From from From
: : :
richg richg richg
@ @ @
sequent sequent sequent
. . .
com com com
( ( (
Richard richard Richard
Garrett garrett Garrett
) ) )
Subject subject Subject
: : :
Wanted want Wanted
original origin original
Shanghai shanghai Shanghai
for for for
PC pc PC
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
sequent sequent sequent
. . .
1993 1993 1993
Apr apr Apr
21 21 21
. . .
153350 153350 153350
. . .
28573 28573 28573
Distribution distribut Distribution
: : :
na na na
Organization organ Organization
: : :
Sequent sequent Sequent
Computer comput Computer
Systems system Systems
, , ,
Inc inc Inc
. . .
Lines line Lines
: : :
11 11 11
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
crg crg crg
8 8 8
. . .
sequent sequent sequent
. . .
com com com
I i I
am am be
looking look look
for for for
shanghai shanghai shanghai
, , ,
solitaire solitair solitaire
game game game
with with with
mahjongg mahjongg mahjongg
tiles tile tile
for for for
PC pc PC
' ' '
s s s
. . .
if if if
you you you
have have have
a a a
copy copi copy
laying lay lay
around around around
, , ,
send send send
email email email
to to to
: : :
richg richg richg
@ @ @
sequent sequent sequent
. . .
com com com
thanks thank thanks
, , ,
- - -
- - -
OOo ooo OOo
O o O
Rich rich Rich
Garrett garrett Garrett
O o O
oO oo oO
richg richg richg
@ @ @
sequent sequent sequent
. . .
com com com
o o o
WORK work WORK
( ( (
503 503 503
) ) )
578 578 578
- - -
3822 3822 3822
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
o o o
o o o
