From from From
: : :
vvl vvl vvl
2 2 2
h h h
@ @ @
galen galen galen
. . .
med med med
. . .
Virginia virginia Virginia
. . .
EDU edu EDU
( ( (
Victor victor Victor
V v V
. . .
Levenson levenson Levenson
) ) )
Subject subject Subject
: : :
HELP help HELP
: : :
How how How
to to to
get get get
a a a
SCUMSTER scumster SCUMSTER
Summary summari Summary
: : :
Need need Need
advice advic advice
Keywords keyword Keywords
: : :
HD hd HD
, , ,
cash cash cash
/ / /
check check check
, , ,
no no no
delivery deliveri delivery
Organization organ Organization
: : :
University univers University
of of of
Virginia virginia Virginia
Distribution distribut Distribution
: : :
usa usa usa
Lines line Lines
: : :
34 34 34
Hi hi Hi
, , ,
everyone everyon everyone
; ; ;
I i I
need need need
an an an
advice advic advice
on on on
what what what
is is be
the the the
best best best
way way way
to to to
get get get
a a a
scumster scumster scumster
. . .
Several sever Several
weeks week week
ago ago ago
I i I
posted post post
an an an
article articl article
on on on
behalf behalf behalf
of of of
a a a
friend friend friend
who who who
wanted want want
an an an
external extern external
HD hd HD
for for for
mac mac mac
. . .
The the The
scumster scumster scumster
- - -
R r R
. . .
E e E
. . .
P p P
. . .
- - -
called call call
my my my
friend friend friend
and and and
they they they
agreed agre agree
on on on
a a a
price price price
. . .
My my My
friend friend friend
( ( (
unexperienced unexperienc unexperienced
and and and
not not not
too too too
fluent fluent fluent
in in in
English english English
) ) )
paid paid pay
by by by
check check check
, , ,
requesting request request
R r R
. . .
E e E
. . .
P p P
. . .
to to to
call call call
him him him
back back back
when when when
the the the
check check check
arrives arriv arrive
and and and
the the the
HD hd HD
is is be
send send send
. . .
Well well Well
, , ,
the the the
check check check
was was be
cashed cash cash
3 3 3
/ / /
24 24 24
and and and
that that that
is is be
that that that
. . .
Phone phone Phone
# # #
that that that
R r R
. . .
E e E
. . .
P p P
. . .
gave gave give
is is be
on on on
the the the
answering answer answer
machine machin machine
all all all
the the the
time time time
and and and
there there there
is is be
no no no
reaction reaction reaction
when when when
the the the
message messag message
is is be
left left leave
; ; ;
e e e
- - -
mail mail mail
address address address
does doe do
not not not
bounce bounc bounce
but but but
again again again
there there there
is is be
no no no
answer answer answer
. . .
I i I
know know know
, , ,
that that that
R r R
. . .
E e E
. . .
P p P
. . .
is is be
a a a
student student student
at at at
University univers University
of of of
Delaware delawar Delaware
; ; ;
I i I
have have have
his his his
e e e
- - -
mail mail mail
address address address
, , ,
his his his
US us US
postal postal postal
address address address
and and and
his his his
( ( (
? ? ?
) ) )
phone phone phone
# # #
. . .
The the The
question question question
is is be
: : :
WHAT what WHAT
IS is IS
THE the THE
BEST best BEST
WAY way WAY
TO to TO
PROCEED proceed PROCEED
? ? ?
Thanks thank Thanks
in in in
advance advanc advance
for for for
any ani any
advice advic advice
. . .
Sincerely sincer Sincerely
, , ,
Victor victor Victor
Levenson levenson Levenson
( ( (
VVL vvl VVL
2 2 2
H h H
@ @ @
virginia virginia virginia
. . .
edu edu edu
) ) )
P p P
. . .
S s S
. . .
The the The
reason reason reason
I i I
did did do
not not not
put put put
R r R
. . .
E e E
. . .
P p P
. . .
' ' '
s s s
full full full
name name name
is is be
that that that
I i I
still still still
hope hope hope
. . .
. . .
. . .
P p P
. . .
P p P
. . .
S s S
. . .
If if If
I i I
get get get
enough enough enough
responses respons response
I i I
will will will
post post post
a a a
summary summari summary
, , ,
maybe mayb maybe
even even even
on on on
a a a
regular regular regular
basis basi basis
. . .
VL vl VL
- - -
- - -
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
Dr dr Dr
. . .
Victor victor Victor
V v V
. . .
Levenson levenson Levenson
Tel tel Tel
( ( (
804 804 804
) ) )
924 924 924
2370 2370 2370
lab lab lab
Dept dept Dept
. . .
of of of
Biochemistry biochemistri Biochemistry
Internet internet Internet
VVL vvl VVL
2 2 2
H h H
@ @ @
virginia virginia virginia
. . .
edu edu edu
