From from From
: : :
tpremo tpremo tpremo
@ @ @
mentor mentor mentor
. . .
cc cc cc
. . .
purdue purdu purdue
. . .
edu edu edu
( ( (
Cinnamon cinnamon Cinnamon
Bear bear Bear
) ) )
Subject subject Subject
: : :
Optonica optonica Optonica
tuner tuner tuner
and and and
Integrated integr Integrated
amp amp amp
forsale forsal forsale
: : :
Organization organ Organization
: : :
Purdue purdu Purdue
University univers University
Computing comput Computing
Center center Center
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
29 29 29
I i I
have have have
an an an
old old old
Optonica optonica Optonica
tuner tuner tuner
and and and
integrated integr integrated
amp amp amp
that that that
I i I
no no no
longer longer longer
use use use
. . .
The the The
integrated integr integrated
amp amp amp
section section section
does doe do
not not not
work work work
right right right
now now now
but but but
should should should
not not not
cost cost cost
much much much
to to to
fix fix fix
. . .
I i I
believe believ believe
that that that
it it it
is is be
just just just
a a a
Chip chip Chip
. . .
I i I
have have have
used use use
it it it
as as a
a a a
preamp preamp preamp
and and and
it it it
works work work
great great great
! ! !
This this This
is is be
a a a
very veri very
nice nice nice
looking look look
and and and
well well well
built built build
set set set
. . .
They they They
both both both
are are be
low low low
profile profil profile
but but but
the the the
amp amp amp
is is be
rather rather rather
heavy heavi heavy
. . .
The the The
tuner tuner tuner
is is be
in in in
fine fine fine
working work working
condition condit condition
and and and
is is be
a a a
match match match
to to to
the the the
amp amp amp
. . .
The the The
amp amp amp
is is be
rated rate rat
at at at
75 75 75
w w w
/ / /
ch ch ch
. . .
These these These
peices peic peices
went went go
for for for
about about about
$ $ $
850 850 850
New new New
. . .
I i I
would would would
like like like
to to to
get get get
$ $ $
150 150 150
. . .
obo obo obo
for for for
the the the
pair pair pair
. . .
If if If
anybody anybodi anybody
has has have
knowledge knowledg knowledge
anough anough anough
to to to
fix fix fix
the the the
amp amp amp
, , ,
I i I
have have have
had had have
an an an
estimate estim estimate
done done do
that that that
it it it
should should should
cost cost cost
less less less
than than than
$ $ $
50 50 50
in in in
parts part part
. . .
Please pleas Please
email email email
me me me
if if if
you you you
are are be
interested interest interested
. . .
I i I
will will will
be be be
moving move move
back back back
home home home
for for for
the the the
summer summer summer
and and and
will will will
sell sell sell
it it it
back back back
there there there
if if if
I i I
do do do
not not not
do do do
so so so
here here here
. . .
Todd todd Todd
- - -
- - -
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
( ( (
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
% % %
Todd todd Todd
Premo premo Premo
/ / /
/ / /
/ / /
% % %
Purdue purdu Purdue
Universtiy universtiy Universtiy
/ / /
_ _ _
_ _ _
_ _ _
_ _ _
/ / /
_ _ _
_ _ _
/ / /
% % %
Environmental environment Environmental
Engineering engin Engineering
