From from From
: : :
crane crane crane
@ @ @
coral coral coral
. . .
bucknell bucknel bucknell
. . .
edu edu edu
( ( (
Curt curt Curt
Crane crane Crane
) ) )
Subject subject Subject
: : :
Raichle raichl Raichle
ski ski ski
boots boot boot
for for for
sale sale sale
, , ,
size size size
11 11 11
- - -
11 11 11
. . .
5 5 5
Organization organ Organization
: : :
Bucknell bucknel Bucknell
University univers University
, , ,
Lewisburg lewisburg Lewisburg
, , ,
PA pa PA
, , ,
USA usa USA
Lines line Lines
: : :
11 11 11
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
coral coral coral
. . .
bucknell bucknel bucknell
. . .
edu edu edu
I i I
also also also
have have have
a a a
pair pair pair
of of of
size size size
11 11 11
- - -
11 11 11
. . .
5 5 5
Raichle raichl Raichle
Flexon flexon Flexon
Comps comp Comps
. . .
These these These
boots boot boot
are are be
black black black
and and and
yellow yellow yellow
. . .
they they they
are are be
in in in
good good good
condition condit condition
. . .
I i I
would would would
like like like
around around around
$ $ $
100 100 100
for for for
them them them
also also also
but but but
feel feel feel
free free free
to to to
make make make
an an an
offer offer offer
. . .
Please pleas Please
reply repli reply
to to to
: : :
crane crane crane
@ @ @
coral coral coral
. . .
bucknell bucknel bucknell
. . .
edu edu edu
Thanks thank Thanks
, , ,
Curt curt Curt
