From from From
: : :
khiet khiet khiet
@ @ @
crystallizer crystal crystallizer
. . .
ecn ecn ecn
. . .
purdue purdu purdue
. . .
edu edu edu
( ( (
Peter peter Peter
Thanh thanh Thanh
Khiet khiet Khiet
Vu vu Vu
) ) )
Subject subject Subject
: : :
Wanted want Wanted
: : :
AIRCONDITIONER aircondition AIRCONDITIONER
Keywords keyword Keywords
: : :
WANTED want WANTED
Organization organ Organization
: : :
Purdue purdu Purdue
University univers University
Engineering engin Engineering
Computer comput Computer
Network network Network
Lines line Lines
: : :
4 4 4
I i I
am am be
looking look look
for for for
a a a
good good good
used use use
window window window
air air air
conditioner condition conditioner
. . .
A a A
small small small
one one one
is is be
preffered preffer preffered
. . .
Call call Call
495 495 495
- - -
2056 2056 2056
( ( (
Peter peter Peter
) ) )
and and and
we we we
' ' '
ll ll ll
talk talk talk
about about about
it it it
. . .
Or or Or
email email email
me me me
. . .
" " "
khiet khiet khiet
@ @ @
cn cn cn
. . .
ecn ecn ecn
" " "
