From from From
: : :
carolan carolan carolan
@ @ @
owlnet owlnet owlnet
. . .
rice rice rice
. . .
edu edu edu
( ( (
Bryan bryan Bryan
Carolan carolan Carolan
Dunne dunn Dunne
) ) )
Subject subject Subject
: : :
WYSIWYG wysiwyg WYSIWYG
word word word
processor processor processor
for for for
DOS dos DOS
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
Organization organ Organization
: : :
Rice rice Rice
University univers University
Lines line Lines
: : :
70 70 70
Hey hey Hey
! ! !
! ! !
! ! !
I i I
' ' '
ve ve ve
just just just
upgraded upgrad upgraded
my my my
laptop laptop laptop
to to to
a a a
Windows window Windows
- - -
capable capabl capable
one one one
, , ,
so so so
I i I
don don don
' ' '
t t t
need need need
my my my
DOS dos DOS
word word word
processor processor processor
anymore anymor anymore
. . .
It it It
' ' '
s s s
a a a
great great great
word word word
processor processor processor
. . .
Easy easi Easy
- - -
to to to
- - -
use use use
, , ,
undemanding undemand undemanding
on on on
the the the
system system system
, , ,
and and and
best best best
of of of
all all all
, , ,
it it it
has has have
a a a
WYSIWYG wysiwyg WYSIWYG
EDITING edit EDITING
mode mode mode
. . .
This this This
is is be
something someth something
Word word Word
Perfect perfect Perfect
doesn doesn doesn
' ' '
t t t
have have have
! ! !
! ! !
And and And
all all all
I i I
' ' '
m m m
asking ask asking
is is be
$ $ $
65 65 65
+ + +
shipping ship shipping
. . .
It it It
even even even
comes come come
with with with
several sever several
hundred hundr hundred
dollars dollar dollar
of of of
free free free
utilities util utility
! ! !
! ! !
! ! !
$ $ $
65 65 65
for for for
a a a
full full full
- - -
featured featur featured
WYSIWYG wysiwyg WYSIWYG
word word word
processor processor processor
! ! !
! ! !
! ! !
Perfect perfect Perfect
for for for
a a a
laptop laptop laptop
, , ,
or or or
a a a
lower lower low
powered power powered
machine machin machine
! ! !
Check check Check
this this this
out out out
: : :
CA ca CA
> > >
It it It
has has have
: : :
CA ca CA
> > >
- - -
WYSIWYG wysiwyg WYSIWYG
- - -
mode mode mode
editing edit editing
( ( (
Word word Word
Perfect perfect Perfect
still still still
trying tri try
to to to
do do do
CA ca CA
> > >
this this this
! ! !
) ) )
CA ca CA
> > >
- - -
Graphics graphic Graphics
- - -
importing import importing
, , ,
scaling scale scaling
, , ,
and and and
resizing resiz resize
( ( (
Comes come Comes
CA ca CA
> > >
with with with
free free free
art art art
! ! !
) ) )
CA ca CA
> > >
- - -
Scalable scalabl Scalable
fonts font font
( ( (
30 30 30
typefaces typefac typeface
included includ include
! ! !
) ) )
CA ca CA
> > >
Indentical indent Indentical
from from from
screen screen screen
to to to
printer printer printer
! ! !
( ( (
See see See
below below below
for for for
more more more
info info info
CA ca CA
> > >
on on on
font font font
generator generat generator
) ) )
CA ca CA
> > >
- - -
On on On
- - -
line line line
spell spell spell
- - -
checking check checking
and and and
thesaurus thesaurus thesaurus
CA ca CA
> > >
( ( (
See see See
below below below
for for for
more more more
info info info
! ! !
) ) )
CA ca CA
> > >
- - -
Great great Great
10 10 10
- - -
level level level
outliner outlin outliner
! ! !
CA ca CA
> > >
- - -
Multiple multipl Multiple
columns column column
CA ca CA
> > >
- - -
Dual dual Dual
- - -
document document document
opening open opening
and and and
editing edit edit
CA ca CA
> > >
- - -
Line line Line
and and and
box box box
drawing draw draw
CA ca CA
> > >
- - -
Search search Search
and and and
replace replac replace
CA ca CA
> > >
- - -
Cut cut Cut
, , ,
copy copi copy
, , ,
insert insert insert
, , ,
and and and
paste past paste
between between between
documents document document
and and and
inside insid inside
CA ca CA
> > >
documents document document
CA ca CA
> > >
- - -
Justification justif Justification
control control control
CA ca CA
> > >
- - -
Resettable resett Resettable
margins margin margin
, , ,
tabs tab tab
, , ,
and and and
line line line
- - -
spacing space spacing
CA ca CA
> > >
- - -
Savable savabl Savable
layouts layout layout
CA ca CA
> > >
- - -
Headers header Headers
, , ,
footers footer footer
, , ,
page page page
numbering number numbering
CA ca CA
> > >
- - -
Table tabl Table
of of of
Contents content Contents
CA ca CA
> > >
- - -
Multiple multipl Multiple
rulers ruler ruler
in in in
one one one
document document document
CA ca CA
> > >
- - -
Mail mail Mail
merge merg merge
CA ca CA
> > >
CA ca CA
> > >
Also also Also
included includ include
as as a
free free free
utilities util utility
: : :
CA ca CA
> > >
- - -
Publisher publish Publisher
' ' '
s s s
Powerpak powerpak Powerpak
Font font Font
Engine engin Engine
: : :
This this This
gives give give
PFS pfs PFS
: : :
Write write Write
CA ca CA
> > >
scalable scalabl scalable
fonts font font
in in in
sizes size size
from from from
4 4 4
pt pt pt
to to to
72 72 72
pt pt pt
! ! !
Support support Support
for for for
CA ca CA
> > >
screen screen screen
( ( (
in in in
Write write Write
) ) )
and and and
printer printer printer
( ( (
even even even
9 9 9
- - -
pin pin pin
dot dot dot
- - -
matrix matrix matrix
looks look look
CA ca CA
> > >
great great great
! ! !
) ) )
. . .
Comes come Comes
with with with
30 30 30
typefaces typefac typeface
. . .
Supports support Supports
subscripts subscript subscript
and and and
CA ca CA
> > >
superscripts superscript superscript
, , ,
too too too
! ! !
CA ca CA
> > >
- - -
Grammatik grammatik Grammatik
IV iv IV
: : :
The the The
grammar grammar grammar
and and and
style style style
CA ca CA
> > >
checker checker checker
. . .
Comes come Comes
with with with
a a a
quick quick quick
reference refer reference
card card card
for for for
easy easi easy
use use use
. . .
CA ca CA
> > >
It it It
really realli really
helped help help
my my my
punctuation punctuat punctuation
and and and
usage usag usage
! ! !
CA ca CA
> > >
- - -
International intern International
CorrectSpell correctspel CorrectSpell
English english English
and and and
Roget roget Roget
' ' '
s s s
Electronic electron Electronic
CA ca CA
> > >
Thesaurus thesaurus Thesaurus
: : :
Th th Th
dictionary dictionari dictionary
and and and
thesuarus thesuarus thesuarus
pack pack pack
is is be
published publish publish
by by by
CA ca CA
> > >
the the the
publishers publish publisher
of of of
The the The
American american American
Hertiage hertiag Hertiage
Dictionary dictionari Dictionary
. . .
If if If
you you you
CA ca CA
> > >
can can can
' ' '
t t t
trust trust trust
them them them
with with with
your your your
words word word
, , ,
who who who
can can can
you you you
trust trust trust
? ? ?
CA ca CA
> > >
- - -
ClickArt clickart ClickArt
Business busi Business
Images imag Images
: : :
A a A
sampler sampler sampler
of of of
the the the
ClickArt clickart ClickArt
CA ca CA
> > >
library librari library
. . .
Perfect perfect Perfect
for for for
importing import import
into into into
PFS pfs PFS
: : :
Write write Write
documents document document
. . .
CA ca CA
> > >
CA ca CA
> > >
I i I
bought bought buy
this this this
product product product
1 1 1
year year year
ago ago ago
for for for
$ $ $
129 129 129
. . .
Its it Its
easy easi easy
to to to
use use use
CA ca CA
> > >
and and and
turns turn turn
out out out
great great great
- - -
looking look look
documents document document
, , ,
even even even
on on on
a a a
dot dot dot
- - -
matrix matrix matrix
CA ca CA
> > >
printer printer printer
. . .
So so So
if if if
you you you
want want want
WYSIWYG wysiwyg WYSIWYG
editing edit edit
for for for
your your your
DOS dos DOS
- - -
computer comput computer
CA ca CA
> > >
now now now
, , ,
PFS pfs PFS
: : :
Write write Write
is is be
here here here
! ! !
CA ca CA
> > >
CA ca CA
> > >
I i I
' ' '
m m m
looking look look
to to to
get get get
$ $ $
65 65 65
. . .
It it It
comes come come
with with with
full full full
CA ca CA
> > >
documentation document documentation
, , ,
registration registr registration
cards card card
, , ,
the the the
box box box
( ( (
its it it
still still still
in in in
CA ca CA
> > >
good good good
condition condit condition
) ) )
, , ,
both both both
5 5 5
1 1 1
/ / /
4 4 4
" " "
and and and
3 3 3
1 1 1
/ / /
2 2 2
" " "
disks disk disk
for for for
PFS pfs PFS
: : :
Write write Write
CA ca CA
> > >
and and and
Grammatik grammatik Grammatik
, , ,
and and and
the the the
ClickArt clickart ClickArt
on on on
a a a
3 3 3
1 1 1
/ / /
2 2 2
" " "
disk disk disk
. . .
The the The
CA ca CA
> > >
utilities util utility
PFS pfs PFS
: : :
Write write Write
comes come come
with with with
are are be
worth worth worth
$ $ $
300 300 300
alone alon alone
, , ,
so so so
$ $ $
65 65 65
CA ca CA
> > >
for for for
a a a
full full full
- - -
featured featur featured
WP wp WP
is is be
a a a
REAL real REAL
BARGAIN bargain BARGAIN
. . .
Buyer buyer Buyer
pays pay pay
CA ca CA
> > >
shipping ship shipping
. . .
CA ca CA
> > >
CA ca CA
> > >
Please pleas Please
respond respond respond
by by by
email email email
to to to
carolan carolan carolan
@ @ @
owlnet owlnet owlnet
. . .
rice rice rice
. . .
edu edu edu
CA ca CA
> > >
or or or
call call call
( ( (
713 713 713
) ) )
520 520 520
- - -
5720 5720 5720
CA ca CA
> > >
CA ca CA
> > >
Bryan bryan Bryan
Dunne dunn Dunne
