From from From
: : :
jamiller jamil jamiller
@ @ @
kuhub kuhub kuhub
. . .
cc cc cc
. . .
ukans ukan ukans
. . .
edu edu edu
Subject subject Subject
: : :
4 4 4
Sale sale Sale
: : :
Computer comput Computer
misc misc misc
, , ,
books book book
, , ,
RPG rpg RPG
stuff stuff stuff
, , ,
etc etc etc
. . .
y y y
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
kuhub kuhub kuhub
. . .
1993 1993 1993
Apr apr Apr
6 6 6
. . .
004808 004808 004808
. . .
48862 48862 48862
Organization organ Organization
: : :
University univers University
of of of
Kansas kansa Kansas
Academic academ Academic
Computing comput Computing
Services servic Services
Lines line Lines
: : :
85 85 85
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
6 6 6
. . .
004325 004325 004325
. . .
48859 48859 48859
@ @ @
kuhub kuhub kuhub
. . .
cc cc cc
. . .
ukans ukan ukans
. . .
edu edu edu
> > >
, , ,
jamiller jamil jamiller
@ @ @
kuhub kuhub kuhub
. . .
cc cc cc
. . .
ukans ukan ukans
. . .
edu edu edu
writes write write
: : :
> > >
The the The
following follow following
are are be
for for for
sale sale sale
( ( (
duh duh duh
. . .
. . .
. . .
: : :
) ) )
> > >
> > >
Golden golden Golden
Image imag Image
400 400 400
dpi dpi dpi
B b B
& & &
W w W
Hand hand Hand
Scanner scanner Scanner
& & &
Dpaint dpaint Dpaint
III iii III
> > >
$ $ $
70 70 70
> > >
> > >
Amiga amiga Amiga
Vision vision Vision
- - -
mulitmedia mulitmedia mulitmedia
authorizing author authorize
software softwar software
> > >
$ $ $
30 30 30
> > >
> > >
Baud baud Baud
Bandit bandit Bandit
- - -
terminal termin terminal
communication communic communication
software softwar software
> > >
$ $ $
10 10 10
> > >
> > >
The the The
Bard bard Bard
' ' '
s s s
Tale tale Tale
III iii III
: : :
Thief thief Thief
of of of
Fate fate Fate
- - -
graphic graphic graphic
RPG rpg RPG
> > >
$ $ $
15 15 15
> > >
> > >
F f F
- - -
29 29 29
Retaliator retali Retaliator
- - -
flight flight flight
simulator simul simulator
> > >
$ $ $
15 15 15
> > >
> > >
Future futur Future
Wars war Wars
- - -
fantasy fantasi fantasy
/ / /
scifi scifi scifi
graphic graphic graphic
RPG rpg RPG
> > >
$ $ $
15 15 15
> > >
> > >
RVF rvf RVF
Honda honda Honda
- - -
Motocycle motocycl Motocycle
simulation simul simulation
> > >
$ $ $
10 10 10
> > >
> > >
Patlabor patlabor Patlabor
Ingram ingram Ingram
and and and
Phantom phantom Phantom
Labor labor Labor
models model model
- - -
Japanese japanes Japanese
Anime anim Anime
models model model
> > >
$ $ $
15 15 15
> > >
> > >
Robotech robotech Robotech
RPG rpg RPG
books book book
( ( (
English english English
) ) )
: : :
> > >
> > >
The the The
Ingrid ingrid Ingrid
Invasion invas Invasion
> > >
$ $ $
10 10 10
> > >
> > >
Southern southern Southern
Cross cross Cross
> > >
$ $ $
10 10 10
> > >
> > >
Battletech battletech Battletech
Books book Books
( ( (
English english English
) ) )
: : :
> > >
> > >
The the The
Fox fox Fox
' ' '
s s s
Teeth teeth Teeth
: : :
Exploits exploit Exploits
of of of
McKinnon mckinnon McKinnon
' ' '
s s s
Raiders raider Raiders
> > >
$ $ $
5 5 5
> > >
> > >
Gray gray Gray
Death death Death
Legion legion Legion
> > >
$ $ $
5 5 5
> > >
> > >
Mercenary mercenari Mercenary
' ' '
s s s
Handbook handbook Handbook
> > >
$ $ $
15 15 15
> > >
> > >
CityTech citytech CityTech
> > >
$ $ $
15 15 15
> > >
> > >
Aerotech aerotech Aerotech
> > >
$ $ $
15 15 15
> > >
> > >
Mechwarrior mechwarrior Mechwarrior
> > >
$ $ $
15 15 15
> > >
> > >
AD ad AD
& & &
D d D
Books book Books
: : :
> > >
> > >
Monster monster Monster
Manual manual Manual
> > >
$ $ $
5 5 5
> > >
> > >
Monster monster Monster
Manual manual Manual
II ii II
> > >
$ $ $
5 5 5
> > >
> > >
Fiend fiend Fiend
Folio folio Folio
> > >
$ $ $
5 5 5
> > >
> > >
Lots lot Lots
of of of
books book book
in in in
Japanese japanes Japanese
and and and
English english English
on on on
subjects subject subject
of of of
: : :
Japanese japanes Japanese
> > >
Culture cultur Culture
, , ,
Asian asian Asian
Art art Art
History histori History
, , ,
Japanese japanes Japanese
Language languag Language
, , ,
Socio socio Socio
- - -
linguistics linguist linguistics
, , ,
> > >
Ethnography ethnographi Ethnography
, , ,
Linguistics linguist Linguistics
, , ,
Physics physic Physics
, , ,
Calculaus calculaus Calculaus
( ( (
Menum menum Menum
and and and
Folis foli Folis
) ) )
, , ,
Unix unix Unix
> > >
and and and
Amiga amiga Amiga
Programming program Programming
, , ,
Economics econom Economics
( ( (
Micro micro Micro
, , ,
Macro macro Macro
, , ,
Intl intl Intl
. . .
Trade trade Trade
& & &
Finance financ Finance
, , ,
> > >
American american American
Economic econom Economic
Development develop Development
) ) )
, , ,
and and and
Philosophy philosophi Philosophy
( ( (
Language languag Language
, , ,
Ethics ethic Ethics
, , ,
> > >
Cognition cognit Cognition
, , ,
Science scienc Science
) ) )
. . .
If if If
there there there
' ' '
s s s
something someth something
you you you
think think think
you you you
might might might
be be be
> > >
interested interest interested
in in in
let let let
me me me
know know know
and and and
I i I
' ' '
ll ll ll
tell tell tell
you you you
what what what
I i I
have have have
. . .
> > >
- - -
- - -
> > >
jamiller jamil jamiller
@ @ @
kuhub kuhub kuhub
. . .
cc cc cc
. . .
ukans ukan ukans
. . .
edu edu edu
> > >
James jame James
Miller miller Miller
> > >
> > >
_ _ _
chicchai chicchai chicchai
. . .
sig sig sig
no no no
ho ho ho
ga ga ga
ichiban ichiban ichiban
iin iin iin
janai janai janai
ka ka ka
. . .
. . .
. . .
_ _ _
> > >
Enlightenment enlighten Enlightenment
Happens happen Happens
? ? ?
- - -
- - -
jamiller jamil jamiller
@ @ @
kuhub kuhub kuhub
. . .
cc cc cc
. . .
ukans ukan ukans
. . .
edu edu edu
James jame James
