From from From
: : :
mmchugh mmchugh mmchugh
@ @ @
andy andi andy
. . .
bgsu bgsu bgsu
. . .
edu edu edu
( ( (
michael michael michael
mchugh mchugh mchugh
) ) )
Subject subject Subject
: : :
45 45 45
rpm rpm rpm
Singles singl Singles
for for for
Sale sale Sale
( ( (
Complete complet Complete
List list List
) ) )
Keywords keyword Keywords
: : :
Beatles beatl Beatles
Rolling roll Rolling
Stones stone Stones
Pink pink Pink
Floyd floyd Floyd
Starr starr Starr
Lennon lennon Lennon
Talking talk Talking
Heads head Heads
Ramons ramon Ramons
Organization organ Organization
: : :
Bowling bowl Bowling
Green green Green
State state State
University univers University
B b B
. . .
G g G
. . .
, , ,
Oh oh Oh
. . .
Lines line Lines
: : :
46 46 46
I i I
have have have
the the the
following follow following
45 45 45
rpm rpm rpm
singles singl single
for for for
sale sale sale
. . .
Most most Most
are are be
collectable collect collectable
7 7 7
- - -
inch inch inch
records record record
with with with
picture pictur picture
sleeves sleev sleeve
. . .
Price price Price
does doe do
not not not
include includ include
postage postag postage
which which which
is is be
$ $ $
1 1 1
. . .
21 21 21
for for for
the the the
first first first
record record record
, , ,
$ $ $
1 1 1
. . .
69 69 69
for for for
two two two
, , ,
etc etc etc
. . .
Beach beach Beach
Boys boy Boys
| | |
Barbara barbara Barbara
Ann ann Ann
( ( (
Capitol capitol Capitol
Picture pictur Picture
Sleeve sleev Sleeve
) ) )
| | |
$ $ $
10 10 10
| | |
45 45 45
Beach beach Beach
Boys boy Boys
| | |
Califonia califonia Califonia
Girls girl Girls
( ( (
Capitol capitol Capitol
Picture pictur Picture
Sleeve sleev Sleeve
) ) )
| | |
$ $ $
15 15 15
| | |
45 45 45
Beach beach Beach
Boys boy Boys
| | |
Fun fun Fun
, , ,
Fun fun Fun
, , ,
Fun fun Fun
( ( (
Capitol capitol Capitol
Picture pictur Picture
Sleeve sleev Sleeve
) ) )
| | |
$ $ $
10 10 10
| | |
45 45 45
Beach beach Beach
Boys boy Boys
| | |
Little littl Little
Girl girl Girl
I i I
Once onc Once
Knew knew Knew
( ( (
Capitol capitol Capitol
Picture pictur Picture
Sleeve sleev Sleeve
) ) )
| | |
$ $ $
10 10 10
| | |
