From from From
: : :
suresh suresh suresh
@ @ @
pa pa pa
. . .
dec dec dec
. . .
com com com
( ( (
Suresh suresh Suresh
Balasubramanian balasubramanian Balasubramanian
) ) )
Subject subject Subject
: : :
* * *
* * *
* * *
* * *
* * *
Twin twin Twin
Size size Size
Mattress mattress Mattress
/ / /
BoxSprng boxsprng BoxSprng
/ / /
Frame frame Frame
for for for
SALE sale SALE
$ $ $
75 75 75
* * *
* * *
* * *
* * *
* * *
Organization organ Organization
: : :
Digital digit Digital
Equipment equip Equipment
Corporation corpor Corporation
Lines line Lines
: : :
29 29 29
Distribution distribut Distribution
: : :
ba ba ba
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
tmax tmax tmax
4 4 4
. . .
pa pa pa
. . .
dec dec dec
. . .
com com com
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
! ! !
Twin twin Twin
Size size Size
- - -
Mattress mattress Mattress
, , ,
Box box Box
Spring spring Spring
and and and
Frame frame Frame
for for for
SALE sale SALE
. . .
* * *
* * *
Medico medico Medico
- - -
Pedic pedic Pedic
[ [ [
type type type
of of of
mattress mattress mattress
? ? ?
] ] ]
* * *
* * *
Excellent excel Excellent
condition condit condition
* * *
* * *
2 2 2
yrs yrs yr
old old old
* * *
* * *
Well well Well
maintained maintain maintain
- - -
- - -
You you You
come come come
and and and
pick pick pick
it it it
up up up
, , ,
stuff stuff stuff
is is be
located locat locate
in in in
PaloAlto paloalto PaloAlto
Asking ask Asking
for for for
: : :
$ $ $
75 75 75
Contact contact Contact
: : :
Suresh suresh Suresh
( ( (
415 415 415
) ) )
- - -
617 617 617
- - -
3522 3522 3522
[ [ [
W w W
] ] ]
( ( (
415 415 415
) ) )
- - -
324 324 324
- - -
9553 9553 9553
[ [ [
H h H
] ] ]
E e E
- - -
Mail mail Mail
: : :
suresh suresh suresh
@ @ @
pa pa pa
. . .
dec dec dec
. . .
com com com
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
! ! !
- - -
* * *
- - -
! ! !
- - -
* * *
! ! !
- - -
- - -
o o o
o o o
o o o
o o o
o o o
o o o
o o o
. . .
. . .
. . .
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
= = =
= = =
= = =
= = =
= = =
= = =
= = =
_ _ _
| | |
| | |
_ _ _
_ _ _
_ _ _
_ _ _
o o o
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
| | |
| | |
Suresh suresh Suresh
Balasubramanian balasubramanian Balasubramanian
| | |
| | |
suresh suresh suresh
@ @ @
pa pa pa
. . .
dec dec dec
. . .
com com com
| | |
. . .
] ] ]
[ [ [
_ _ _
_ _ _
n n n
_ _ _
n n n
_ _ _
| | |
DD dd DD
[ [ [
= = =
= = =
= = =
= = =
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
| | |
Digital digit Digital
Equipment equip Equipment
Corp corp Corp
. . .
| | |
| | |
( ( (
415 415 415
) ) )
617 617 617
- - -
3522 3522 3522
| | |
> > >
( ( (
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
| | |
_ _ _
_ _ _
| | |
_ _ _
[ [ [
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
] ] ]
_ _ _
| | |
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
| | |
_ _ _
| | |
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
| | |
