From from From
: : :
isifisher isifish isifisher
@ @ @
aol aol aol
. . .
com com com
Subject subject Subject
: : :
FAX fax FAX
VIA via VIA
E e E
- - -
MAIL mail MAIL
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
aol aol aol
. . .
9304060119 9304060119 9304060119
. . .
tn tn tn
29392 29392 29392
Organization organ Organization
: : :
UTexas utexa UTexas
Mail mail Mail
- - -
to to to
- - -
News news News
Gateway gateway Gateway
Lines line Lines
: : :
57 57 57
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
cs cs c
. . .
utexas utexa utexas
. . .
edu edu edu
Finally final Finally
a a a
fax fax fax
service servic service
to to to
all all all
Internet internet Internet
users user user
in in in
the the the
continental continent continental
U u U
. . .
S s S
. . .
without without without
prepayment prepay prepayment
of of of
any ani any
kind kind kind
. . .
This this This
service servic service
is is be
provided provid provide
by by by
Information inform Information
System system System
International intern International
based base base
in in in
Fishers fisher Fishers
, , ,
Indiana indiana Indiana
at at at
isifisher isifish isifisher
@ @ @
aol aol aol
. . .
com com com
. . .
As as As
an an an
Internet internet Internet
user user user
, , ,
your your your
credit credit credit
has has have
been been be
automatically automat automatically
approved approv approve
. . .
So so So
you you you
can can can
start start start
sending send send
faxes fax fax
RIGHT right RIGHT
NOW now NOW
. . .
1 1 1
. . .
How how How
to to to
send send send
a a a
fax fax fax
To to To
use use use
this this this
service servic service
, , ,
e e e
- - -
mail mail mail
to to to
: : :
isifisher isifish isifisher
@ @ @
aol aol aol
. . .
com com com
in in in
the the the
following follow following
format format format
: : :
- - -
Your your Your
name name name
- - -
Your your Your
phone phone phone
number number number
- - -
Your your Your
mailing mail mailing
address address address
- - -
the the the
number number number
you you you
send send send
fax fax fax
to to to
- - -
the the the
recipient recipi recipient
' ' '
s s s
name name name
and and and
company compani company
- - -
the the the
address address address
and and and
phone phone phone
number number number
of of of
the the the
recipient recipi recipient
( ( (
optional option optional
) ) )
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
- - -
fax fax fax
content content content
Your your Your
fax fax fax
will will will
be be be
sent sent send
out out out
within within within
24 24 24
hours hour hour
. . .
Every everi Every
fax fax fax
will will will
include includ include
a a a
standard standard standard
cover cover cover
sheet sheet sheet
free free free
of of of
charge charg charge
which which which
contains contain contain
: : :
( ( (
1 1 1
) ) )
your your your
name name name
; ; ;
( ( (
2 2 2
) ) )
your your your
phone phone phone
number number number
; ; ;
( ( (
3 3 3
) ) )
your your your
address address address
; ; ;
( ( (
4 4 4
) ) )
the the the
recipient recipi recipient
' ' '
s s s
name name name
and and and
company compani company
. . .
Upon upon Upon
sending send send
out out out
your your your
fax fax fax
, , ,
a a a
receipt receipt receipt
will will will
be be be
sent sent send
for for for
your your your
record record record
. . .
IMPORTANT import IMPORTANT
: : :
