From from From
: : :
khiet khiet khiet
@ @ @
crystallizer crystal crystallizer
. . .
ecn ecn ecn
. . .
purdue purdu purdue
. . .
edu edu edu
( ( (
Peter peter Peter
Thanh thanh Thanh
Khiet khiet Khiet
Vu vu Vu
) ) )
Subject subject Subject
: : :
WANTED want WANTED
: : :
FUTON futon FUTON
Keywords keyword Keywords
: : :
WANTED want WANTED
: : :
FUTON futon FUTON
Organization organ Organization
: : :
Purdue purdu Purdue
University univers University
Engineering engin Engineering
Computer comput Computer
Network network Network
Lines line Lines
: : :
5 5 5
I i I
am am be
looking look look
for for for
a a a
large larg large
futon futon futon
and and and
frame frame frame
. . .
call call call
Peter peter Peter
495 495 495
- - -
2056 2056 2056
or or or
e e e
- - -
mail mail mail
me me me
" " "
khiet khiet khiet
@ @ @
cn cn cn
. . .
ecn ecn ecn
" " "
