From from From
: : :
djk djk djk
@ @ @
ccwf ccwf ccwf
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
( ( (
Dan dan Dan
Keldsen keldsen Keldsen
) ) )
Subject subject Subject
: : :
ROK rok ROK
- - -
STEADY steadi STEADY
keyboard keyboard keyboard
stand stand stand
FOR for FOR
SALE sale SALE
- - -
UPDATE updat UPDATE
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
geraldo geraldo geraldo
. . .
1 1 1
qodih qodih qodih
$ $ $
2 2 2
t t t
2 2 2
Reply repli Reply
- - -
To to To
: : :
djk djk djk
@ @ @
ccwf ccwf ccwf
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
( ( (
Dan dan Dan
Keldsen keldsen Keldsen
) ) )
Distribution distribut Distribution
: : :
usa usa usa
Organization organ Organization
: : :
The the The
University univers University
of of of
Texas texa Texas
at at at
Austin austin Austin
, , ,
Austin austin Austin
TX tx TX
Lines line Lines
: : :
29 29 29
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
tramp tramp tramp
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
Originator origin Originator
: : :
djk djk djk
@ @ @
tramp tramp tramp
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
Hello hello Hello
again again again
folks folk folk
! ! !
Been been Been
a a a
while while while
since sinc since
I i I
last last last
sold sold sold
thangs thang thangs
, , ,
but but but
the the the
last last last
time time time
went went go
with with with
no no no
problems problem problem
, , ,
and and and
I i I
' ' '
m m m
moving move move
again again again
, , ,
so so so
I i I
have have have
a a a
few few few
keyboard keyboard keyboard
stands stand stand
that that that
I i I
don don don
' ' '
t t t
need need need
anymore anymor anymore
and and and
don don don
' ' '
t t t
want want want
to to to
drag drag drag
back back back
across across across
the the the
country countri country
. . .
- - -
- - -
- - -
Ultimate ultim Ultimate
Support support Support
Stand stand Stand
: : :
* * *
* * *
Probably probabl Probably
SOLD sold SOLD
, , ,
will will will
see see see
if if if
it it it
is is be
gone gone go
by by by
Saturday saturday Saturday
( ( (
pick pick pick
- - -
up up up
date date date
) ) )
. . .
- - -
- - -
- - -
Rok rok Rok
- - -
Steady steadi Steady
3 3 3
- - -
tier tier tier
keyboard keyboard keyboard
stand stand stand
: : :
$ $ $
95 95 95
or or or
best best best
offer offer offer
( ( (
try tri try
me me me
) ) )
one one one
x x x
- - -
shaped shape shaped
bottom bottom bottom
unit unit unit
, , ,
with with with
two two two
sets set set
of of of
" " "
arms arm arm
" " "
that that that
attach attach attach
to to to
that that that
to to to
support support support
keyboard keyboard keyboard
( ( (
2 2 2
) ) )
above abov above
the the the
main main main
" " "
X x X
" " "
. . .
- - -
- - -
- - -
Shipping ship Shipping
not not not
included includ include
in in in
the the the
above abov above
prices price price
, , ,
but but but
details detail detail
can can can
be be be
worked work work
out out out
if if if
you you you
' ' '
re re re
interested interest interested
in in in
these these these
items item item
. . .
dan dan dan
keldsen keldsen keldsen
- - -
djk djk djk
@ @ @
ccwf ccwf ccwf
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
- - -
- - -
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
Dan dan Dan
Keldsen keldsen Keldsen
| | |
Are are Are
you you you
now now now
, , ,
or or or
have have have
you you you
ever ever ever
been been be
: : :
djk djk djk
@ @ @
ccwf ccwf ccwf
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
| | |
a a a
. . .
A a A
Berklee berkle Berklee
College colleg College
student student student
? ? ?
Univ univ Univ
. . .
of of of
Texas texa Texas
, , ,
Austin austin Austin
| | |
b b b
. . .
A a A
member member member
/ / /
fan fan fan
of of of
Billy billi Billy
Death death Death
? ? ?
Music music Music
Composition composit Composition
, , ,
MM mm MM
| | |
c c c
. . .
a a a
MAX max MAX
programmer programm programmer
? ? ?
M m M
& & &
M m M
Consultant consult Consultant
( ( (
ask ask ask
) ) )
| | |
d d d
. . .
a a a
Think think Think
- - -
C c C
& & &
MIDI midi MIDI
programmer programm programmer
? ? ?
