From from From
: : :
shapiro shapiro shapiro
@ @ @
oucsace oucsac oucsace
. . .
cs cs c
. . .
ohiou ohiou ohiou
. . .
edu edu edu
( ( (
Brian brian Brian
Shapiro shapiro Shapiro
) ) )
Subject subject Subject
: : :
For for For
Sale sale Sale
: : :
Zenith zenith Zenith
386 386 386
- - -
25 25 25
Motherboard motherboard Motherboard
Distribution distribut Distribution
: : :
usa usa usa
Organization organ Organization
: : :
Ohio ohio Ohio
University univers University
C c C
. . .
S s S
. . .
Dept dept Dept
, , ,
Athens athen Athens
Lines line Lines
: : :
30 30 30
The the The
following follow following
is is be
posted post post
for for for
a a a
friend friend friend
. . .
Send send Send
replies repli reply
to to to
the the the
address address address
at at at
the the the
end end end
of of of
the the the
post post post
please pleas please
. . .
Attention attent Attention
Zenith zenith Zenith
Z z Z
- - -
248 248 248
owners owner owner
! ! !
! ! !
! ! !
upgrade upgrad upgrade
your your your
8 8 8
MHz mhz MHz
AT at AT
- - -
class class class
machine machin machine
to to to
' ' '
386 386 386
performance perform performance
with with with
a a a
genuine genuin genuine
Zenith zenith Zenith
motherboard motherboard motherboard
for for for
a a a
clone clone clone
price price price
! ! !
Motherboard motherboard Motherboard
and and and
I i I
/ / /
O o O
card card card
pop pop pop
right right right
in in in
to to to
your your your
Z z Z
- - -
248 248 248
case case case
while while while
keeping keep keep
your your your
existing exist exist
video video video
and and and
disk disk disk
controllers control controller
. . .
Zenith zenith Zenith
Z z Z
- - -
386 386 386
/ / /
25 25 25
motherboard motherboard motherboard
featuring featur feature
16 16 16
kb kb kb
of of of
16 16 16
- - -
layer layer layer
, , ,
posted post post
- - -
write write write
cache cach cache
using use use
15 15 15
ns ns ns
SRAM sram SRAM
; ; ;
8 8 8
Mb mb Mb
of of of
70 70 70
ns ns ns
DRAM dram DRAM
included includ include
, , ,
accepts accept accept
20 20 20
Mb mb Mb
on on on
motherboard motherboard motherboard
( ( (
further further further
RAM ram RAM
upgrades upgrad upgrade
available avail available
via via via
SuperSlots superslot SuperSlots
running run run
at at at
memory memori memory
bus bus bus
speeds speed speed
; ; ;
7 7 7
Expansion expans Expansion
slots slot slot
feature featur feature
4 4 4
Zenith zenith Zenith
32 32 32
- - -
bit bit bit
SuperSlots superslot SuperSlots
: : :
autodetects autodetect autodetects
8 8 8
/ / /
16 16 16
/ / /
32 32 32
- - -
bit bit bit
adapters adapt adapter
; ; ;
latest latest late
rev rev rev
. . .
of of of
Z z Z
- - -
300 300 300
setup setup setup
/ / /
monitor monitor monitor
ROMs rom ROMs
, , ,
two two two
serial serial serial
ports port port
, , ,
one one one
parallel parallel parallel
port port port
, , ,
secondary secondari secondary
fan fan fan
for for for
improved improv improved
system system system
cooling cool cooling
, , ,
Z z Z
- - -
386 386 386
User user User
' ' '
s s s
Guide guid Guide
, , ,
Z z Z
- - -
386 386 386
Maintenance mainten Maintenance
Guide guid Guide
and and and
diagnostics diagnost diagnostics
disk disk disk
included includ include
. . .
$ $ $
575 575 575
( ( (
includes includ include
S s S
/ / /
H h H
/ / /
insurance insur insurance
) ) )
. . .
Replies repli Replies
to to to
: : :
stann stann stann
@ @ @
aol aol aol
. . .
com com com
Replies repli Replies
to to to
me me me
will will will
be be be
forwarded forward forward
. . .
Thanks thank Thanks
. . .
. . .
. . .
. . .
. . .
brian brian brian
- - -
- - -
Brian brian Brian
Shapiro shapiro Shapiro
, , ,
Systems system Systems
Support support Support
Specialist specialist Specialist
Ohio ohio Ohio
University univers University
, , ,
Athens athen Athens
, , ,
Ohio ohio Ohio
45701 45701 45701
( ( (
614 614 614
) ) )
593 593 593
- - -
1608 1608 1608
shapiro shapiro shapiro
@ @ @
oucsace oucsac oucsace
. . .
cs cs c
. . .
ohiou ohiou ohiou
. . .
edu edu edu
or or or
SHAPIROB shapirob SHAPIROB
@ @ @
OUACCVMA ouaccvma OUACCVMA
. . .
BITNET bitnet BITNET
