From from From
: : :
suraj suraj suraj
@ @ @
apollo apollo apollo
. . .
cs cs c
. . .
jhu jhu jhu
. . .
edu edu edu
( ( (
Suraj suraj Suraj
Surendrakumar surendrakumar Surendrakumar
) ) )
Subject subject Subject
: : :
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
> > >
> > >
NEW new NEW
STEREO stereo STEREO
SYSTEM system SYSTEM
FOR for FOR
SALE sale SALE
< < <
< < <
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
Organization organ Organization
: : :
The the The
Johns john Johns
Hopkins hopkin Hopkins
University univers University
CS cs CS
Department depart Department
Distribution distribut Distribution
: : :
usa usa usa
Lines line Lines
: : :
29 29 29
10 10 10
month month month
old old old
stereo stereo stereo
system system system
for for for
sale sale sale
. . .
Luxman luxman Luxman
R r R
- - -
351 351 351
receiver receiv receiver
, , ,
Onkyo onkyo Onkyo
TA ta TA
- - -
RW rw RW
404 404 404
tape tape tape
deck deck deck
, , ,
and and and
Polk polk Polk
Monitor monitor Monitor
M m M
4 4 4
. . .
6 6 6
book book book
shelf shelf shelf
speakers speaker speaker
are are be
for for for
sale sale sale
. . .
Receiver receiv Receiver
has has have
5 5 5
year year year
warranty warranti warranty
, , ,
and and and
all all all
equipment equip equipment
is is be
in in in
excellent excel excellent
condition condit condition
. . .
Paid paid Paid
$ $ $
950 950 950
for for for
the the the
system system system
and and and
willing will willing
to to to
consider consid consider
the the the
best best best
offer offer offer
. . .
Will will Will
sell sell sell
seperate seper seperate
pieces piec piece
also also also
if if if
desired desir desire
. . .
Please pleas Please
send send send
best best best
offer offer offer
to to to
suraj suraj suraj
@ @ @
cs cs c
. . .
jhu jhu jhu
. . .
edu edu edu
. . .
Speakers speaker Speakers
: : :
Polk polk Polk
Monitor monitor Monitor
M m M
4 4 4
. . .
6 6 6
bookshelf bookshelf bookshelf
speakers speaker speaker
Paid paid Paid
$ $ $
250 250 250
pair pair pair
. . .
Willing will Willing
to to to
consider consid consider
best best best
offer offer offer
. . .
Receiver receiv Receiver
: : :
Luxman luxman Luxman
R r R
- - -
351 351 351
receiver receiv receiver
with with with
5 5 5
year year year
( ( (
yes yes yes
5 5 5
years year year
) ) )
warranty warranti warranty
. . .
Paid paid Paid
$ $ $
475 475 475
. . .
Willing will Willing
to to to
consider consid consider
best best best
offer offer offer
. . .
Full full Full
remote remot remote
, , ,
2 2 2
pairs pair pair
of of of
speaker speaker speaker
connections connect connection
, , ,
60 60 60
watts watt watt
per per per
channel channel channel
, , ,
but but but
drives drive drive
like like like
a a a
150 150 150
watts watt watt
per per per
channel channel channel
Has has Has
all all all
the the the
standard standard standard
features featur feature
, , ,
and and and
more more more
. . .
Tape tape Tape
Deck deck Deck
: : :
Onkyo onkyo Onkyo
TA ta TA
- - -
RW rw RW
404 404 404
tape tape tape
deck deck deck
Paid paid Paid
$ $ $
275 275 275
. . .
Willing will Willing
to to to
consider consid consider
best best best
offer offer offer
. . .
Dual dual Dual
cassette cassett cassette
, , ,
Dolby dolbi Dolby
B b B
, , ,
C c C
, , ,
and and and
HX hx HX
Pro pro Pro
. . .
Input input Input
level level level
control control control
for for for
recording record record
, , ,
auto auto auto
reverse revers reverse
both both both
sides side side
. . .
Has has Has
all all all
standard standard standard
features featur feature
. . .
Send send Send
E e E
- - -
mail mail mail
with with with
best best best
offer offer offer
to to to
suraj suraj suraj
@ @ @
cs cs c
. . .
jhu jhu jhu
. . .
edu edu edu
- - -
Suraj suraj Suraj
