From from From
: : :
gld gld gld
@ @ @
cunixb cunixb cunixb
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Gary gari Gary
L l L
Dare dare Dare
) ) )
Subject subject Subject
: : :
soft soft soft
contact contact contact
lens len lens
cleaning clean clean
unit unit unit
( ( (
heater heater heater
) ) )
Summary summari Summary
: : :
Barnes barn Barnes
- - -
Hind hind Hind
timer timer timer
heating heat heat
unit unit unit
for for for
boiling boil boil
soft soft soft
lenses lens lens
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
cunixb cunixb cunixb
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
Reply repli Reply
- - -
To to To
: : :
gld gld gld
@ @ @
cunixb cunixb cunixb
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Gary gari Gary
L l L
Dare dare Dare
) ) )
Organization organ Organization
: : :
PhDs phds PhDs
In in In
The the The
Hall hall Hall
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
17 17 17
My my My
girlfriend girlfriend girlfriend
switched switch switch
to to to
gas gas gas
- - -
permeable permeabl permeable
hard hard hard
lenses lens lens
and and and
no no no
longer longer longer
needs need need
a a a
one one one
year year year
old old old
soft soft soft
contact contact contact
lens len lens
cleaning clean clean
unit unit unit
. . .
It it It
' ' '
s s s
one one one
of of of
those those those
where where where
you you you
pop pop pop
in in in
the the the
lens len lens
case case case
filled fill fill
with with with
solution solut solution
and and and
the the the
lenses lens lens
, , ,
press press press
the the the
lighted light lighted
timer timer timer
button button button
and and and
let let let
it it it
cook cook cook
. . .
No no No
stains stain stain
( ( (
of of of
course cours course
- - -
- - -
if if if
you you you
' ' '
ve ve ve
owned own own
one one one
of of of
these these these
, , ,
you you you
understand understand understand
) ) )
, , ,
maybe mayb maybe
a a a
little littl little
dust dust dust
on on on
the the the
cover cover cover
. . .
Best best Best
cash cash cash
offer offer offer
, , ,
or or or
equivalent equival equivalent
worth worth worth
in in in
used use used
CD cd CD
' ' '
s s s
or or or
Betamax betamax Betamax
tapes tape tape
( ( (
some some some
blanks blank blank
or or or
a a a
couple coupl couple
of of of
pre pre pre
- - -
recorded record record
movies movi movie
/ / /
concerts concert concert
) ) )
. . .
gld gld gld
- - -
- - -
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
Je je Je
me me me
souviens souvien souviens
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
Gary gari Gary
L l L
. . .
Dare dare Dare
> > >
gld gld gld
@ @ @
columbia columbia columbia
. . .
EDU edu EDU
GO go GO
Winnipeg winnipeg Winnipeg
Jets jet Jets
GO go GO
! ! !
! ! !
! ! !
> > >
gld gld gld
@ @ @
cunixc cunixc cunixc
. . .
BITNET bitnet BITNET
Selanne selann Selanne
+ + +
Domi domi Domi
= = =
= = =
> > >
Stanley stanley Stanley
