From from From
: : :
zoron zoron zoron
@ @ @
en en en
. . .
ecn ecn ecn
. . .
purdue purdu purdue
. . .
edu edu edu
( ( (
Soren soren Soren
M m M
Burkhart burkhart Burkhart
) ) )
Subject subject Subject
: : :
Dragon dragon Dragon
' ' '
s s s
Lair lair Lair
II ii II
& & &
Space space Space
Ace ace Ace
ARCADE arcad ARCADE
games game game
for for for
sale sale sale
Keywords keyword Keywords
: : :
laser laser laser
games game game
interactive interact interactive
Organization organ Organization
: : :
Purdue purdu Purdue
University univers University
Engineering engin Engineering
Computer comput Computer
Network network Network
Lines line Lines
: : :
64 64 64
Dragon dragon Dragon
' ' '
s s s
Lair lair Lair
II ii II
( ( (
$ $ $
400 400 400
Complete complet Complete
) ) )
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
or or or
$ $ $
220 220 220
Laser laser Laser
Disc disc Disc
$ $ $
150 150 150
Motherboard motherboard Motherboard
/ / /
Joystick joystick Joystick
/ / /
buttons button button
$ $ $
35 35 35
Graphics graphic Graphics
( ( (
For for For
arcade arcad arcade
cabinet cabinet cabinet
) ) )
$ $ $
50 50 50
Brick brick Brick
Power power Power
Supply suppli Supply
+ + +
12 12 12
/ / /
- - -
12 12 12
/ / /
+ + +
5 5 5
Space space Space
Ace ace Ace
( ( (
$ $ $
430 430 430
Complete complet Complete
) ) )
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
or or or
$ $ $
250 250 250
Laser laser Laser
Disc disc Disc
$ $ $
150 150 150
Motherboard motherboard Motherboard
/ / /
Joystick joystick Joystick
/ / /
buttons button button
$ $ $
35 35 35
Graphics graphic Graphics
( ( (
For for For
arcade arcad arcade
cabinet cabinet cabinet
) ) )
$ $ $
50 50 50
Brick brick Brick
Power power Power
Supply suppli Supply
+ + +
12 12 12
/ / /
- - -
12 12 12
/ / /
+ + +
5 5 5
Both both Both
Space space Space
Ace ace Ace
and and and
Dragon dragon Dragon
' ' '
s s s
Lair lair Lair
II ii II
( ( (
$ $ $
750 750 750
) ) )
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
These these These
games game game
require requir require
a a a
Sony soni Sony
1450 1450 1450
Laserdisc laserdisc Laserdisc
player player player
. . .
The the The
nice nice nice
thing thing thing
about about about
this this this
player player player
is is be
that that that
you you you
can can can
also also also
watch watch watch
normal normal normal
Laserdisc laserdisc Laserdisc
movies movi movie
on on on
it it it
as as as
well well well
. . .
I i I
have have have
one one one
which which which
I i I
will will will
sell sell sell
for for for
$ $ $
600 600 600
by by by
itself itself itself
, , ,
$ $ $
550 550 550
with with with
a a a
purchase purchas purchase
of of of
one one one
complete complet complete
system system system
or or or
$ $ $
500 500 500
if if if
you you you
buy buy buy
both both both
systems system system
. . .
I i I
currently current currently
run run run
this this this
into into into
my my my
entertainment entertain entertainment
center center center
. . .
I i I
have have have
it it it
housed hous house
in in in
a a a
PC pc PC
computer comput computer
case case case
with with with
with with with
its it it
own own own
fan fan fan
, , ,
and and and
power power power
supply suppli supply
. . .
I i I
run run run
the the the
audio audio audio
into into into
my my my
stereo stereo stereo
system system system
, , ,
and and and
the the the
laserdisc laserdisc laserdisc
runs run run
directly direct directly
into into into
the the the
T t T
. . .
V v V
. . .
. . .
I i I
have have have
made made make
a a a
mount mount mount
for for for
the the the
joysticks joystick joystick
and and and
the the the
buttons button button
. . .
First first First
person person person
who who who
buys buy buy
both both both
games game game
will will will
get get get
it it it
all all all
, , ,
otherwise otherwis otherwise
you you you
have have have
to to to
do do do
it it it
yourself yourself yourself
. . .
If if If
you you you
would would would
prefer prefer prefer
to to to
have have have
it it it
all all all
housed hous house
in in in
a a a
normal normal normal
arcade arcad arcade
cabinet cabinet cabinet
this this this
can can can
be be be
done done do
as as as
well well well
. . .
The the The
graphics graphic graphic
will will will
go go go
nicely nice nicely
along along along
the the the
sides side side
and and and
front front front
of of of
the the the
cabinet cabinet cabinet
. . .
Everything everyth Everything
works work work
perfectly perfect perfectly
. . .
The the The
laserdisc laserdisc laserdisc
player player player
has has have
an an an
RS rs RS
- - -
232 232 232
port port port
which which which
you you you
can can can
use use use
to to to
develop develop develop
your your your
own own own
multimedia multimedia multimedia
type type type
applications applic application
. . .
The the The
Laserdiscs laserdisc Laserdiscs
have have have
been been be
stored store store
in in in
a a a
safe safe safe
place place place
and and and
have have have
no no no
scratches scratch scratch
on on on
them them them
. . .
If if If
you you you
are are be
interested interest interested
please pleas please
email email email
me me me
. . .
Thanks thank Thanks
, , ,
Soren soren Soren
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Soren soren Soren
Burkhart burkhart Burkhart
Purdue purdu Purdue
University univers University
" " "
Yes yes Yes
, , ,
well well well
that that that
is is be
just just just
the the the
sort sort sort
of of of
A a A
. . .
I i I
. . .
& & &
Robotics robot Robotics
blink blink blink
- - -
headed head head
pig pig pig
ignorance ignor ignorance
I i I
have have have
zoron zoron zoron
@ @ @
en en en
. . .
ecn ecn ecn
. . .
purdue purdu purdue
. . .
edu edu edu
come come come
to to to
expect expect expect
from from from
you you you
non non non
- - -
creative creativ creative
garbage garbag garbage
. . .
" " "
John john John
Cleese clees Cleese
( ( (
Monty monti Monty
Python python Python
) ) )
