From from From
: : :
chungy chungi chungy
2 2 2
@ @ @
aix aix aix
. . .
rpi rpi rpi
. . .
edu edu edu
( ( (
Yau yau Yau
Felix felix Felix
Chung chung Chung
) ) )
Subject subject Subject
: : :
Technical technic Technical
books book book
for for for
sale sale sale
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
aix aix aix
. . .
rpi rpi rpi
. . .
edu edu edu
Lines line Lines
: : :
39 39 39
Hello hello Hello
. . .
I i I
have have have
the the the
following follow following
for for for
sale sale sale
. . .
Most most Most
of of of
the the the
books book book
are are be
in in in
perfect perfect perfect
condition condit condition
. . .
If if If
interested interest interested
please pleas please
e e e
- - -
mail mail mail
to to to
chungy chungi chungy
2 2 2
@ @ @
rpi rpi rpi
. . .
edu edu edu
. . .
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Through through Through
The the The
Telescope telescop Telescope
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
14 14 14
. . .
00 00 00
Surface surfac Surface
Physics physic Physics
( ( (
soft soft soft
cover cover cover
) ) )
$ $ $
13 13 13
. . .
00 00 00
The the The
Physics physic Physics
of of of
Structurally structur Structurally
Disordered disord Disordered
Matter matter Matter
: : :
An an An
Introduction introduct Introduction
( ( (
soft soft soft
cover cover cover
) ) )
$ $ $
55 55 55
. . .
00 00 00
Subatomic subatom Subatomic
Physics physic Physics
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
57 57 57
. . .
00 00 00
A a A
First first First
General general General
Relativity relat Relativity
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
20 20 20
. . .
00 00 00
Non non Non
- - -
Equilibrium equilibrium Equilibrium
Thermodynamics thermodynam Thermodynamics
( ( (
soft soft soft
cover cover cover
) ) )
$ $ $
8 8 8
. . .
00 00 00
Advances advanc Advances
in in in
Atomic atom Atomic
and and and
Molecular molecular Molecular
Physics physic Physics
. . .
Vol vol Vol
1 1 1
. . .
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
30 30 30
. . .
00 00 00
Advances advanc Advances
in in in
Atomic atom Atomic
and and and
Molecular molecular Molecular
Physics physic Physics
. . .
Vol vol Vol
3 3 3
. . .
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
30 30 30
. . .
00 00 00
Molecular molecular Molecular
Beams beam Beams
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
15 15 15
. . .
00 00 00
Molecular molecular Molecular
Beams beam Beams
and and and
Reaction reaction Reaction
Kinetics kinet Kinetics
. . .
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
20 20 20
. . .
00 00 00
Perturbation perturb Perturbation
Methods method Methods
in in in
Applied appli Applied
Mathematics mathemat Mathematics
. . .
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
40 40 40
. . .
00 00 00
Elementary elementari Elementary
Differential differenti Differential
Equations equat Equations
and and and
Boundary boundari Boundary
Value valu Value
Problems problem Problems
. . .
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
27 27 27
. . .
00 00 00
Vector vector Vector
Mechanics mechan Mechanics
for for for
Engineers engin Engineers
: : :
Statics static Statics
and and and
Dynamics dynam Dynamics
. . .
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
30 30 30
. . .
00 00 00
Free free Free
- - -
Electron electron Electron
Lasers laser Lasers
. . .
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
20 20 20
. . .
00 00 00
Physical physic Physical
Mechanics mechan Mechanics
. . .
( ( (
hard hard hard
cover cover cover
) ) )
$ $ $
15 15 15
. . .
00 00 00
