From from From
: : :
Arthur arthur Arthur
_ _ _
Noguerola noguerola Noguerola
@ @ @
vos vos vos
. . .
stratus stratus stratus
. . .
com com com
Subject subject Subject
: : :
FOR for FOR
SALE sale SALE
: : :
Old old Old
JAZZ jazz JAZZ
magazines magazin magazine
Organization organ Organization
: : :
Stratus stratus Stratus
Computer comput Computer
Inc inc Inc
, , ,
Marlboro marlboro Marlboro
MA ma MA
Lines line Lines
: : :
40 40 40
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
m m m
21 21 21
. . .
eng eng eng
. . .
stratus stratus stratus
. . .
com com com
The the The
following follow following
jazz jazz jazz
magazines magazin magazine
will will will
go go go
for for for
the the the
best best best
OFFER offer OFFER
received receiv receive
. . .
Shipping ship Shipping
not not not
included includ include
, , ,
these these these
are are be
pretty pretti pretty
heavy heavi heavy
. . .
Of of Of
course cours course
if if if
you you you
are are be
local local local
( ( (
Mass mass Mass
, , ,
USA usa USA
) ) )
you you you
can can can
come come come
get get get
' ' '
em em em
in in in
person person person
. . .
All all All
are are be
in in in
GREAT great GREAT
condition condit condition
! ! !
! ! !
These these These
will will will
go go go
as as a
one one one
lot lot lot
. . .
I i I
will will will
not not not
break break break
them them them
up up up
. . .
Metronome metronom Metronome
- - -
Sep sep Sep
1947 1947 1947
, , ,
Feb feb Feb
1948 1948 1948
, , ,
June june June
1948 1948 1948
, , ,
Nov nov Nov
1950 1950 1950
, , ,
Dec dec Dec
1950 1950 1950
, , ,
June june June
1952 1952 1952
Nov nov Nov
1953 1953 1953
Downbeat downbeat Downbeat
- - -
Jan jan Jan
15 15 15
, , ,
1947 1947 1947
( ( (
was was be
newspaper newspap newspaper
sized size size
. . .
. . .
folded fold fold
) ) )
Jan jan Jan
18 18 18
, , ,
1962 1962 1962
, , ,
Feb feb Feb
15 15 15
, , ,
1962 1962 1962
, , ,
Dec dec Dec
19 19 19
, , ,
1963 1963 1963
, , ,
Mar mar Mar
12 12 12
, , ,
1964 1964 1964
, , ,
Apr apr Apr
9 9 9
, , ,
1964 1964 1964
, , ,
May may May
7 7 7
, , ,
1964 1964 1964
, , ,
May may May
21 21 21
, , ,
1964 1964 1964
, , ,
Jun jun Jun
4 4 4
, , ,
1964 1964 1964
, , ,
Jul jul Jul
16 16 16
, , ,
1964 1964 1964
, , ,
Sep sep Sep
10 10 10
, , ,
1964 1964 1964
, , ,
Dec dec Dec
17 17 17
, , ,
1964 1964 1964
, , ,
Dec dec Dec
31 31 31
, , ,
1964 1964 1964
, , ,
Aug aug Aug
26 26 26
, , ,
1965 1965 1965
, , ,
Oct oct Oct
7 7 7
, , ,
1965 1965 1965
, , ,
Oct oct Oct
21 21 21
, , ,
1965 1965 1965
, , ,
Dec dec Dec
16 16 16
, , ,
1965 1965 1965
, , ,
Dec dec Dec
30 30 30
, , ,
1965 1965 1965
, , ,
Jan jan Jan
13 13 13
, , ,
