From from From
: : :
spooge spoog spooge
@ @ @
carson carson carson
. . .
u u u
. . .
washington washington washington
. . .
edu edu edu
( ( (
Jeff jeff Jeff
Barrett barrett Barrett
) ) )
Subject subject Subject
: : :
Printer printer Printer
Paper paper Paper
Tray tray Tray
Organization organ Organization
: : :
University univers University
of of of
Washington washington Washington
, , ,
Seattle seattl Seattle
Lines line Lines
: : :
5 5 5
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
carson carson carson
. . .
u u u
. . .
washington washington washington
. . .
edu edu edu
I i I
have have have
a a a
Hewlett hewlett Hewlett
- - -
Packard packard Packard
LaserJet laserjet LaserJet
Series seri Series
II ii II
Paper paper Paper
Tray tray Tray
for for for
sale sale sale
. . .
Its it Its
letter letter letter
size size size
( ( (
8 8 8
. . .
5 5 5
- - -
11 11 11
) ) )
, , ,
brand brand brand
new new new
in in in
the the the
box box box
and and and
never never never
used use use
. . .
I i I
' ' '
m m m
asking ask ask
$ $ $
40 40 40
. . .
00 00 00
( ( (
bought bought buy
new new new
at at at
Ballard ballard Ballard
Computer comput Computer
for for for
$ $ $
65 65 65
. . .
95 95 95
) ) )
please pleas please
reply repli reply
to to to
Jeffo jeffo Jeffo
at at at
spooge spoog spooge
@ @ @
u u u
. . .
washington washington washington
. . .
edu edu edu
or or or
( ( (
206 206 206
) ) )
543 543 543
- - -
0340 0340 0340
