From from From
: : :
rebop rebop rebop
@ @ @
well well well
. . .
sf sf sf
. . .
ca ca ca
. . .
us us u
( ( (
Bob bob Bob
Ulius ulius Ulius
) ) )
Subject subject Subject
: : :
Newtek newtek Newtek
Video video Video
Toaster toaster Toaster
Link link Link
For for For
Sale sale Sale
Keywords keyword Keywords
: : :
Newtek newtek Newtek
Video video Video
Toaster toaster Toaster
Amiga amiga Amiga
Mac mac Mac
Organization organ Organization
: : :
The the The
Whole whole Whole
Earth earth Earth
' ' '
Lectronic lectron Lectronic
Link link Link
, , ,
Sausalito sausalito Sausalito
, , ,
CA ca CA
Lines line Lines
: : :
16 16 16
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
well well well
. . .
sf sf sf
. . .
ca ca ca
. . .
us us u
I i I
have have have
a a a
bout bout bout
a a a
dozen dozen dozen
Newtek newtek Newtek
Video video Video
Toaster toaster Toaster
Links link Links
available avail available
. . .
These these These
connect connect connect
Macs mac Macs
and and and
the the the
Video video Video
Toaster toaster Toaster
. . .
List list List
is is be
$ $ $
595 595 595
, , ,
street street street
price price price
likely like likely
to to to
be be be
$ $ $
495 495 495
. . .
I i I
can can can
sell sell sell
them them them
off off off
for for for
$ $ $
425 425 425
including includ include
shipping ship shipping
anywhere anywher anywhere
. . .
. . .
Factory factori Factory
shrinkwrapped shrinkwrap shrinkwrapped
. . .
Plus plus Plus
tax tax tax
if if if
in in in
California california California
. . .
E e E
- - -
mail mail mail
rebop rebop rebop
or or or
call call call
916 916 916
924 924 924
- - -
9911 9911 9911
M m M
- - -
F f F
8 8 8
- - -
5 5 5
if if if
you you you
would would would
like like like
further further further
info info info
. . .
All all All
Toaster toaster Toaster
and and and
Toaster toaster Toaster
accessories accessori accessory
and and and
system system system
components compon component
are are be
available avail available
as as a
well well well
. . .
- - -
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
Bob bob Bob
Ulius ulius Ulius
| | |
rebop rebop rebop
@ @ @
well well well
. . .
sf sf sf
. . .
ca ca ca
. . .
us us u
| | |
( ( (
916 916 916
) ) )
338 338 338
- - -
4766 4766 4766
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
- - -
~ ~ ~
