From from From
: : :
mkbaird mkbaird mkbaird
@ @ @
david david david
. . .
wheaton wheaton wheaton
. . .
edu edu edu
( ( (
marcus marcus marcus
k k k
baird baird baird
) ) )
Subject subject Subject
: : :
CD cd CD
- - -
ROMS rom ROMS
4 4 4
- - -
SALE sale SALE
( ( (
NEW new NEW
) ) )
UPDATE updat UPDATE
! ! !
! ! !
! ! !
Organization organ Organization
: : :
Wheaton wheaton Wheaton
College colleg College
, , ,
IL il IL
Lines line Lines
: : :
102 102 102
I i I
' ' '
m m m
looking look look
to to to
find find find
some some some
people peopl people
interested interest interested
in in in
getting get get
some some some
cd cd cd
- - -
rom rom rom
' ' '
s s s
. . .
Below below Below
is is be
a a a
list list list
with with with
their their their
prices price price
. . .
If if If
you you you
are are be
interested interest interested
in in in
any ani any
of of of
these these these
, , ,
send send send
me me me
some some some
mail mail mail
and and and
I i I
can can can
guarantee guarante guarantee
this this this
price price price
. . .
If if If
you you you
are are be
not not not
local local local
their their their
will will will
be be be
a a a
shipping ship shipping
cost cost cost
, , ,
and and and
cod cod cod
cost cost cost
if if if
you you you
prefer prefer prefer
it it it
to to to
be be be
shipped ship ship
that that that
way way way
. . .
Marcus marcus Marcus
Updated updat Updated
prices price price
from from from
last last last
post post post
. . .
American american American
Business busi Business
Phonebook phonebook Phonebook
DOS dos DOS
$ $ $
20 20 20
. . .
00 00 00
Animals anim Animals
DOS dos DOS
$ $ $
30 30 30
. . .
00 00 00
Animals anim Animals
MPC mpc MPC
$ $ $
18 18 18
. . .
00 00 00
Audoban audoban Audoban
Birds bird Birds
DOS dos DOS
$ $ $
20 20 20
. . .
00 00 00
Audoban audoban Audoban
Mammals mammal Mammals
DOS dos DOS
$ $ $
20 20 20
. . .
00 00 00
Barney barney Barney
Bear bear Bear
Goes goe Goes
to to to
School school School
DOS dos DOS
$ $ $
30 30 30
. . .
00 00 00
Bible bibl Bible
Library librari Library
DOS dos DOS
$ $ $
45 45 45
. . .
00 00 00
Bibles bibl Bibles
and and and
Religion religion Religion
DOS dos DOS
$ $ $
15 15 15
. . .
00 00 00
Book book Book
of of of
Lists list Lists
DOS dos DOS
$ $ $
30 30 30
. . .
00 00 00
Britannicas britannica Britannicas
Family famili Family
Choice choic Choice
DOS dos DOS
$ $ $
23 23 23
. . .
00 00 00
