From from From
: : :
steve steve steve
- - -
b b b
@ @ @
access access access
. . .
digex digex digex
. . .
com com com
( ( (
Steve steve Steve
Brinich brinich Brinich
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Clipper clipper Clipper
considered consid consider
harmful harm harmful
Organization organ Organization
: : :
Express express Express
Access access Access
Online onlin Online
Communications communic Communications
, , ,
Greenbelt greenbelt Greenbelt
, , ,
MD md MD
USA usa USA
Lines line Lines
: : :
42 42 42
Distribution distribut Distribution
: : :
inet inet inet
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
access access access
. . .
digex digex digex
. . .
net net net
> > >
> > >
Criminals crimin Criminals
who who who
very veri very
badly bad badly
want want want
inscrutable inscrut inscrutable
tactical tactic tactical
communications communic communication
> > >
> > >
( ( (
specifically specif specifically
the the the
terrorists terrorist terrorist
and and and
drug drug drug
dealers dealer dealer
who who who
proponents propon proponent
of of of
key key key
escrow escrow escrow
> > >
> > >
cite cite cite
as as a
threats threat threat
) ) )
will will will
be be be
highly high highly
motivated motiv motivate
to to to
steal steal steal
the the the
cipher cipher cipher
phone phone phone
of of of
> > >
> > >
a a a
legitimate legitim legitimate
user user user
, , ,
and and and
to to to
kill kill kill
this this this
person person person
or or or
hold hold hold
them them them
hostage hostag hostage
so so so
> > >
> > >
discovery discoveri discovery
of of of
compromise compromis compromise
of of of
the the the
device devic device
will will will
be be be
delayed delay delay
. . .
> > >
Why whi Why
doing do do
it it it
in in in
such such such
a a a
rough rough rough
manner manner manner
? ? ?
It it It
is is be
much much much
more more more
professional profession professional
to to to
> > >
steal steal steal
the the the
chip chip chip
from from from
the the the
phone phone phone
and and and
even even even
to to to
replace replac replace
it it it
with with with
a a a
> > >
pin pin pin
- - -
compatible compat compatible
do do do
- - -
nothing noth nothing
chip chip chip
that that that
does doe do
not not not
encrypt encrypt encrypt
at at at
all all all
. . .
Chances chanc Chances
> > >
are are be
that that that
the the the
victim victim victim
will will will
not not not
notice notic notice
anything anyth anything
, , ,
especially especi especially
if if if
it it it
is is be
done done do
> > >
professionally profession professionally
. . .
Assuming assum Assuming
that that that
the the the
bad bad bad
guys guy guy
