From from From
: : :
hal hal hal
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Hal hal Hal
Finney finney Finney
) ) )
Subject subject Subject
: : :
Re re Re
: : :
How how How
does doe do
it it it
really realli really
work work work
? ? ?
( ( (
was was be
Re re Re
: : :
text text text
of of of
White white White
House hous House
announcement announc announcement
and and and
Q q Q
& & &
As as As
on on on
clipper clipper clipper
chip chip chip
encryption encrypt encryption
) ) )
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
41 41 41
Distribution distribut Distribution
: : :
na na na
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
alumni alumni alumnus
. . .
caltech caltech caltech
. . .
edu edu edu
Marc marc Marc
VanHeyningen vanheyningen VanHeyningen
< < <
mvanheyn mvanheyn mvanheyn
@ @ @
cs cs c
. . .
indiana indiana indiana
. . .
edu edu edu
> > >
writes write writes
: : :
> > >
The the The
main main main
thing thing thing
I i I
just just just
don don don
' ' '
t t t
get get get
is is be
whether whether whether
this this this
chip chip chip
implements implement implement
> > >
symmetric symmetr symmetric
or or or
asymmetric asymmetr asymmetric
cryptographic cryptograph cryptographic
techniques techniqu technique
. . .
Anybody anybodi Anybody
know know know
? ? ?
I i I
don don don
' ' '
t t t
know know know
, , ,
but but but
I i I
' ' '
m m m
as as a
willing will willing
to to to
speculate specul speculate
as as a
anyone anyon anyone
. . .
Several sever Several
people peopl people
have have have
suggested suggest suggest
that that that
the the the
chips chip chip
use use use
public public public
- - -
key key key
cryptography cryptographi cryptography
. . .
Another anoth Another
possibility possibl possibility
is is be
to to to
use use use
Diffie diffi Diffie
- - -
Hellman hellman Hellman
key key key
exchange exchang exchange
, , ,
or or or
some some some
other other other
algorithm algorithm algorithm
which which which
has has have
a a a
similar similar similar
effect effect effect
. . .
DH dh DH
allows allow allow
both both both
ends end end
to to to
agree agre agree
on on on
a a a
session session session
key key key
which which which
they they they
use use use
with with with
symmetric symmetr symmetric
cryptography cryptographi cryptography
( ( (
something someth something
like like like
DES des DES
) ) )
for for for
the the the
encryption encrypt encryption
. . .
How how How
could could could
the the the
" " "
back back back
door door door
" " "
keys key key
work work work
in in in
this this this
system system system
? ? ?
I i I
can can can
see see see
a a a
few few few
possibilities possibl possibility
. . .
One one One
is is be
that that that
the the the
DH dh DH
- - -
like like like
algorithm algorithm algorithm
has has have
the the the
property properti property
that that that
the the the
session session session
key key key
can can can
be be be
deduced deduc deduce
by by by
an an an
eavesdropper eavesdropp eavesdropper
who who who
knows know know
the the the
back back back
door door door
keys key key
for for for
one one one
( ( (
or or or
possibly possibl possibly
both both both
) ) )
communicants communic communicant
. . .
Perhaps perhap Perhaps
the the the
