From from From
: : :
wesommer wesomm wesommer
@ @ @
mit mit mit
. . .
edu edu edu
( ( (
Bill bill Bill
Sommerfeld sommerfeld Sommerfeld
) ) )
Subject subject Subject
: : :
Re re Re
: : :
The the The
source sourc source
of of of
that that that
announcement announc announcement
Organization organ Organization
: : :
Massachusetts massachusett Massachusetts
Institute institut Institute
of of of
Technology technolog Technology
Lines line Lines
: : :
112 112 112
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
bill bill bill
- - -
the the the
- - -
cat cat cat
. . .
mit mit mit
. . .
edu edu edu
In in In
- - -
reply repli reply
- - -
to to to
: : :
marc marc marc
@ @ @
mit mit mit
. . .
edu edu edu
' ' '
s s s
message messag message
of of of
18 18 18
Apr apr Apr
1993 1993 1993
01 01 01
: : :
19 19 19
: : :
38 38 38
GMT gmt GMT
% % %
telnet telnet telnet
csrc csrc csrc
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
25 25 25
Trying tri Trying
. . .
. . .
. . .
Connected connect Connected
to to to
csrc csrc csrc
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
. . .
Escape escap Escape
character charact character
is is be
' ' '
^ ^ ^
] ] ]
' ' '
. . .
220 220 220
first first first
. . .
org org org
sendmail sendmail sendmail
4 4 4
. . .
1 1 1
/ / /
NIST nist NIST
ready readi ready
at at at
Sat sat Sat
, , ,
17 17 17
Apr apr Apr
93 93 93
20 20 20
: : :
42 42 42
: : :
56 56 56
EDT edt EDT
expn expn expn
clipper clipper clipper
250 250 250
- - -
< < <
csspab csspab csspab
@ @ @
mail mail mail
- - -
gw gw gw
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
> > >
250 250 250
- - -
< < <
denning den denning
@ @ @
cs cs c
. . .
georgetown georgetown georgetown
. . .
edu edu edu
> > >
250 250 250
- - -
< < <
hoffman hoffman hoffman
@ @ @
seas sea sea
. . .
gwu gwu gwu
. . .
edu edu edu
> > >
250 250 250
- - -
< < <
mkapor mkapor mkapor
@ @ @
eff eff eff
. . .
org org org
> > >
250 250 250
- - -
< < <
rotenberg rotenberg rotenberg
@ @ @
cpsr cpsr cpsr
. . .
org org org
> > >
250 250 250
- - -
< < <
rivest rivest rivest
@ @ @
mit mit mit
. . .
edu edu edu
> > >
250 250 250
- - -
< < <
mhellman mhellman mhellman
@ @ @
stanford stanford stanford
. . .
edu edu edu
> > >
250 250 250
- - -
< < <
alanrp alanrp alanrp
@ @ @
aol aol aol
. . .
com com com
> > >
250 250 250
- - -
< < <
dparker dparker dparker
@ @ @
sri sri sri
. . .
com com com
> > >
250 250 250
- - -
< < <
jim jim jim
@ @ @
rsa rsa rsa
. . .
com com com
> > >
250 250 250
- - -
< < <
branstad branstad branstad
@ @ @
tis tis ti
. . .
com com com
> > >
250 250 250
< < <
mgrsplus mgrsplus mgrsplus
@ @ @
csmes csmes csmes
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
> > >
quit quit quit
221 221 221
first first first
. . .
org org org
closing close close
connection connect connection
Connection connect Connection
closed close close
. . .
Note note Note
also also also
: : :
% % %
telnet telnet telnet
csmes csmes csmes
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
25 25 25
Trying tri Trying
129 129 129
. . .
6 6 6
. . .
54 54 54
. . .
2 2 2
. . .
. . .
. . .
Connected connect Connected
to to to
csmes csmes csmes
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
. . .
Escape escap Escape
character charact character
is is be
' ' '
^ ^ ^
] ] ]
' ' '
. . .
220 220 220
csmes csmes csmes
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
sendmail sendmail sendmail
4 4 4
. . .
1 1 1
/ / /
NIST nist NIST
( ( (
rbj rbj rbj
/ / /
dougm dougm dougm
) ) )
ready readi ready
at at at
Sat sat Sat
, , ,
17 17 17
Apr apr Apr
93 93 93
23 23 23
: : :
08 08 08
: : :
58 58 58
EDT edt EDT
expn expn expn
mgrsplus mgrsplus mgrsplus
250 250 250
- - -
< < <
mcnulty mcnulti mcnulty
@ @ @
ecf ecf ecf
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
> > >
250 250 250
- - -
Irene iren Irene
Gilbert gilbert Gilbert
< < <
igilbert igilbert igilbert
> > >
250 250 250
- - -
Dennis denni Dennis
Branstad branstad Branstad
< < <
branstad branstad branstad
> > >
250 250 250
- - -
Robert robert Robert
Rosenthal rosenth Rosenthal
< < <
rmr rmr rmr
> > >
250 250 250
- - -
Gene gene Gene
Troy troy Troy
< < <
troy troy troy
> > >
250 250 250
- - -
< < <
smid smid smid
@ @ @
st st st
1 1 1
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
> > >
250 250 250
- - -
Dennis denni Dennis
Steinauer steinauer Steinauer
< < <
dds dds dds
> > >
250 250 250
< < <
katzke katzk katzke
@ @ @
st st st
1 1 1
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
> > >
telnet telnet telnet
mail mail mail
- - -
gw gw gw
. . .
ncsl ncsl ncsl
. . .
nist nist nist
. . .
gov gov gov
25 25 25
Trying tri Trying
129 129 129
. . .
6 6 6
. . .
48 48 48
. . .
199 199 199
. . .
. . .
. . .
Connected connect Connected
to to to
mail mail mail
- - -
gw gw gw
. . .
