From from From
: : :
johnson johnson johnson
@ @ @
trwacs trwac trwacs
. . .
fp fp fp
. . .
trw trw trw
. . .
com com com
( ( (
Steve steve Steve
Johnson johnson Johnson
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Once onc Once
tapped tap tap
, , ,
your your your
code code code
is is be
no no no
good good good
any ani any
more more more
. . .
Organization organ Organization
: : :
TRW trw TRW
Systems system Systems
Division divis Division
, , ,
Fairfax fairfax Fairfax
VA va VA
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
65 65 65
tcmay tcmay tcmay
@ @ @
netcom netcom netcom
. . .
com com com
( ( (
Timothy timothi Timothy
C c C
. . .
May may May
) ) )
writes write write
: : :
> > >
Brad brad Brad
Templeton templeton Templeton
( ( (
brad brad brad
@ @ @
clarinet clarinet clarinet
. . .
com com com
) ) )
wrote wrote write
: : :
> > >
: : :
It it It
occurs occur occur
to to to
me me me
that that that
if if if
they they they
get get get
a a a
wiretap wiretap wiretap
order order order
on on on
you you you
, , ,
and and and
the the the
escrow escrow escrow
> > >
: : :
houses hous house
release releas release
your your your
code code code
to to to
the the the
cops cop cop
, , ,
your your your
code code code
is is be
now now now
no no no
longer longer longer
secure secur secure
. . .
> > >
: : :
> > >
: : :
It it It
' ' '
s s s
in in in
the the the
hands hand hand
of of of
cops cop cop
, , ,
and and and
while while while
I i I
am am be
sure sure sure
most most most
of of of
the the the
time time time
they they they
are are be
> > >
: : :
good good good
, , ,
their their their
security secur security
will will will
not not not
be be be
as as as
good good good
as as a
the the the
escrow escrow escrow
houses hous house
. . .
> > >
: : :
> > >
: : :
What what What
this this this
effectively effect effectively
means mean mean
is is be
that that that
if if if
they they they
perform perform perform
a a a
wiretap wiretap wiretap
on on on
you you you
, , ,
> > >
: : :
at at at
the the the
end end end
of of of
the the the
wiretap wiretap wiretap
, , ,
they they they
should should should
be be be
obligated oblig obligate
to to to
inform inform inform
you you you
that that that
> > >
: : :
a a a
tap tap tap
was was be
performed perform perform
, , ,
and and and
replace replac replace
( ( (
for for for
free free free
) ) )
the the the
clipper clipper clipper
chip chip chip
in in in
your your your
> > >
: : :
cellular cellular cellular
phone phone phone
so so so
that that that
it it it
is is be
once onc once
again again again
a a a
code code code
known known know
only onli only
to to to
the the the
> > >
: : :
escrow escrow escrow
houses hous house
. . .
> > >
Getting get Getting
the the the
court court court
order order order
to to to
reveal reveal reveal
the the the
key key key
* * *
also also also
* * *
makes make make
decipherable decipher decipherable
> > >
all all all
* * *
past past past
* * *
conversations convers conversation
( ( (
which which which
may may may
be be be
on on on
tape tape tape
, , ,
or or or
disk disk disk
, , ,
or or or
whatver whatver whatver
) ) )
, , ,
> > >
as as a
I i I
understand understand understand
the the the
proposal propos proposal
. . .
I i I
could could could
be be be
wrong wrong wrong
, , ,
but but but
I i I
' ' '
ve ve ve
seen seen see
no no no
> > >
mention mention mention
of of of
" " "
session session session
keys key key
" " "
being be be
the the the
escrowed escrow escrowed
entities entiti entity
. . .
> > >
As as As
the the the
EFF eff EFF
noted note note
, , ,
this this this
raises rais raise
further further further
issues issu issue
about about about
the the the
fruits fruit fruit
of of of
one one one
> > >
bust bust bust
leading lead lead
to to to
incrimination incrimin incrimination
in in in
other other other
areas area area
. . .
> > >
But but But
is is be
it it it
any ani any
worse wors bad
than than than
the the the
current current current
unsecure unsecur unsecure
system system system
? ? ?
It it It
becomes becom become
much much much
> > >
worse wors bad
, , ,
of of of
course cours course
, , ,
if if if
the the the
government govern government
then then then
uses use use
this this this
" " "
Clinton clinton Clinton
Clipper clipper Clipper
" " "
> > >
to to to
argue argu argue
for for for
restrictions restrict restriction
on on on
unapproved unapprov unapproved
encryption encrypt encryption
. . .
( ( (
This this This
is is be
the the the
main main main
> > >
concern concern concern
of of of
most most most
of of of
us us u
, , ,
I i I
think think think
. . .
The the The
camel camel camel
' ' '
s s s
nose nose nose
in in in
the the the
tent tent tent
, , ,
etc etc etc
. . .
) ) )
> > >
And and And
it it it
may may may
also also also
become becom become
much much much
worse wors bad
if if if
the the the
ostensible ostens ostensible
security secur security
is is be
> > >
increased increas increase
, , ,
thus thus thus
allowing allow allow
greater greater great
access access access
to to to
" " "
central central central
office offic office
" " "
records record record
by by by
> > >
the the the
government govern government
( ( (
the the the
conversations convers conversation
being be be
encrypted encrypt encrypt
, , ,
who who who
will will will
object object object
to to to
> > >
letting let let
the the the
government govern government
have have have
access access access
to to to
them them them
, , ,
perhaps perhap perhaps
even even even
automatically automat automatically
> > >
archiving archiv archive
large larg large
fractions fraction fraction
. . .
. . .
. . .
) ) )
. . .
This this This
was was be
one one one
of of of
the the the
main main main
objections object objection
to to to
> > >
the the the
S s S
. . .
266 266 266
proposal propos proposal
, , ,
that that that
it it it
would would would
force forc force
telecom telecom telecom
suppliers supplier supplier
to to to
provide provid provide
> > >
easy easi easy
access access access
for for for
the the the
government govern government
. . .
> > >
One one One
the the the
government govern government
has has have
had had have
access access access
to to to
months month month
or or or
years year year
of of of
your your your
encrypted encrypt encrypted
> > >
conversations convers conversation
, , ,
now now now
all all all
it it it
takes take take
is is be
one one one
misstep misstep misstep
, , ,
one one one
violation violat violation
that that that
> > >
gets get get
them them them
the the the
paperwork paperwork paperwork
needed need need
to to to
decrypt decrypt decrypt
* * *
all all all
* * *
of of of
them them them
! ! !
> > >
Do do Do
we we we
want want want
anyone anyon anyone
to to to
have have have
this this this
kind kind kind
of of of
power power power
? ? ?
> > >
- - -
Tim tim Tim
May may May
, , ,
whose whose whose
sig sig sig
block block block
may may may
get get get
him him him
busted bust bust
in in in
the the the
New new New
Regime regim Regime
A a A
remark remark remark
I i I
heard heard hear
the the the
other other other
day day day
is is be
beginning begin begin
to to to
take take take
on on on
increasingly increas increasingly
frightening frighten frighten
significance signific significance
. . .
The the The
comment comment comment
was was be
made made make
that that that
" " "
In in In
other other other
parts part part
of of of
the the the
world world world
the the the
Democrats democrat Democrats
[ [ [
note note note
the the the
big big big
" " "
D d D
" " "
] ] ]
would would would
be be be
known known know
as as a
Socialists socialist Socialists
" " "
A a A
[ [ [
note note note
the the the
small small small
" " "
d d d
" " "
] ] ]
democrat democrat democrat
who who who
wonders wonder wonder
what what what
Thomas thoma Thomas
Jefferson jefferson Jefferson
, , ,
