From from From
: : :
pdc pdc pdc
@ @ @
dcs dcs dc
. . .
ed ed ed
. . .
ac ac ac
. . .
uk uk uk
( ( (
Paul paul Paul
Crowley crowley Crowley
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Organized organ Organized
Lobbying lobbi Lobbying
for for for
Cryptography cryptographi Cryptography
Reply repli Reply
- - -
To to To
: : :
pdc pdc pdc
@ @ @
dcs dcs dc
. . .
ed ed ed
. . .
ac ac ac
. . .
uk uk uk
( ( (
Paul paul Paul
Crowley crowley Crowley
) ) )
Organization organ Organization
: : :
Edinburgh edinburgh Edinburgh
University univers University
Distribution distribut Distribution
: : :
inet inet inet
Lines line Lines
: : :
12 12 12
Quoting quot Quoting
jgfoot jgfoot jgfoot
@ @ @
minerva minerva minerva
. . .
cis cis ci
. . .
yale yale yale
. . .
edu edu edu
in in in
article articl article
< < <
1 1 1
r r r
3 3 3
jgbINN jgbinn jgbINN
35 35 35
i i i
@ @ @
eli eli eli
. . .
CS cs CS
. . .
YALE yale YALE
. . .
EDU edu EDU
> > >
: : :
> > >
Perhaps perhap Perhaps
these these these
encryption encrypt encryption
- - -
only onli only
types type type
would would would
defend defend defend
the the the
digitized digit digitized
porn porn porn
if if if
it it it
> > >
was was be
posted post post
encrypted encrypt encrypt
? ? ?
> > >
These these These
issues issu issue
are are be
not not not
as as as
seperable seper seperable
as as a
you you you
maintain maintain maintain
. . .
In in In
fact fact fact
, , ,
since sinc since
effective effect effective
encryption encrypt encryption
makes make make
censorship censorship censorship
impossible imposs impossible
, , ,
they they they
are are be
almost almost almost
the the the
same same same
issue issu issue
and and and
they they they
certainly certain certainly
fall fall fall
into into into
the the the
brief brief brief
of of of
the the the
EFF eff EFF
. . .
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
\ \ \
/ / /
o o o
\ \ \
Paul paul Paul
Crowley crowley Crowley
pdc pdc pdc
@ @ @
dcs dcs dc
. . .
ed ed ed
. . .
ac ac ac
. . .
uk uk uk
\ \ \
\ \ \
/ / /
/ / /
/ / /
\ \ \
_ _ _
_ _ _
/ / /
Trust trust Trust
me me me
. . .
I i I
know know know
what what what
I i I
' ' '
m m m
doing do do
. . .
\ \ \
X x X
/ / /
Fold fold Fold
a a a
fish fish fish
for for for
Jesus jesus Jesus
! ! !
