From from From
: : :
hal hal hal
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Hal hal Hal
Finney finney Finney
) ) )
Subject subject Subject
: : :
Re re Re
: : :
text text text
of of of
White white White
House hous House
announcement announc announcement
and and and
Q q Q
& & &
As as As
on on on
clipper clipper clipper
chip chip chip
encryption encrypt encryption
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
45 45 45
Distribution distribut Distribution
: : :
na na na
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
alumni alumni alumnus
. . .
caltech caltech caltech
. . .
edu edu edu
The the The
key key key
question question question
is is be
whether whether whether
non non non
- - -
Clipper clipper Clipper
encryption encrypt encryption
will will will
be be be
made made make
illegal illeg illegal
. . .
> > >
The the The
Administration administr Administration
is is be
not not not
saying say say
, , ,
" " "
since sinc since
encryption encrypt encryption
> > >
threatens threaten threaten
the the the
public public public
safety safeti safety
and and and
effective effect effective
law law law
enforcement enforc enforcement
, , ,
> > >
we we we
will will will
prohibit prohibit prohibit
it it it
outright outright outright
" " "
( ( (
as as a
some some some
countries countri country
have have have
> > >
effectively effect effectively
done done do
) ) )
; ; ;
nor nor nor
is is be
the the the
U u U
. . .
S s S
. . .
saying say say
that that that
" " "
every everi every
> > >
American american American
, , ,
as as a
a a a
matter matter matter
of of of
right right right
, , ,
is is be
entitled entitl entitle
to to to
an an an
> > >
unbreakable unbreak unbreakable
commercial commerci commercial
encryption encrypt encryption
product product product
. . .
" " "
There there There
is is be
a a a
> > >
false fals false
" " "
tension tension tension
" " "
created creat create
in in in
the the the
assessment assess assessment
that that that
this this this
issue issu issue
is is be
> > >
an an an
" " "
either either either
- - -
or or or
" " "
proposition proposit proposition
. . .
Rather rather Rather
, , ,
both both both
concerns concern concern
can can can
be be be
, , ,
> > >
and and and
in in in
fact fact fact
are are be
, , ,
harmoniously harmoni harmoniously
balanced balanc balance
through through through
a a a
reasoned reason reason
, , ,
> > >
balanced balanc balance
approach approach approach
such such such
as as a
is is be
proposed propos propose
with with with
the the the
" " "
Clipper clipper Clipper
> > >
Chip chip Chip
" " "
and and and
similar similar similar
encryption encrypt encryption
techniques techniqu technique
. . .
The the The
clear clear clear
middle middl middle
ground ground ground
implied impli imply
by by by
these these these
statements statement statement
is is be
to to to
say say say
that that that
Americans american Americans
have have have
the the the
right right right
to to to
Clipper clipper Clipper
encryption encrypt encryption
, , ,
but but but
not not not
to to to
unbreakable unbreak unbreakable
encryption encrypt encryption
. . .
This this This
implies impli imply
that that that
, , ,
ultimately ultim ultimately
, , ,
non non non
- - -
Clipper clipper Clipper
strong strong strong
encryption encrypt encryption
must must must
become becom become
illegal illeg illegal
. . .
( ( (
As as As
an an an
aside asid aside
, , ,
isn isn isn
' ' '
t t t
the the the
language languag language
here here here
jarring jar jar
? ? ?
All all All
this this this
talk talk talk
about about about
" " "
harmonious harmoni harmonious
balance balanc balance
" " "
when when when
they they they
' ' '
re re re
talking talk talk
about about about
taking take take
away away away
people peopl people
' ' '
s s s
right right right
to to to
communications communic communications
privacy privaci privacy
? ? ?
) ) )
Although although Although
the the the
article articl article
emphasizes emphas emphasize
voice voic voice
communication communic communication
, , ,
data data data
and and and
mail mail mail
encryption encrypt encryption
is is be
mentioned mention mention
as as a
well well well
: : :
> > >
Sophisticated sophist Sophisticated
encryption encrypt encryption
technology technolog technology
has has have
been been be
used use use
for for for
years year year
to to to
> > >
protect protect protect
electronic electron electronic
funds fund fund
transfer transfer transfer
. . .
It it It
is is be
now now now
being be be
used use use
to to to
> > >
protect protect protect
electronic electron electronic
mail mail mail
and and and
computer comput computer
files file file
. . .
> > >
- - -
- - -
the the the
privacy privaci privacy
of of of
our our our
citizens citizen citizen
, , ,
including includ include
the the the
need need need
to to to
> > >
employ employ employ
voice voic voice
or or or
data data data
encryption encrypt encryption
for for for
business busi business
purposes purpos purpose
; ; ;
It it It
looks look look
like like like
the the the
worst worst bad
nightmares nightmar nightmare
raised rais raise
by by by
Dorothy dorothi Dorothy
Denning den Denning
' ' '
s s s
proposals propos proposal
are are be
coming come come
true true true
. . .
If if If
the the the
government govern government
continues continu continue
on on on
this this this
course cours course
, , ,
I i I
imagine imagin imagine
that that that
we we we
will will will
see see see
strong strong strong
cryptography cryptographi cryptography
made made make
illegal illeg illegal
. . .
Encryption encrypt Encryption
programs program program
for for for
disk disk disk
files file file
and and and
email email email
, , ,
as as as
well well well
as as a
software softwar software
to to to
allow allow allow
for for for
encrypted encrypt encrypted
voice voic voice
communications communic communication
, , ,
will will will
be be be
distributed distribut distribute
only onli only
through through through
the the the
" " "
underground underground underground
" " "
. . .
People peopl People
will will will
have have have
to to to
learn learn learn
how how how
to to to
hide hide hide
the the the
fact fact fact
that that that
they they they
are are be
protecting protect protect
their their their
privacy privaci privacy
. . .
It it It
' ' '
s s s
shocking shock shocking
and and and
frightening frighten frightening
to to to
see see see
that that that
this this this
is is be
actually actual actually
happening happen happen
here here here
. . .
Hal hal Hal
Finney finney Finney
hal hal hal
@ @ @
alumni alumni alumnus
. . .
caltech caltech caltech
. . .
edu edu edu
