From from From
: : :
holthaus holthaus holthaus
@ @ @
news news news
. . .
weeg weeg weeg
. . .
uiowa uiowa uiowa
. . .
edu edu edu
( ( (
James jame James
R r R
. . .
Holthaus holthaus Holthaus
) ) )
Subject subject Subject
: : :
Cryptology cryptolog Cryptology
in in in
the the the
world world world
Keywords keyword Keywords
: : :
cryptology cryptolog cryptology
international intern international
restrictions restrict restriction
Organization organ Organization
: : :
University univers University
of of of
Iowa iowa Iowa
, , ,
Iowa iowa Iowa
City citi City
, , ,
IA ia IA
, , ,
USA usa USA
Lines line Lines
: : :
10 10 10
What what What
is is be
the the the
status status status
of of of
cruptology cruptolog cruptology
for for for
private privat private
citizens citizen citizen
throughout throughout throughout
the the the
world world world
? ? ?
or or or
, , ,
more more more
clearly clear clearly
, , ,
is is be
there there there
a a a
listing list listing
of of of
countries countri country
and and and
their their their
policies polici policy
on on on
citizens citizen citizen
encrypting encrypt encrypt
electronic electron electronic
data data data
? ? ?
I i I
' ' '
m m m
curious curious curious
how how how
the the the
Europeans european Europeans
handle handl handle
this this this
, , ,
for for for
instance instanc instance
. . .
- - -
- - -
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
James jame James
Holthaus holthaus Holthaus
james jame jam
- - -
holthaus holthaus holthaus
@ @ @
uiowa uiowa uiowa
. . .
edu edu edu
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
Government govern Government
is is be
an an an
association associ association
of of of
men men men
who who who
do do do
violence violenc violence
to to to
the the the
rest rest rest
of of of
us us u
. . .
> > >
< < <
- - -
- - -
Leo leo Leo
Tolstoy tolstoy Tolstoy
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
PGP pgp PGP
2 2 2
. . .
2 2 2
Public public Public
key key key
available avail available
on on on
request request request
or or or
from from from
key key key
server server server
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
< < <
> > >
