From from From
: : :
angel angel angel
@ @ @
Foghorn foghorn Foghorn
_ _ _
Leghorn leghorn Leghorn
. . .
coe coe coe
. . .
northeastern northeastern northeastern
. . .
edu edu edu
( ( (
Kirill kiril Kirill
Shklovsky shklovski Shklovsky
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Once onc Once
tapped tap tap
, , ,
your your your
code code code
is is be
no no no
good good good
any ani any
more more more
. . .
Organization organ Organization
: : :
Northeastern northeastern Northeastern
University univers University
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
36 36 36
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
21 21 21
. . .
204036 204036 204036
. . .
13723 13723 13723
@ @ @
rick rick rick
. . .
dgbt dgbt dgbt
. . .
doc doc doc
. . .
ca ca ca
> > >
jhan jhan jhan
@ @ @
debra debra debra
. . .
dgbt dgbt dgbt
. . .
doc doc doc
. . .
ca ca ca
( ( (
Jerry jerri Jerry
Han han Han
) ) )
writes write write
: : :
> > >
As as As
one one one
of of of
the the the
happily happili happily
sleeping sleep sleeping
people peopl people
, , ,
I i I
would would would
just just just
like like like
to to to
ask ask ask
this this this
- - -
> > >
> > >
aren aren aren
' ' '
t t t
people peopl people
just just just
slightly slight slightly
overreacting overreact overreact
to to to
this this this
? ? ?
Or or Or
are are be
we we we
all all all
of of of
a a a
> > >
sudden sudden sudden
going go go
to to to
draw draw draw
parallels parallel parallel
to to to
Nazi nazi Nazi
Germany germani Germany
and and and
Communist communist Communist
Russia russia Russia
? ? ?
> > >
> > >
The the The
point point point
of of of
the the the
matter matter matter
is is be
that that that
; ; ;
yes yes yes
this this this
is is be
a a a
serious serious serious
problem problem problem
. . .
But but But
it it it
is is be
> > >
not not not
the the the
end end end
of of of
the the the
world world world
. . .
Guess guess Guess
what what what
? ? ?
We we We
' ' '
re re re
doing do do
something someth something
now now now
you you you
> > >
can can can
' ' '
t t t
do do do
in in in
a a a
Communist communist Communist
country countri country
or or or
Nazi nazi Nazi
Germany germani Germany
. . .
We we We
' ' '
re re re
complaining complain complain
about about about
> > >
it it it
, , ,
( ( (
or or or
rather rather rather
, , ,
you you you
' ' '
re re re
complaining complain complain
about about about
it it it
) ) )
and and and
nobody nobodi nobody
is is be
shooting shoot shoot
at at at
us us u
. . .
> > >
> > >
( ( (
Or or Or
, , ,
rather rather rather
, , ,
if if if
they they they
' ' '
re re re
shooting shoot shooting
at at at
me me me
, , ,
they they they
have have have
real real real
bad bad bad
aim aim aim
. . .
( ( (
: : :
- - -
) ) )
) ) )
> > >
> > >
GUESS guess GUESS
WHAT what WHAT
PEOPLE peopl PEOPLE
? ? ?
You you You
live live live
in in in
one one one
of of of
the the the
few few few
countries countri country
in in in
the the the
world world world
> > >
where where where
a a a
person person person
can can can
complain complain complain
without without without
getting get get
shot shot shot
at at at
. . .
> > >
> > >
People peopl People
are are be
always alway always
complaining complain complain
that that that
somebody somebodi somebody
did did do
this this this
wrong wrong wrong
, , ,
or or or
somebody somebodi somebody
> > >
did did do
that that that
wrong wrong wrong
, , ,
or or or
whatever whatev whatever
. . .
Sit sit Sit
down down down
and and and
figure figur figure
out out out
two two two
things thing thing
: : :
> > >
> > >
1 1 1
) ) )
What what What
have have have
they they they
done done do
right right right
? ? ?
> > >
2 2 2
) ) )
How how How
much much much
worse wors bad
can can can
it it it
get get get
? ? ?
> > >
> > >
And and And
you you you
' ' '
ll ll ll
find find find
that that that
you you you
and and and
I i I
, , ,
are are be
pretty pretti pretty
damn damn damn
lucky lucki lucky
. . .
> > >
> > >
So so So
let let let
' ' '
s s s
talk talk talk
about about about
it it it
, , ,
get get get
some some some
action action action
going go go
, , ,
decide decid decide
what what what
' ' '
s s s
going go go
on on on
. . .
> > >
But but But
let let let
' ' '
s s s
not not not
overreact overreact overreact
! ! !
> > >
Us us Us
having have have
the the the
liberties liberti liberty
to to to
talk talk talk
about about about
this this this
doesn doesn doesn
' ' '
t t t
make make make
the the the
problem problem problem
go go go
away away away
. . .
It it It
doesn doesn doesn
' ' '
t t t
make make make
it it it
right right right
. . .
Rather rather Rather
the the the
opposite opposit opposite
, , ,
if if if
we we we
do do do
not not not
do do do
anything anyth anything
about about about
it it it
, , ,
you you you
can can can
bet bet bet
it it it
' ' '
s s s
going go go
to to to
get get get
worse wors bad
. . .
* * *
Angel angel Angel
@ @ @
foghorn foghorn foghorn
_ _ _
leghorn leghorn leghorn
. . .
coe coe coe
. . .
northeastern northeastern northeastern
. . .
edu edu edu
* * *
* * *
* * *
* * *
BTW btw BTW
: : :
These these These
are are be
my my my
opinions opinion opinion
, , ,
and and and
not not not
that that that
of of of
any ani any
other other other
entity entiti entity
- - -
* * *
* * *
* * *
* * *
* * *
* * *
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
* * *
* * *
* * *
* * *
My my My
god god god
, , ,
its it it
full full full
of of of
stars star star
! ! !
- - -
Dave dave Dave
* * *
I i I
don don don
' ' '
t t t
know know know
about about about
you you you
, , ,
but but but
we we we
' ' '
ve ve ve
got got get
company compani company
! ! !
- - -
Epidemic epidem Epidemic
