From from From
: : :
gtoal gtoal gtoal
@ @ @
gtoal gtoal gtoal
. . .
com com com
( ( (
Graham graham Graham
Toal toal Toal
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Hard hard Hard
drive drive drive
security secur security
for for for
FBI fbi FBI
targets target target
Lines line Lines
: : :
18 18 18
From from From
: : :
res res re
@ @ @
colnet colnet colnet
. . .
cmhnet cmhnet cmhnet
. . .
org org org
( ( (
Rob rob Rob
Stampfli stampfli Stampfli
) ) )
> > >
separate separ separate
locations locat location
to to to
gain gain gain
credibility credibl credibility
. . .
If if If
they they they
are are be
seized seiz seize
and and and
you you you
are are be
> > >
compelled compel compel
to to to
decrypt decrypt decrypt
it it it
, , ,
you you you
simply simpli simply
explain explain explain
that that that
you you you
are are be
an an an
amateur amateur amateur
> > >
cryptologist cryptologist cryptologist
playing play play
around around around
with with with
one one one
time time time
pads pad pad
, , ,
and and and
that that that
the the the
first first first
> > >
file file file
is is be
the the the
pad pad pad
for for for
the the the
second second second
. . .
They they They
XOR xor XOR
the the the
two two two
files file file
, , ,
and and and
sure sure sure
> > >
enough enough enough
, , ,
out out out
pops pop pop
a a a
copy copi copy
of of of
" " "
War war War
and and and
Peace peac Peace
" " "
. . .
So so So
, , ,
judging judg judge
from from from
recent recent recent
history histori history
, , ,
at at at
this this this
point point point
they they they
drop drop drop
the the the
original origin original
charges charg charge
, , ,
preemptively preemptiv preemptively
find find find
you you you
guilty guilti guilty
of of of
copyright copyright copyright
violations violat violation
, , ,
and and and
seize seiz seize
your your your
computer comput computer
, , ,
your your your
home home home
, , ,
and and and
your your your
financial financi financial
reserves reserv reserve
under under under
federal feder federal
forfeiture forfeitur forfeiture
laws law law
. . .
Ah ah Ah
no no no
- - -
what what what
* * *
really realli really
* * *
happens happen happens
is is be
that that that
they they they
turn turn turn
up up up
at at at
the the the
court court court
with with with
* * *
another anoth another
* * *
file file file
which which which
when when when
exored exor exored
with with with
your your your
document document document
gives give give
up up up
the the the
famous famous famous
E e E
911 911 911
document document document
: : :
- - -
) ) )
[ [ [
And and And
I i I
tell tell tell
you you you
, , ,
some some some
judges judg judge
would would would
fall fall fall
for for for
it it it
. . .
. . .
. . .
] ] ]
G g G
