From from From
: : :
hal hal hal
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Hal hal Hal
Finney finney Finney
) ) )
Subject subject Subject
: : :
Re re Re
: : :
text text text
of of of
White white White
House hous House
announcement announc announcement
and and and
Q q Q
& & &
As as As
on on on
clipper clipper clipper
chip chip chip
encryption encrypt encryption
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
23 23 23
Distribution distribut Distribution
: : :
na na na
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
alumni alumni alumnus
. . .
caltech caltech caltech
. . .
edu edu edu
brad brad brad
@ @ @
clarinet clarinet clarinet
. . .
com com com
( ( (
Brad brad Brad
Templeton templeton Templeton
) ) )
writes write write
: : :
> > >
Their their Their
strategy strategi strategy
is is be
a a a
business busi business
one one one
rather rather rather
than than than
legal legal legal
one one one
. . .
They they They
are are be
> > >
pushing push push
to to to
get get get
a a a
standard standard standard
in in in
place place place
, , ,
a a a
secret secret secret
standard standard standard
, , ,
and and and
if if if
they they they
> > >
get get get
it it it
as as a
a a a
standard standard standard
then then then
they they they
will will will
drive drive drive
competitors competitor competitor
out out out
of of of
the the the
market market market
. . .
> > >
It it It
will will will
be be be
legal legal legal
to to to
sell sell sell
better better well
, , ,
untapable untap untapable
encryption encrypt encryption
that that that
doesn doesn doesn
' ' '
t t t
have have have
> > >
registered regist register
keys key key
, , ,
but but but
it it it
will will will
be be be
difficult difficult difficult
, , ,
and and and
thus thus thus
not not not
a a a
plan plan plan
for for for
> > >
most most most
phone phone phone
companies compani company
. . .
If if If
Brad brad Brad
' ' '
s s s
analysis analysi analysis
is is be
correct correct correct
, , ,
it it it
may may may
offer offer offer
an an an
explanation explan explanation
for for for
why whi why
the the the
encryption encrypt encryption
algorithm algorithm algorithm
is is be
being be be
kept kept keep
secret secret secret
. . .
This this This
will will will
prevent prevent prevent
competitors competitor competitor
from from from
coming come come
out out out
with with with
Clipper clipper Clipper
- - -
compatible compat compatible
phones phone phone
which which which
lack lack lack
the the the
government govern government
- - -
installed instal instal
" " "
back back back
door door door
. . .
" " "
The the The
strategy strategi strategy
Brad brad Brad
describes describ describes
will will will
only onli only
work work work
as as as
long long long
as as a
the the the
only onli only
way way way
to to to
get get get
compatible compat compatible
phones phone phone
is is be
to to to
have have have
ones one one
with with with
the the the
government govern government
chips chip chip
. . .
( ( (
It it It
would would would
be be be
nice nice nice
, , ,
from from from
the the the
point point point
of of of
view view view
of of of
personal person personal
privacy privaci privacy
, , ,
if if if
Brad brad Brad
turns turn turn
out out out
to to to
be be be
right right right
. . .
As as As
long long long
as as a
people peopl people
still still still
have have have
the the the
power power power
to to to
provide provid provide
their their their
own own own
encryption encrypt encryption
in in in
place place place
of of of
or or or
in in in
addition addit addition
to to to
the the the
Clipper clipper Clipper
, , ,
privacy privaci privacy
is is be
still still still
possible possibl possible
. . .
But but But
the the the
wording word wording
of of of
several sever several
passages passag passage
in in in
the the the
announcement announc announcement
makes make make
me me me
doubt doubt doubt
whether whether whether
this this this
will will will
turn turn turn
out out out
to to to
be be be
true true true
. . .
) ) )
Hal hal Hal
Finney finney Finney
