From from From
: : :
rdippold rdippold rdippold
@ @ @
qualcomm qualcomm qualcomm
. . .
com com com
( ( (
Ron ron Ron
" " "
Asbestos asbesto Asbestos
" " "
Dippold dippold Dippold
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Do do Do
we we we
need need need
the the the
clipper clipper clipper
for for for
cheap cheap cheap
security secur security
? ? ?
Originator origin Originator
: : :
rdippold rdippold rdippold
@ @ @
qualcom qualcom qualcom
. . .
qualcomm qualcomm qualcomm
. . .
com com com
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
qualcom qualcom qualcom
. . .
qualcomm qualcomm qualcomm
. . .
com com com
Organization organ Organization
: : :
Qualcomm qualcomm Qualcomm
, , ,
Inc inc Inc
. . .
, , ,
San san San
Diego diego Diego
, , ,
CA ca CA
Lines line Lines
: : :
36 36 36
gtoal gtoal gtoal
@ @ @
gtoal gtoal gtoal
. . .
com com com
( ( (
Graham graham Graham
Toal toal Toal
) ) )
writes write write
: : :
> > >
Can can Can
someone someon someone
tell tell tell
me me me
if if if
hardware hardwar hardware
compression compress compression
is is be
or or or
is is be
not not not
needed need need
to to to
run run run
> > >
digital digit digital
speech speech speech
down down down
14 14 14
. . .
4 4 4
K k K
? ? ?
I i I
think think think
it it it
is is be
; ; ;
I i I
' ' '
ve ve ve
heard heard hear
it it it
' ' '
s s s
not not not
. . .
Lets let Lets
> > >
say say say
8 8 8
bit bit bit
samples sampl sample
. . .
Would would Would
* * *
raw raw raw
* * *
data data data
at at at
the the the
corresponding correspond correspond
sampling sampl sampling
rate rate rate
> > >
be be be
usable usabl usable
? ? ?
If if If
not not not
, , ,
how how how
fancy fanci fancy
does doe do
the the the
compression compress compression
need need need
to to to
be be be
? ? ?
A a A
good good good
vocoder vocod vocoder
like like like
ours our ours
will will will
give give give
you you you
8000 8000 8000
bits bit bit
per per per
second second second
locked lock lock
at at at
full full full
rate rate rate
( ( (
it it it
' ' '
s s s
a a a
variable variabl variable
rate rate rate
voice voic voice
activity activ activity
vocoder vocod vocoder
) ) )
. . .
If if If
you you you
want want want
less less less
quality qualiti quality
, , ,
cut cut cut
that that that
to to to
4000 4000 4000
bps bps bps
( ( (
half half half
rate rate rate
) ) )
. . .
At at At
full full full
rate rate rate
variable variabl variable
you you you
could could could
put put put
two two two
full full full
- - -
duplex duplex duplex
conversations convers conversation
on on on
a a a
V v V
. . .
32 32 32
bis bis bis
modem modem modem
