From from From
: : :
mhollowa mhollowa mhollowa
@ @ @
ic ic ic
. . .
sunysb sunysb sunysb
. . .
edu edu edu
( ( (
Michael michael Michael
Holloway holloway Holloway
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Homeopathy homeopathi Homeopathy
: : :
a a a
respectable respect respectable
medical medic medical
tradition tradit tradition
? ? ?
Keywords keyword Keywords
: : :
Yes yes Yes
, , ,
SCIENCE scienc SCIENCE
, , ,
stupid stupid stupid
! ! !
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
engws engw engws
5 5 5
. . .
ic ic ic
. . .
sunysb sunysb sunysb
. . .
edu edu edu
Organization organ Organization
: : :
State state State
University univers University
of of of
New new New
York york York
at at at
Stony stoni Stony
Brook brook Brook
Lines line Lines
: : :
75 75 75
In in In
article articl article
< < <
C c C
5 5 5
HLBu hlbu HLBu
. . .
I i I
3 3 3
A a A
@ @ @
tripos tripo tripos
. . .
com com com
> > >
homer homer homer
@ @ @
tripos tripo tripos
. . .
com com com
( ( (
Webster webster Webster
Homer homer Homer
) ) )
writes write write
: : :
> > >
mhollowa mhollowa mhollowa
@ @ @
ic ic ic
. . .
sunysb sunysb sunysb
. . .
edu edu edu
( ( (
Michael michael Michael
Holloway holloway Holloway
) ) )
writes write write
: : :
> > >
> > >
> > >
Here here Here
' ' '
s s s
your your your
error error error
. . .
I i I
really realli really
do do do
think think think
this this this
shows show show
some some some
confusion confus confusion
on on on
your your your
> > >
> > >
part part part
. . .
( ( (
Drum drum Drum
roll roll roll
please pleas please
) ) )
Science scienc Science
isn isn isn
' ' '
t t t
so so so
much much much
the the the
gathering gather gathering
of of of
evidence evid evidence
> > >
> > >
to to to
support support support
an an an
" " "
assertion assert assertion
" " "
( ( (
read read read
: : :
hypothesis hypothesi hypothesis
) ) )
as as a
it it it
is is be
the the the
gathering gather gathering
of of of
> > >
> > >
empirical empir empirical
observations observ observation
IN in IN
ORDER order ORDER
TO to TO
MAKE make MAKE
AN an AN
HYPOTHESIS hypothesi HYPOTHESIS
. . .
What what What
should should should
> > >
> > >
convince convinc convince
you you you
( ( (
or or or
not not not
) ) )
shouldn shouldn shouldn
' ' '
t t t
be be be
the the the
final final final
product product product
so so so
much much much
as as a
* * *
HOW how HOW
* * *
the the the
> > >
> > >
product product product
was was be
made made make
. . .
> > >
> > >
> > >
Here here Here
' ' '
s s s
your your your
error error error
. . .
There there There
is is be
no no no
observation observ observation
or or or
hypothesis hypothesi hypothesis
that that that
is is be
not not not
tainted taint taint
> > >
by by by
theory theori theory
. . .
I i I
have have have
a a a
theory theori theory
, , ,
I i I
make make make
observations observ observation
, , ,
those those those
observations observ observation
will will will
be be be
> > >
made made make
with with with
my my my
theory theori theory
in in in
mind mind mind
. . .
Yes yes Yes
, , ,
absolutely absolut absolutely
, , ,
though though though
I i I
' ' '
d d d
make make make
the the the
observation observ observation
in in in
a a a
more more more
general general general
sense sens sense
of of of
all all all
observations observ observation
are are be
made made make
by by by
human human human
beings be being
and and and
therefore therefor therefore
made made make
with with with
various various various
biases bias bias
. . .
But but But
here here here
your your your
message messag message
leaves leav leave
talk talk talk
of of of
hypothesis hypothesi hypothesis
and and and
gets get get
back back back
, , ,
once onc once
again again again
, , ,
to to to
equating equat equate
the the the
business busi business
of of of
science scienc science
with with with
the the the
end end end
result result result
, , ,
the the the
gizmo gizmo gizmo
produced produc produce
. . .
> > >
Science scienc Science
works work work
very veri very
well well well
at at at
developing develop develop
theories theori theory
> > >
within within within
paradigms paradigm paradigm
, , ,
but but but
is is be
very veri very
poor poor poor
at at at
dealing deal deal
with with with
paradigm paradigm paradigm
shifts shift shift
. . .
If if If
I i I
> > >
develop develop develop
a a a
novel novel novel
paradigm paradigm paradigm
that that that
explains explain explain
homeopathy homeopathi homeopathy
, , ,
chinese chines chinese
medicine medicin medicine
, , ,
or or or
> > >
spontaneous spontan spontaneous
combustion combust combustion
. . .
If if If
the the the
paradigm paradigm paradigm
is is be
useful use useful
it it it
will will will
show show show
me me me
the the the
way way way
> > >
to to to
make make make
observations observ observation
that that that
" " "
prove prove prove
" " "
or or or
" " "
disprove disprov disprove
" " "
it it it
. . .
My my My
point point point
isn isn isn
' ' '
t t t
so so so
much much much
whether whether whether
or or or
not not not
you you you
have have have
a a a
novel novel novel
paradigm paradigm paradigm
but but but
* * *
how how how
* * *
you you you
come come come
about about about
developing develop develop
it it it
. . .
> > >
The the The
paradigm paradigm paradigm
of of of
modern modern modern
medicine medicin medicine
is is be
that that that
the the the
body bodi body
can can can
be be be
reduced reduc reduce
to to to
a a a
set set set
of of of
> > >
essentially essenti essentially
mechanical mechan mechanical
operations oper operation
wherein wherein wherein
disease diseas disease
is is be
seen seen see
as as a
malfunctions malfunct malfunction
in in in
> > >
the the the
machinery machineri machinery
, , ,
essentially essenti essentially
the the the
old old old
Newtonian newtonian Newtonian
model model model
of of of
the the the
world world world
. . .
It it It
seems seem seem
> > >
likely like likely
that that that
theories theori theory
based base base
upon upon upon
this this this
paradigm paradigm paradigm
do do do
not not not
give give give
a a a
complete complet complete
> > >
discription discript discription
of of of
the the the
universe univers universe
, , ,
medicine medicin medicine
, , ,
healing heal heal
etc etc etc
. . .
. . .
. . .
Indeed inde Indeed
we we we
now now now
> > >
recognize recogn recognize
an an an
important import important
psychological psycholog psychological
component compon component
to to to
healing heal heal
. . .
Perhaps perhap Perhaps
you you you
' ' '
d d d
admit admit admit
that that that
this this this
is is be
an an an
oversimplification oversimplif oversimplification
on on on
your your your
part part part
( ( (
the the the
topic topic topic
of of of
the the the
philosophy philosophi philosophy
of of of
science scienc science
is is be
made made make
for for for
them them them
, , ,
I i I
' ' '
m m m
making make make
them them them
too too too
) ) )
but but but
I i I
think think think
that that that
it it it
also also also
summarizes summar summarize
popular popular popular
misconceptions misconcept misconception
of of of
science scienc science
and and and
the the the
business busi business
of of of
doing do do
science scienc science
. . .
Biomedical biomed Biomedical
research research research
doesn doesn doesn
' ' '
t t t
make make make
any ani any
basic basic basic
assumptions assumpt assumption
that that that
aren aren aren
' ' '
t t t
the the the
same same same
as as a
any ani any
other other other
discipline disciplin discipline
of of of
scientific scientif scientific
research research research
. . .
That that That
is is be
, , ,
that that that
you you you
make make make
empirical empir empirical
observations observ observation
, , ,
form form form
an an an
hypothesis hypothesi hypothesis
and and and
test test test
it it it
. . .
Modern modern Modern
medicine medicin medicine
has has have
much much much
more more more
to to to
do do do
with with with
biochemistry biochemistri biochemistry
than than than
" " "
the the the
old old old
Newtonian newtonian Newtonian
model model model
of of of
the the the
world world world
" " "
. . .
And and And
I i I
doubt doubt doubt
that that that
many mani many
psychologists psychologist psychologist
would would would
appreciate appreci appreciate
being be be
put put put
outside outsid outside
this this this
empirical empir empirical
" " "
world world world
view view view
" " "
. . .
Psychology psycholog Psychology
also also also
has has have
more more more
to to to
do do do
with with with
biochemistry biochemistri biochemistry
than than than
spoon spoon spoon
bending bend bending
. . .
> > >
It it It
is is be
also also also
important import important
to to to
distinguish distinguish distinguish
reason reason reason
from from from
science scienc science
. . .
Science scienc Science
may may may
be be be
> > >
reasonable reason reasonable
, , ,
but but but
so so so
are are be
many mani many
non non non
- - -
scientific scientif scientific
methodologies methodolog methodology
. . .
Aristotle aristotl Aristotle
reasoned reason reason
> > >
that that that
frogs frog frog
came came come
from from from
mud mud mud
by by by
observing observ observe
one one one
hop hop hop
out out out
of of of
a a a
puddle puddl puddle
. . .
Oversimplified oversimplifi Oversimplified
, , ,
of of of
course cours course
, , ,
but but but
a a a
good good good
example exampl example
. . .
This this This
is is be
an an an
empirical empir empirical
observa observa observa
- - -
tion tion tion
. . .
It it It
was was be
then then then
tested test test
, , ,
though though though
perhaps perhap perhaps
not not not
by by by
Aristotle aristotl Aristotle
, , ,
and and and
eventually eventu eventually
found found find
wanting want want
. . .
In in In
the the the
meantime meantim meantime
, , ,
some some some
folk folk folk
will will will
have have have
continued continu continue
to to to
believe believ believe
in in in
the the the
spontaneous spontan spontaneous
generation generat generation
of of of
animal anim animal
life life life
. . .
There there There
' ' '
s s s
nothing noth nothing
at at at
all all all
surprising surpris surprise
about about about
this this this
, , ,
it it it
' ' '
s s s
the the the
way way way
the the the
gathering gather gathering
of of of
knowledge knowledg knowledge
works work work
. . .
There there There
are are be
probably probabl probably
more more more
than than than
a a a
few few few
things thing thing
in in in
my my my
own own own
discipline disciplin discipline
of of of
molecular molecular molecular
biology biolog biology
that that that
will will will
be be be
found found find
to to to
be be be
totally total totally
off off off
- - -
base base base
, , ,
even even even
idiotic idiot idiotic
, , ,
to to to
someone someon someone
in in in
the the the
future futur future
. . .
These these These
future futur future
people peopl people
won won win
' ' '
t t t
have have have
come come come
to to to
these these these
relevations relev relevations
because becaus because
they they they
had had have
suddenly sudden suddenly
gone gone go
all all all
Zen zen Zen
- - -
like like like
and and and
had had have
a a a
vision vision vision
in in in
an an an
LSD lsd LSD
trip trip trip
. . .
Someone someon Someone
will will will
have have have
thought thought think
of of of
something someth something
new new new
and and and
tested test test
it it it
. . .
This this This
is is be
the the the
bit bit bit
that that that
people peopl people
who who who
seem seem seem
to to to
relish relish relish
misrepresenting misrepres misrepresent
science scienc science
and and and
research research research
can can can
' ' '
t t t
seem seem seem
to to to
wrap wrap wrap
their their their
minds mind mind
around around around
. . .
Science scienc Science
is is be
a a a
creative creativ creative
process process process
. . .
What what What
I i I
think think think
of of of
as as a
factual factual factual
and and and
good good good
research research research
can can can
be be be
totally total totally
turned turn turn
on on on
its it it
head head head
tommorrow tommorrow tommorrow
by by by
new new new
results result result
and and and
theories theori theory
. . .
Again again Again
, , ,
I i I
think think think
it it it
gets get get
down down down
to to to
defining defin define
what what what
you you you
mean mean mean
by by by
" " "
science scienc science
" " "
. . .
I i I
often often often
don don don
' ' '
t t t
recognize recogn recognize
what what what
it it it
is is be
that that that
I i I
do do do
, , ,
and and and
am am be
involved involv involve
in in in
, , ,
in in in
the the the
way way way
science scienc science
is is be
portrayed portray portray
by by by
popular popular popular
media media medium
or or or
writings write writing
of of of
people peopl people
in in in
the the the
humanities human humanity
. . .
They they They
portray portray portray
science scienc science
as as a
a a a
collection collect collection
of of of
immutable immut immutable
facts fact fact
, , ,
pronouncements pronounc pronouncement
of of of
TRUTH truth TRUTH
in in in
big big big
gold gold gold
letters letter letter
. . .
That that That
' ' '
s s s
silly silli silly
. . .
Its it Its
as as a
though though though
we we we
just just just
go go go
into into into
the the the
lab lab lab
, , ,
turn turn turn
over over over
a a a
stone stone stone
, , ,
and and and
come come come
up up up
with with with
a a a
mechanism mechan mechanism
for for for
transcriptional transcript transcriptional
regula regula regula
- - -
tion tion tion
. . .
Its it Its
much much much
more more more
interesting interest interesting
than than than
that that that
. . .
It it It
really realli really
is is be
a a a
very veri very
human human human
process process process
. . .
