From from From
: : :
young young young
@ @ @
serum serum serum
. . .
kodak kodak kodak
. . .
com com com
( ( (
Rich rich Rich
Young young Young
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Blood blood Blood
Glucose glucos Glucose
test test test
strips strip strip
Originator origin Originator
: : :
young young young
@ @ @
sasquatch sasquatch sasquatch
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
sasquatch sasquatch sasquatch
Reply repli Reply
- - -
To to To
: : :
young young young
@ @ @
serum serum serum
. . .
kodak kodak kodak
. . .
com com com
Organization organ Organization
: : :
Clinical clinic Clinical
Diagnostics diagnost Diagnostics
Division divis Division
, , ,
Eastman eastman Eastman
Kodak kodak Kodak
Company compani Company
Lines line Lines
: : :
38 38 38
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
12 12 12
. . .
151035 151035 151035
. . .
22555 22555 22555
@ @ @
omen omen omen
. . .
UUCP uucp UUCP
> > >
caf caf caf
@ @ @
omen omen omen
. . .
UUCP uucp UUCP
( ( (
Chuck chuck Chuck
Forsberg forsberg Forsberg
WA wa WA
7 7 7
KGX kgx KGX
) ) )
writes write write
: : :
> > >
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
11 11 11
. . .
192644 192644 192644
. . .
29219 29219 29219
@ @ @
clpd clpd clpd
. . .
kodak kodak kodak
. . .
com com com
> > >
young young young
@ @ @
serum serum serum
. . .
kodak kodak kodak
. . .
com com com
writes write write
: : :
> > >
> > >
> > >
> > >
Human human Human
glucose glucos glucose
: : :
70 70 70
- - -
110 110 110
mg mg mg
. . .
/ / /
dL dl dL
. . .
( ( (
fasting fast fast
) ) )
[ [ [
2 2 2
] ] ]
> > >
> > >
Are are Are
these these these
numbers number number
for for for
whole whole whole
blood blood blood
, , ,
or or or
plasma plasma plasma
? ? ?
Serum serum Serum
, , ,
actually actual actually
, , ,
but but but
plasma plasma plasma
numbers number number
are are be
the the the
same same same
. . .
Whole whole Whole
blood blood blood
numbers number number
for for for
humans human human
tend tend tend
to to to
be be be
somewhat somewhat somewhat
lower lower low
( ( (
roughly rough roughly
5 5 5
to to to
10 10 10
percent percent percent
lower lower low
) ) )
. . .
I i I
find find find
the the the
following follow following
range rang range
for for for
whole whole whole
blood blood blood
in in in
FUNDAMENTALS fundament FUNDAMENTALS
OF of OF
CLINICAL clinic CLINICAL
CHEMISTRY chemistri CHEMISTRY
: : :
N n N
. . .
W w W
. . .
Teitz teitz Teitz
, , ,
editor editor editor
; ; ;
W w W
. . .
B b B
. . .
Saunders saunder Saunders
, , ,
1987 1987 1987
: : :
Human human Human
glucose glucos glucose
( ( (
whole whole whole
blood blood blood
, , ,
fasting fast fast
levels level level
) ) )
- - -
- - -
> > >
60 60 60
- - -
95 95 95
mg mg mg
. . .
/ / /
dL dl dL
. . .
> > >
Which which Which
are are be
the the the
strips strip strip
calibrated calibr calibrate
for for for
? ? ?
( ( (
Obviously obvious Obviously
they they they
measure measur measure
whole whole whole
blood blood blood
) ) )
Indeed inde Indeed
, , ,
they they they
do do do
measure measur measure
whole whole whole
blood blood blood
levels level level
, , ,
although although although
they they they
are are be
not not not
as as as
accurate accur accurate
as as a
a a a
serum serum serum
test test test
done done do
in in in
a a a
laboratory laboratori laboratory
. . .
One one One
problem problem problem
is is be
that that that
cells cell cell
in in in
the the the
sample sampl sample
continue continu continue
to to to
metabolize metabol metabolize
glucose glucos glucose
after after after
the the the
sample sampl sample
is is be
drawn drawn draw
, , ,
reducing reduc reduce
the the the
apparent appar apparent
level level level
. . .
According accord According
to to to
Teitz teitz Teitz
, , ,
however howev however
, , ,
results result result
compare compar compare
" " "
reasonably reason reasonably
well well well
" " "
with with with
laboratory laboratori laboratory
results result result
, , ,
although although although
" " "
values valu value
below below below
80 80 80
mg mg mg
. . .
/ / /
dL dl dL
. . .
tend tend tend
to to to
be be be
lower lower low
with with with
strip strip strip
tests test test
, , ,
whereas wherea whereas
values valu value
above abov above
240 240 240
mg mg mg
. . .
/ / /
dL dl dL
. . .
can can can
be be be
very veri very
erratic errat erratic
. . .
" " "
> > >
What what What
is is be
the the the
conversion convers conversion
factor factor factor
between between between
human human human
plasma plasma plasma
glucose glucos glucose
and and and
> > >
whole whole whole
blood blood blood
( ( (
pin pin pin
prick prick prick
) ) )
glucose glucos glucose
concentration concentr concentration
? ? ?
As as As
stated state state
above abov above
, , ,
whole whole whole
blood blood blood
levels level level
tend tend tend
to to to
be be be
roughly rough roughly
5 5 5
to to to
10 10 10
percent percent percent
lower lower low
than than than
serum serum serum
levels level level
. . .
Sample sampl Sample
freshness fresh freshness
will will will
affect affect affect
whole whole whole
blood blood blood
levels level level
, , ,
however howev however
. . .
I i I
don don don
' ' '
t t t
believe believ believe
there there there
is is be
a a a
well well well
- - -
defined defin define
" " "
conversion convers conversion
factor factor factor
, , ,
" " "
since sinc since
cell cell cell
metabolism metabol metabolism
will will will
affect affect affect
samples sampl sample
to to to
varying vari vary
degrees degre degree
. . .
The the The
serum serum serum
/ / /
plasma plasma plasma
test test test
is is be
much much much
preferred prefer prefer
for for for
any ani any
except except except
general general general
" " "
ball ball ball
park park park
" " "
testing test testing
. . .
- - -
Rich rich Rich
Young young Young
( ( (
These these These
are are be
not not not
Kodak kodak Kodak
' ' '
s s s
opinions opinion opinion
. . .
) ) )
