From from From
: : :
sasghm sasghm sasghm
@ @ @
theseus theseus theseus
. . .
unx unx unx
. . .
sas sas sa
. . .
com com com
( ( (
Gary gari Gary
Merrill merril Merrill
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Science scienc Science
and and and
methodology methodolog methodology
( ( (
was was be
: : :
Homeopathy homeopathi Homeopathy
. . .
. . .
. . .
tradition tradit tradition
? ? ?
) ) )
Originator origin Originator
: : :
sasghm sasghm sasghm
@ @ @
theseus theseus theseus
. . .
unx unx unx
. . .
sas sas sa
. . .
com com com
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
theseus theseus theseus
. . .
unx unx unx
. . .
sas sas sa
. . .
com com com
Organization organ Organization
: : :
SAS sas SAS
Institute institut Institute
Inc inc Inc
. . .
Lines line Lines
: : :
45 45 45
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
16 16 16
. . .
210916 210916 210916
. . .
6958 6958 6958
@ @ @
cs cs c
. . .
rochester rochest rochester
. . .
edu edu edu
> > >
, , ,
fulk fulk fulk
@ @ @
cs cs c
. . .
rochester rochest rochester
. . .
edu edu edu
( ( (
Mark mark Mark
Fulk fulk Fulk
) ) )
writes write write
: : :
| | |
> > >
I i I
' ' '
m m m
not not not
familiar familiar familiar
with with with
the the the
history histori history
of of of
this this this
experiment experi experiment
, , ,
although although although
, , ,
arguably arguabl arguably
, , ,
| | |
> > >
I i I
should should should
be be be
. . .
For for For
a a a
brief brief brief
, , ,
but but but
pretty pretti pretty
detailed detail detailed
account account account
, , ,
try tri try
Hempel hempel Hempel
' ' '
s s s
_ _ _
Philosophy philosophi Philosophy
of of of
Natural natur Natural
Science scienc Science
_ _ _
. . .
| | |
> > >
I i I
think think think
that that that
it it it
is is be
enough enough enough
if if if
his his his
contemporaries contemporari contemporary
found found find
the the the
result result result
surprising surpris surprising
. . .
| | |
> > >
That that That
' ' '
s s s
not not not
what what what
I i I
' ' '
d d d
quibble quibbl quibble
about about about
. . .
What what What
I i I
' ' '
d d d
like like like
to to to
know know know
are are be
Toricelli toricelli Toricelli
' ' '
s s s
| | |
> > >
reasons reason reason
for for for
doing do do
his his his
experiment experi experiment
; ; ;
not not not
the the the
post post post
hoc hoc hoc
_ _ _
constructed construct construct
_ _ _
reasons reason reason
, , ,
| | |
> > >
but but but
the the the
thoughts thought thought
in in in
his his his
head head head
as as a
he he he
considered consid consider
the the the
problem problem problem
. . .
It it It
may may may
be be be
This this This
smacks smack smack
a a a
bit bit bit
of of of
ideology ideolog ideology
- - -
- - -
the the the
supposition supposit supposition
being be be
that that that
Toricelli toricelli Toricelli
' ' '
s s s
subsequent subsequ subsequent
descriptions descript description
of of of
his his his
reasoning reason reason
are are be
not not not
veridical verid veridical
. . .
It it It
gets get get
dangerously danger dangerously
close close close
to to to
an an an
unfalsifiable unfalsifi unfalsifiable
view view view
of of of
the the the
history histori history
and and and
methodology methodolog methodology
of of of
science scienc science
if if if
we we we
deny deni deny
