From from From
: : :
libman libman libman
@ @ @
hsc hsc hsc
. . .
usc usc usc
. . .
edu edu edu
( ( (
Marlena marlena Marlena
Libman libman Libman
) ) )
Subject subject Subject
: : :
Need need Need
advice advic advice
with with with
doctor doctor doctor
- - -
patient patient patient
relationship relationship relationship
problem problem problem
Organization organ Organization
: : :
University univers University
of of of
Southern southern Southern
California california California
, , ,
Los los Los
Angeles angel Angeles
, , ,
CA ca CA
Lines line Lines
: : :
64 64 64
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
hsc hsc hsc
. . .
usc usc usc
. . .
edu edu edu
I i I
need need need
advice advic advice
with with with
a a a
situation situat situation
which which which
occurred occur occur
between between between
me me me
and and and
a a a
physican physican physican
which which which
upset upset upset
me me me
. . .
I i I
saw saw saw
this this this
doctor doctor doctor
for for for
a a a
problem problem problem
with with with
recurring recur recur
pain pain pain
. . .
He he He
suggested suggest suggest
medication medic medication
and and and
a a a
course cours course
of of of
treatment treatment treatment
, , ,
and and and
told told tell
me me me
that that that
I i I
need need need
to to to
call call call
him him him
7 7 7
days day day
after after after
I i I
begin begin begin
the the the
medication medic medication
so so so
that that that
he he he
may may may
monitor monitor monitor
its it it
effectiveness effect effectiveness
, , ,
as as as
well well well
as as a
my my my
general general general
health health health
. . .
I i I
did did do
exactly exact exactly
as as a
he he he
asked ask ask
, , ,
and and and
made made make
the the the
call call call
( ( (
reaching reach reach
his his his
secretary secretari secretary
) ) )
. . .
I i I
explained explain explain
to to to
her her her
that that that
I i I
was was be
following follow follow
up up up
at at at
the the the
doctor doctor doctor
' ' '
s s s
request request request
, , ,
and and and
that that that
I i I
was was be
worried worri worry
because becaus because
the the the
pain pain pain
episodes episod episode
were were be
becoming becom become
more more more
frequent frequent frequent
and and and
the the the
medication medic medication
did did do
not not not
seem seem seem
effective effect effective
. . .
The the The
doctor doctor doctor
called call call
me me me
back back back
, , ,
and and and
his his his
first first first
words word word
were were be
, , ,
" " "
Whatever whatev Whatever
you you you
want want want
, , ,
you you you
' ' '
d d d
better better good
make make make
it it it
quick quick quick
. . .
I i I
' ' '
m m m
very veri very
busy busi busy
and and and
don don don
' ' '
t t t
have have have
time time time
to to to
chit chit chit
- - -
chat chat chat
with with with
you you you
! ! !
" " "
I i I
told told tell
him him him
I i I
was was be
simply simpli simply
following follow follow
his his his
instructions instruct instruction
to to to
call call call
on on on
the the the
7 7 7
th th th
day day day
to to to
status status status
him him him
, , ,
and and and
that that that
I i I
was was be
feeling feel feel
worse wors bad
. . .
I i I
then then then
asked ask ask
if if if
perhaps perhap perhaps
there there there
was was be
a a a
better better good
time time time
for for for
us us u
to to to
talk talk talk
when when when
he he he
had had have
more more more
time time time
. . .
He he He
responded respond respond
, , ,
" " "
