From from From
: : :
bbenowit bbenowit bbenowit
@ @ @
telesciences telesci telesciences
. . .
com com com
( ( (
Barry barri Barry
D d D
Benowitz benowitz Benowitz
) ) )
Subject subject Subject
: : :
PRK prk PRK
( ( (
Photo photo Photo
Refractive refract Refractive
Keratostomy keratostomi Keratostomy
) ) )
Organization organ Organization
: : :
TeleSciences telesci TeleSciences
CO co CO
Systems system Systems
, , ,
Inc inc Inc
. . .
Distribution distribut Distribution
: : :
usa usa usa
Lines line Lines
: : :
21 21 21
For for For
those those those
of of of
you you you
interested interest interested
in in in
the the the
above abov above
Procedure procedur Procedure
, , ,
I i I
am am be
able abl able
to to to
add add add
the the the
following follow following
facts fact fact
: : :
1 1 1
) ) )
This this This
Procedure procedur Procedure
is is be
not not not
done done do
in in in
Philadelphia philadelphia Philadelphia
. . .
2 2 2
) ) )
It it It
is is be
performed perform perform
in in in
Maryland maryland Maryland
at at at
Johns john Johns
Hopkins hopkin Hopkins
for for for
corrections correct correction
between between between
0 0 0
and and and
- - -
5 5 5
and and and
from from from
- - -
10 10 10
to to to
- - -
20 20 20
( ( (
diopters diopter diopter
, , ,
I i I
think think think
are are be
the the the
units unit unit
) ) )
. . .
3 3 3
) ) )
It it It
is is be
performed perform perform
in in in
New new New
York york York
City citi City
at at at
Manhattan manhattan Manhattan
Eye eye Eye
and and and
Ear ear Ear
for for for
corrections correct correction
between between between
0 0 0
and and and
- - -
6 6 6
. . .
The the The
magic magic magic
words word word
to to to
use use use
when when when
requesting request request
information inform information
on on on
this this this
is is be
not not not
PRK prk PRK
( ( (
they they they
think think think
you you you
mean mean mean
RK rk RK
) ) )
but but but
the the the
excimer excim excimer
laser laser laser
study studi study
( ( (
or or or
protocol protocol protocol
) ) )
. . .
This this This
will will will
get get get
you you you
to to to
the the the
proper proper proper
people peopl people
. . .
- - -
- - -
Barry barri Barry
D d D
. . .
Benowitz benowitz Benowitz
EMail email EMail
: : :
bbenowit bbenowit bbenowit
@ @ @
telesciences telesci telesciences
. . .
com com com
( ( (
. . .
. . .
. . .
! ! !
pyrnj pyrnj pyrnj
! ! !
telesci telesci telesci
! ! !
bbenowit bbenowit bbenowit
) ) )
Phone phone Phone
: : :
+ + +
1 1 1
609 609 609
866 866 866
1000 1000 1000
x x x
354 354 354
Snail snail Snail
: : :
Telesciences telesci Telesciences
CO co CO
Systems system Systems
, , ,
351 351 351
New new New
Albany albani Albany
Rd rd Rd
, , ,
Moorestown moorestown Moorestown
, , ,
NJ nj NJ
, , ,
08057 08057 08057
- - -
1177 1177 1177
