From from From
: : :
harvey harvey harvey
@ @ @
oasys oasi oasys
. . .
dt dt dt
. . .
navy navi navy
. . .
mil mil mil
( ( (
Betty betti Betty
Harvey harvey Harvey
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Is is Is
MSG msg MSG
sensitivity sensit sensitivity
superstition superstit superstition
? ? ?
Reply repli Reply
- - -
To to To
: : :
harvey harvey harvey
@ @ @
oasys oasi oasys
. . .
dt dt dt
. . .
navy navi navy
. . .
mil mil mil
( ( (
Betty betti Betty
Harvey harvey Harvey
) ) )
Organization organ Organization
: : :
Carderock carderock Carderock
Division divis Division
, , ,
NSWC nswc NSWC
, , ,
Bethesda bethesda Bethesda
, , ,
MD md MD
Lines line Lines
: : :
30 30 30
In in In
rec rec rec
. . .
food food food
. . .
cooking cook cooking
, , ,
packer packer packer
@ @ @
delphi delphi delphi
. . .
gsfc gsfc gsfc
. . .
nasa nasa nasa
. . .
gov gov gov
( ( (
Charles charl Charles
Packer packer Packer
) ) )
writes write write
: : :
> > >
Is is Is
there there there
such such such
a a a
thing thing thing
as as a
MSG msg MSG
( ( (
monosodium monosodium monosodium
glutamate glutam glutamate
) ) )
sensitivity sensit sensitivity
? ? ?
> > >
I i I
saw saw saw
in in in
the the the
NY ny NY
Times time Times
Sunday sunday Sunday
that that that
scientists scientist scientist
have have have
testified testifi testify
before befor before
> > >
an an an
FDA fda FDA
advisory advisori advisory
panel panel panel
that that that
complaints complaint complaint
about about about
MSG msg MSG
sensitivity sensit sensitivity
are are be
> > >
superstition superstit superstition
. . .
Anybody anybodi Anybody
here here here
have have have
experience experi experience
to to to
the the the
contrary contrari contrary
? ? ?
> > >
I i I
know know know
that that that
there there there
is is be
MSG msg MSG
sensitivity sensit sensitivity
. . .
When when When
I i I
eat eat eat
foods food food
with with with
MSG msg MSG
I i I
get get get
very veri very
thirsty thirsti thirsty
and and and
my my my
hands hand hand
swell swell swell
and and and
get get get
a a a
terrible terribl terrible
itchy itchi itchy
rash rash rash
. . .
I i I
first first first
experienced experienc experience
this this this
problem problem problem
when when when
I i I
worked work work
close close close
to to to
Chinatown chinatown Chinatown
and and and
ate ate eat
Chinese chines Chinese
food food food
almost almost almost
everyday everyday everyday
for for for
lunch lunch lunch
. . .
Now now Now
I i I
can can can
' ' '
t t t
tolerate toler tolerate
MSG msg MSG
at at at
all all all
. . .
I i I
can can can
notice notic notice
immediately immedi immediately
when when when
I i I
have have have
eaten eaten eat
any ani any
. . .
I i I
try tri try
to to to
avoid avoid avoid
MSG msg MSG
completely complet completely
. . .
Interesting interest Interesting
fact fact fact
though though though
is is be
that that that
all all all
three three three
of of of
my my my
children children child
started start start
experiencing experienc experience
the the the
exact exact exact
same same same
rash rash rash
on on on
their their their
hands hand hand
. . .
I i I
couldn couldn couldn
' ' '
t t t
understand understand understand
why whi why
because becaus because
I i I
don don don
' ' '
t t t
MSG msg MSG
in in in
cooking cook cook
and and and
we we we
ask ask ask
for for for
no no no
MSG msg MSG
when when when
we we we
do do do
eat eat eat
Chinese chines Chinese
( ( (
I i I
still still still
love love love
it it it
) ) )
. . .
After after After
some some some
investigation investig investigation
I i I
knew knew know
that that that
Oodles oodl Oodles
of of of
Noodles noodl Noodles
where where where
one one one
of of of
their their their
favorite favorit favorite
foods food food
. . .
One one One
of of of
the the the
main main main
ingredients ingredi ingredient
in in in
the the the
flavor flavor flavor
packets packet packet
is is be
MSG msg MSG
. . .
Now now Now
I i I
look look look
at at at
all all all
labels label label
. . .
You you You
would would would
be be be
surprised surpris surprise
at at at
places place place
you you you
find find find
MSG msg MSG
. . .
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
Betty betti Betty
Harvey harvey Harvey
< < <
harvey harvey harvey
@ @ @
oasys oasi oasys
. . .
dt dt dt
. . .
navy navi navy
. . .
mil mil mil
> > >
| | |
David david David
Taylor taylor Taylor
Model model Model
Basin basin Basin
ADP adp ADP
, , ,
Networking network Networking
and and and
Communication communic Communication
Assessment assess Assessment
| | |
Carderock carderock Carderock
Division divis Division
Branch branch Branch
| | |
Naval naval Naval
Surface surfac Surface
Warfare warfar Warfare
Code code Code
1221 1221 1221
| | |
Center center Center
Bethesda bethesda Bethesda
, , ,
Md md Md
. . .
20084 20084 20084
- - -
5000 5000 5000
| | |
DTMB dtmb DTMB
, , ,
CD cd CD
, , ,
NSWC nswc NSWC
| | |
( ( (
301 301 301
) ) )
227 227 227
- - -
3379 3379 3379
FAX fax FAX
( ( (
301 301 301
) ) )
227 227 227
- - -
3343 3343 3343
| | |
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
\ \ \
/ / /
\ \ \
/ / /
