From from From
: : :
brian brian brian
@ @ @
quake quak quake
. . .
sylmar sylmar sylmar
. . .
ca ca ca
. . .
us us u
( ( (
Brian brian Brian
K k K
. . .
Yoder yoder Yoder
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Is is Is
MSG msg MSG
sensitivity sensit sensitivity
superstition superstit superstition
? ? ?
Organization organ Organization
: : :
Quake quak Quake
Public public Public
Access access Access
, , ,
San san San
Fernando fernando Fernando
Valley valley Valley
, , ,
CA ca CA
( ( (
818 818 818
) ) )
362 362 362
- - -
6092 6092 6092
Lines line Lines
: : :
92 92 92
Have have Have
you you you
ever ever ever
met met meet
a a a
chemist chemist chemist
? ? ?
A a A
food food food
industry industri industry
businessman businessman businessman
? ? ?
You you You
must must must
personally person personally
know know know
a a a
lot lot lot
of of of
them them them
for for for
you you you
to to to
be be be
able abl able
to to to
be be be
so so so
certain certain certain
that that that
they they they
are are be
evil evil evil
mosters moster mosters
whose whose whose
only onli only
goal goal goal
is is be
to to to
inflict inflict inflict
as as as
much much much
pain pain pain
and and and
disease diseas disease
as as a
possible possibl possible
into into into
the the the
general general general
public public public
. . .
Gimme gimm Gimme
a a a
break break break
. . .
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
215826 215826 215826
. . .
3401 3401 3401
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
> > >
lundby lundbi lundby
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
( ( (
Walter walter Walter
F f F
. . .
L l L
undby undbi undby
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
Is is Is
there there there
such such such
a a a
thing thing thing
as as a
MSG msg MSG
( ( (
monosodium monosodium monosodium
glutamate glutam glutamate
) ) )
sensitivity sensit sensitivity
? ? ?
> > >
> > >
> > >
Superstition superstit Superstition
. . .
Anybody anybodi Anybody
here here here
have have have
experience experi experience
to to to
the the the
contrary contrari contrary
? ? ?
person person person
who who who
is is be
very veri very
sensitive sensit sensitive
to to to
msg msg msg
and and and
whose whose whose
wife wife wife
and and and
kids kid kid
are are be
> > >
too too too
, , ,
I i I
WANT want WANT
TO to TO
KNOW know KNOW
WHY whi WHY
THE the THE
FOOD food FOOD
INDUSTRY industri INDUSTRY
WANTS want WANTS
TO to TO
PUT put PUT
MSG msg MSG
IN in IN
FOOD food FOOD
! ! !
! ! !
! ! !
Because becaus Because
it it it
makes make make
the the the
food food food
TASTE tast TASTE
BETTER better BETTER
! ! !
Why whi Why
does doe do
it it it
put put put
salt salt salt
in in in
food food food
? ? ?
Same same Same
reason reason reason
. . .
> > >
I i I
REALLY realli REALLY
DON don DON
' ' '
T t T
UNDERSTAND understand UNDERSTAND
! ! !
! ! !
! ! !
Obviously obvious Obviously
. . .
> > >
Somebody somebodi Somebody
in in in
the the the
industry industri industry
GIVE give GIVE
ME me ME
SOME some SOME
REASONS reason REASONS
WHY whi WHY
! ! !
> > >
IS is IS
IT it IT
AN an AN
