From from From
: : :
banschbach banschbach banschbach
@ @ @
vms vms vms
. . .
ocom ocom ocom
. . .
okstate okstat okstate
. . .
edu edu edu
Subject subject Subject
: : :
How how How
To to To
Prevent prevent Prevent
Kidney kidney Kidney
Stone stone Stone
Formation format Formation
Lines line Lines
: : :
154 154 154
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
vms vms vms
. . .
ocom ocom ocom
. . .
okstate okstat okstate
. . .
edu edu edu
Organization organ Organization
: : :
OSU osu OSU
College colleg College
of of of
Osteopathic osteopath Osteopathic
Medicine medicin Medicine
I i I
got got get
asked ask ask
in in in
Sci sci Sci
. . .
Med med Med
. . .
Nutrition nutrit Nutrition
about about about
vitamin vitamin vitamin
C c C
and and and
oxalate oxal oxalate
production product production
( ( (
toxic toxic toxic
, , ,
kidney kidney kidney
stone stone stone
formation format formation
? ? ?
) ) )
. . .
I i I
decided decid decide
to to to
post post post
my my my
answer answer answer
here here here
as as as
well well well
because becaus because
of of of
the the the
recent recent recent
question question question
about about about
kidney kidney kidney
stones stone stone
. . .
Not not Not
long long long
after after after
I i I
got got get
into into into
Sci sci Sci
. . .
Med med Med
. . .
I i I
got got get
flamed flame flame
by by by
a a a
medical medic medical
fellow fellow fellow
for for for
stating state state
that that that
magnesium magnesium magnesium
would would would
prevent prevent prevent
kidney kidney kidney
stone stone stone
formation format formation
. . .
I i I
' ' '
m m m
going go go
to to to
state state state
it it it
again again again
here here here
. . .
But but But
the the the
best best best
way way way
to to to
prevent prevent prevent
kidney kidney kidney
stones stone stone
from from from
forming form form
is is be
to to to
take take take
B b B
6 6 6
supplements supplement supplement
. . .
Read read Read
on on on
to to to
find find find
out out out
why whi why
( ( (
I i I
have have have
my my my
asbestos asbesto asbestos
suit suit suit
on on on
now now now
guys guy guy
) ) )
. . .
Vitamin vitamin Vitamin
C c C
will will will
form form form
oxalic oxal oxalic
acid acid acid
. . .
But but But
large larg large
doses dose dos
are are be
needed need need
( ( (
above abov above
6 6 6
grams gram gram
per per per
day day day
) ) )
. . .
1 1 1
. . .
Review review Review
Article articl Article
" " "
Nutritional nutrit Nutritional
factors factor factor
