From from From
: : :
km km km
@ @ @
cs cs c
. . .
pitt pitt pitt
. . .
edu edu edu
( ( (
Ken ken Ken
Mitchum mitchum Mitchum
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Update updat Update
( ( (
Help help Help
! ! !
) ) )
[ [ [
was was be
" " "
What what What
is is be
This this This
[ [ [
Is is Is
it it it
Lyme lyme Lyme
' ' '
s s s
? ? ?
] ] ]
" " "
] ] ]
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
pitt pitt pitt
. . .
19421 19421 19421
Reply repli Reply
- - -
To to To
: : :
km km km
@ @ @
cs cs c
. . .
pitt pitt pitt
. . .
edu edu edu
( ( (
Ken ken Ken
Mitchum mitchum Mitchum
) ) )
Organization organ Organization
: : :
Univ univ Univ
. . .
of of of
Pittsburgh pittsburgh Pittsburgh
Computer comput Computer
Science scienc Science
Lines line Lines
: : :
15 15 15
In in In
article articl article
< < <
1993 1993 1993
Mar mar Mar
24 24 24
. . .
182145 182145 182145
. . .
11004 11004 11004
@ @ @
equator equat equator
. . .
com com com
> > >
jod jod jod
@ @ @
equator equat equator
. . .
com com com
( ( (
John john John
Setel setel Setel
O o O
' ' '
Donnell donnel Donnell
) ) )
writes write write
: : :
> > >
IMHO imho IMHO
, , ,
you you you
have have have
Lyme lyme Lyme
disease diseas disease
. . .
I i I
told told tell
you you you
this this this
in in in
private privat private
email email email
and and and
predicted predict predict
> > >
that that that
you you you
might might might
next next next
start start start
having have have
the the the
migrating migrat migrating
pains pain pain
and and and
further further further
joint joint joint
IMHO imho IMHO
, , ,
the the the
original origin original
poster poster poster
has has have
no no no
business busi business
soliciting solicit solicit
diagnoses diagnos diagnosis
off off off
the the the
net net net
, , ,
nor nor nor
does doe do
Dr dr Dr
. . .
/ / /
Mr mr Mr
. . .
O o O
' ' '
Donnell donnel Donnell
have have have
any ani any
business busi business
supplying suppli supplying
same same same
. . .
This this This
is is be
one one one
major major major
reason reason reason
real real real
physicians physician physician
avoid avoid avoid
this this this
newsgroup newsgroup newsgroup
like like like
the the the
plague plagu plague
. . .
It it It
is is be
also also also
another anoth another
example exampl example
of of of
the the the
double doubl double
standard standard standard
: : :
if if if
I i I
as as a
a a a
physician physician physician
offered offer offer
to to to
diagnose diagnos diagnose
and and and
treat treat treat
on on on
the the the
net net net
, , ,
I i I
can can can
be be be
sued su sue
. . .
But but But
people peopl people
without without without
qualifications qualif qualification
are are be
free free free
to to to
do do do
whatever whatev whatever
they they they
want want want
and and and
disclaim disclaim disclaim
it it it
all all all
with with with
" " "
I i I
' ' '
m m m
not not not
a a a
doctor doctor doctor
. . .
" " "
Get get Get
and and and
keep keep keep
this this this
crap crap crap
off off off
the the the
net net net
. . .
Period period Period
. . .
- - -
km km km
