From from From
: : :
ls ls l
116 116 116
@ @ @
cunixa cunixa cunixa
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Lei lei Lei
Shao shao Shao
) ) )
Subject subject Subject
: : :
Re re Re
: : :
TrueType truetyp TrueType
fonts font font
that that that
display display display
but but but
do do do
not not not
print print print
. . .
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
cunixa cunixa cunixa
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
Reply repli Reply
- - -
To to To
: : :
ls ls ls
116 116 116
@ @ @
cunixa cunixa cunixa
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Lei lei Lei
Shao shao Shao
) ) )
Organization organ Organization
: : :
Columbia columbia Columbia
University univers University
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
31 31 31
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
17 17 17
. . .
134725 134725 134725
. . .
15882 15882 15882
@ @ @
mintaka mintaka mintaka
. . .
lcs lcs lcs
. . .
mit mit mit
. . .
edu edu edu
> > >
avinash avinash avinash
@ @ @
silver silver silver
. . .
lcs lcs lcs
. . .
mit mit mit
. . .
edu edu edu
( ( (
Avinash avinash Avinash
Chopde chopd Chopde
) ) )
writes write write
: : :
> > >
I i I
just just just
installed instal instal
a a a
new new new
TrueType truetyp TrueType
font font font
under under under
MS ms MS
- - -
Windows window Windows
3 3 3
. . .
1 1 1
> > >
but but but
though though though
all all all
the the the
applications applic application
display display display
the the the
font font font
correctly correct correctly
on on on
the the the
> > >
screen screen screen
, , ,
quite quit quite
a a a
few few few
of of of
them them them
fail fail fail
to to to
print print print
out out out
the the the
document document document
correctly correct correctly
> > >
( ( (
on on on
a a a
LaserJet laserjet LaserJet
4 4 4
- - -
non non non
- - -
PostScript postscript PostScript
printer printer printer
) ) )
. . .
> > >
> > >
When when When
I i I
use use use
the the the
font font font
in in in
CorelDRAW coreldraw CorelDRAW
, , ,
the the the
document document document
prints print print
correctly correct correctly
, , ,
so so so
I i I
assume assum assume
> > >
CorelDRAW coreldraw CorelDRAW
knows know know
that that that
the the the
font font font
has has have
to to to
be be be
downloaded download download
to to to
the the the
printer printer printer
. . .
> > >
> > >
But but But
when when when
I i I
use use use
the the the
Windows window Windows
accessory accessori accessory
Write write Write
, , ,
the the the
printer printer printer
prints print print
square squar square
> > >
boxes box box
in in in
place place place
of of of
the the the
characters charact character
of of of
the the the
new new new
font font font
. . .
Yet yet Yet
, , ,
Write write Write
does doe do
> > >
display display display
the the the
font font font
correctly correct correctly
on on on
the the the
screen screen screen
. . .
> > >
> > >
I i I
looked look look
through through through
all all all
the the the
Windows window Windows
and and and
LaserJet laserjet LaserJet
manuals manual manual
, , ,
but but but
got got get
nowhere nowher nowhere
. . .
> > >
All all All
of of of
them them them
just just just
make make make
the the the
statement statement statement
that that that
TrueType truetyp TrueType
fonts font font
will will will
print print print
> > >
exactly exact exactly
as as a
you you you
see see see
them them them
on on on
the the the
screen screen screen
- - -
- - -
- - -
so so so
I i I
assume assum assume
Windows window Windows
knows know know
that that that
a a a
font font font
> > >
has has have
to to to
be be be
downloaded download download
automatically automat automatically
- - -
- - -
- - -
but but but
, , ,
how how how
to to to
make make make
it it it
do do do
that that that
? ? ?
? ? ?
? ? ?
? ? ?
> > >
> > >
Appreciate appreci Appreciate
any ani any
help help help
. . .
. . .
. . .
. . .
I i I
assume assum assume
you you you
' ' '
re re re
using use use
the the the
driver driver driver
available avail available
from from from
cica cica cica
( ( (
hp hp hp
4 4 4
- - -
v v v
108 108 108
. . .
zip zip zip
) ) )
. . .
Bring bring Bring
up up up
the the the
setup setup setup
screen screen screen
of of of
the the the
printer printer printer
through through through
control control control
panel panel panel
. . .
Click click Click
on on on
the the the
" " "
Options option Options
" " "
button button button
brings bring bring
up up up
another anoth another
screen screen screen
of of of
choices choic choice
. . .
Change chang Change
the the the
" " "
Graphics graphic Graphics
Mode mode Mode
" " "
from from from
" " "
HP hp HP
- - -
GL gl GL
/ / /
2 2 2
" " "
to to to
" " "
Raster raster Raster
" " "
and and and
check check check
the the the
box box box
" " "
Print print Print
Truetype truetyp Truetype
as as a
graphics graphic graphic
( ( (
this this this
is is be
only onli only
available avail available
when when when
you you you
choose choos choose
" " "
Raster raster Raster
" " "
) ) )
. . .
Now now Now
you you you
should should should
be be be
able abl able
to to to
print print print
all all all
your your your
truetype truetyp truetype
fonts font font
correctly correct correctly
. . .
Good good Good
luck luck luck
. . .
Lei lei Lei
Shao shao Shao
ls ls ls
116 116 116
@ @ @
cunixa cunixa cunixa
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
