From from From
: : :
samuell samuel samuell
@ @ @
cis cis ci
. . .
uab uab uab
. . .
edu edu edu
( ( (
' ' '
s s s
) ) )
Subject subject Subject
: : :
WINHELP winhelp WINHELP
. . .
EXE exe EXE
virus virus virus
? ? ?
Organization organ Organization
: : :
CIS cis CIS
, , ,
Univ univ Univ
of of of
Alabama alabama Alabama
at at at
Birmingham birmingham Birmingham
Lines line Lines
: : :
15 15 15
Is is Is
anyone anyon anyone
familiar familiar familiar
with with with
a a a
virus virus virus
that that that
infects infect infect
the the the
WINHELP winhelp WINHELP
. . .
EXE exe EXE
file file file
? ? ?
I i I
have have have
recently recent recently
noticed notic notice
some some some
unusual unusu unusual
system system system
behavior behavior behavior
and and and
ran ran run
Norton norton Norton
AntiVirus antivirus AntiVirus
for for for
WINDOWS window WINDOWS
. . .
It it It
indicated indic indicate
a a a
possible possibl possible
unknown unknown unknown
virus virus virus
in in in
the the the
WINHELP winhelp WINHELP
. . .
EXE exe EXE
file file file
in in in
both both both
the the the
MWINDOWS mwindow MWINDOWS
and and and
WINOS wino WINOS
2 2 2
directories directori directory
. . .
Neither neither Neither
file file file
changed chang change
since sinc since
I i I
installed instal instal
my my my
OS os OS
/ / /
2 2 2
system system system
in in in
January januari January
as as as
far far far
as as a
I i I
know know know
. . .
Any ani Any
information inform information
about about about
this this this
possible possibl possible
virus virus virus
and and and
suggestions suggest suggestion
on on on
remedies remedi remedy
would would would
be be be
greatly great greatly
appreciated appreci appreciate
. . .
Bobb bobb Bobb
Samuell samuel Samuell
samuell samuel samuell
@ @ @
cis cis ci
. . .
uab uab uab
. . .
edu edu edu
