From from From
: : :
mcbride mcbride mcbride
@ @ @
ohsu ohsu ohsu
. . .
edu edu edu
( ( (
Ginny ginni Ginny
McBride mcbride McBride
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Trumpet trumpet Trumpet
for for for
Windows window Windows
& & &
other other other
news news news
readers reader reader
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
ohsu ohsu ohsu
. . .
mcbride mcbride mcbride
. . .
126 126 126
Organization organ Organization
: : :
Oregon oregon Oregon
Health health Health
Sciences scienc Sciences
University univers University
Lines line Lines
: : :
31 31 31
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
137 137 137
. . .
53 53 53
. . .
60 60 60
. . .
24 24 24
In in In
article articl article
< < <
ashok ashok ashok
. . .
653 653 653
. . .
0 0 0
@ @ @
biochemistry biochemistri biochemistry
. . .
cwru cwru cwru
. . .
edu edu edu
> > >
ashok ashok ashok
@ @ @
biochemistry biochemistri biochemistry
. . .
cwru cwru cwru
. . .
edu edu edu
( ( (
Ashok ashok Ashok
Aiyar aiyar Aiyar
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
21 21 21
. . .
082430 082430 082430
@ @ @
liris liri liris
. . .
tew tew tew
. . .
kuleuven kuleuven kuleuven
. . .
ac ac ac
. . .
be be be
> > >
wimvh wimvh wimvh
@ @ @
liris liri liris
. . .
tew tew tew
. . .
kuleuven kuleuven kuleuven
. . .
ac ac ac
. . .
be be be
( ( (
Wim wim Wim
Van van Van
Holder holder Holder
) ) )
writes write write
: : :
> > >
> > >
What what What
the the the
status status status
of of of
Trumpet trumpet Trumpet
for for for
Windows window Windows
? ? ?
Will will Will
it it it
use use use
the the the
Windows window Windows
sockets socket socket
? ? ?
[ [ [
stuff stuff stuff
deleted delet delete
] ] ]
> > >
Currently current Currently
WinTrumpet wintrumpet WinTrumpet
is is be
in in in
very veri very
late late late
beta beta beta
. . .
It it It
looks look look
like like like
an an an
excellent excel excellent
> > >
product product product
, , ,
with with with
several sever several
features featur feature
beyond beyond beyond
the the the
DOS dos DOS
version version version
. . .
> > >
WinTrumpet wintrumpet WinTrumpet
supports support support
the the the
Trumpet trumpet Trumpet
TCP tcp TCP
, , ,
Novell novel Novell
LWP lwp LWP
, , ,
and and and
there there there
is is be
also also also
a a a
direct direct direct
to to to
> > >
packet packet packet
driver driver driver
version version version
that that that
some some some
people peopl people
are are be
using use use
with with with
the the the
dis dis dis
_ _ _
pkt pkt pkt
shim shim shim
. . .
> > >
Ashok ashok Ashok
> > >
- - -
- - -
> > >
Ashok ashok Ashok
Aiyar aiyar Aiyar
Mail mail Mail
: : :
ashok ashok ashok
@ @ @
biochemistry biochemistri biochemistry
. . .
cwru cwru cwru
. . .
edu edu edu
> > >
Department depart Department
of of of
Biochemistry biochemistri Biochemistry
Tel tel Tel
: : :
( ( (
216 216 216
) ) )
368 368 368
- - -
3300 3300 3300
> > >
CWRU cwru CWRU
School school School
of of of
Medicine medicin Medicine
, , ,
Cleveland cleveland Cleveland
, , ,
Ohio ohio Ohio
Fax fax Fax
: : :
( ( (
216 216 216
) ) )
368 368 368
- - -
4544 4544 4544
What what What
' ' '
s s s
it it it
gonna gonna gonna
cost cost cost
? ? ?
Ginny ginni Ginny
McBride mcbride McBride
Oregon oregon Oregon
Health health Health
Sciences scienc Sciences
University univers University
mcbride mcbride mcbride
@ @ @
ohsu ohsu ohsu
. . .
edu edu edu
Networks network Networks
& & &
Technical technic Technical
Services servic Services
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
+ + +
= = =
