From from From
: : :
mscha mscha mscha
@ @ @
ctp ctp ctp
. . .
com com com
( ( (
Michael michael Michael
Schaap schaap Schaap
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Windows window Windows
Speaker speaker Speaker
Sound sound Sound
Driver driver Driver
Organization organ Organization
: : :
CTP ctp CTP
Inc inc Inc
. . .
X x X
- - -
Newsreader newsread Newsreader
: : :
TIN tin TIN
[ [ [
version version version
1 1 1
. . .
1 1 1
PL pl PL
6 6 6
] ] ]
Lines line Lines
: : :
16 16 16
Tony toni Tony
S s S
Annese annes Annese
( ( (
claebaur claebaur claebaur
@ @ @
shell shell shell
. . .
portal portal portal
. . .
com com com
) ) )
wrote wrote write
: : :
: : :
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
19 19 19
. . .
235430 235430 235430
. . .
6097 6097 6097
@ @ @
mnemosyne mnemosyn mnemosyne
. . .
cs cs c
. . .
du du du
. . .
edu edu edu
> > >
alee ale alee
@ @ @
mnemosyne mnemosyn mnemosyne
. . .
cs cs c
. . .
du du du
. . .
edu edu edu
( ( (
Alec alec Alec
Lee lee Lee
) ) )
writes write write
: : :
: : :
> > >
Is is Is
there there there
an an an
ftp ftp ftp
site site site
where where where
I i I
can can can
get get get
the the the
MS ms MS
speaker speaker speaker
sound sound sound
driver driver driver
? ? ?
There there There
' ' '
s s s
: : :
> > >
a a a
" " "
sound sound sound
. . .
exe exe exe
" " "
file file file
that that that
claims claim claim
to to to
be be be
the the the
driver driver driver
but but but
I i I
' ' '
m m m
suspicious suspici suspicious
since sinc since
: : :
> > >
it it it
' ' '
s s s
not not not
a a a
. . .
drv drv drv
file file file
. . .
: : :
: : :
Thats that Thats
the the the
file file file
. . .
. . .
. . .
It it It
' ' '
s s s
a a a
self self self
- - -
extracting extract extract
archive archiv archive
. . .
( ( (
Run run Run
it it it
and and and
it it it
extracts extract extract
a a a
. . .
drv drv drv
file file file
. . .
) ) )
Michael michael Michael
- - -
- - -
\ \ \
/ / /
Groeten groeten Groeten
uit uit uit
| | |
o o o
| | |
/ / /
/ / /
/ / /
/ / /
/ / /
/ / /
Michael michael Michael
Schaap schaap Schaap
/ / /
\ \ \
/ / /
\ \ \
o o o
Nederland nederland Nederland
\ \ \
_ _ _
/ / /
| | |
T t T
P p P
| | |
\ \ \
mscha mscha mscha
@ @ @
ctp ctp ctp
. . .
com com com
/ / /
/ / /
_ _ _
\ \ \
CTP ctp CTP
/ / /
| | |
\ \ \
( ( (
) ) )
- - -
- - -
- - -
- - -
^ ^ ^
| | |
| | |
Sherrif sherrif Sherrif
| | |
/ / /
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
\ \ \
/ / /
/ / /
Inc inc Inc
. . .
_ _ _
| | |
_ _ _
\ \ \
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
/ / /
\ \ \
| | |
/ / /
\ \ \
_ _ _
| | |
_ _ _
Dept dept Dept
. . .
_ _ _
| | |
_ _ _
/ / /
Damn damn Damn
good good good
coffee coffe coffee
! ! !
And and And
hot hot hot
! ! !
\ \ \
/ / /
\ \ \
/ / /
