From from From
: : :
downs down down
@ @ @
helios helio helios
. . .
nevada nevada nevada
. . .
edu edu edu
( ( (
Lamont lamont Lamont
Downs down Downs
) ) )
Subject subject Subject
: : :
Re re Re
: : :
ATM atm ATM
Lines line Lines
: : :
15 15 15
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
cat cat cat
. . .
lv lv lv
- - -
lib lib lib
. . .
nevada nevada nevada
. . .
edu edu edu
Organization organ Organization
: : :
UNLV unlv UNLV
> > >
> > >
So so So
good good good
that that that
there there there
isn isn isn
' ' '
t t t
any ani any
diff diff diff
whether whether whether
or or or
not not not
ATManager atmanag ATManager
is is be
turned turn turn
> > >
> > >
on on on
or or or
not not not
. . .
Is is Is
it it it
worth worth worth
it it it
to to to
run run run
ATM atm ATM
at at at
all all all
? ? ?
Especially especi Especially
with with with
these these these
> > >
> > >
better better good
printer printer printer
technologies technolog technology
. . .
. . .
. . .
and and and
TT tt TT
? ? ?
> > >
> > >
There there There
are are be
some some some
fonts font font
that that that
are are be
only onli only
available avail available
as as a
PS ps PS
fonts font font
. . .
If if If
you you you
> > >
have have have
a a a
PS ps PS
font font font
that that that
you you you
want want want
to to to
use use use
, , ,
use use use
ATM atm ATM
. . .
Otherwise otherwis Otherwise
, , ,
it it it
is is be
> > >
a a a
waste wast waste
of of of
system system system
resources resourc resource
. . .
> > >
- - -
- - -
- - -
- - -
- - -
Or or Or
, , ,
if if if
you you you
need need need
to to to
use use use
a a a
service servic service
bureau bureau bureau
and and and
they they they
' ' '
re re re
only onli only
set set set
up up up
to to to
use use use
Type type Type
1 1 1
fonts font font
. . .
From from From
what what what
I i I
' ' '
ve ve ve
heard heard heard
( ( (
pure pure pure
hearsay hearsay hearsay
) ) )
the the the
results result result
of of of
outputting output output
TT tt TT
fonts font font
as as a
Type type Type
1 1 1
is is be
_ _ _
not not not
_ _ _
as as as
good good good
as as a
using use use
high high high
- - -
quality qualiti quality
Type type Type
1 1 1
fonts font font
in in in
the the the
first first first
place place place
. . .
Lamont lamont Lamont
Downs down Downs
downs down down
@ @ @
nevada nevada nevada
. . .
edu edu edu
