From from From
: : :
rcampbel rcampbel rcampbel
@ @ @
weejordy weejordi weejordy
. . .
physics physic physic
. . .
mun mun mun
. . .
ca ca ca
( ( (
Roderick roderick Roderick
Campbell campbel Campbell
) ) )
Subject subject Subject
: : :
Re re Re
: : :
PC pc PC
/ / /
Geos geo Geos
, , ,
Windows window Windows
, , ,
OS os OS
/ / /
2 2 2
, , ,
and and and
Unix unix Unix
/ / /
X x X
11 11 11
Reply repli Reply
- - -
To to To
: : :
rcampbel rcampbel rcampbel
@ @ @
weejordy weejordi weejordy
. . .
physics physic physic
. . .
mun mun mun
. . .
ca ca ca
Organization organ Organization
: : :
Dept dept Dept
. . .
of of of
Physics physic Physics
, , ,
Memorial memori Memorial
University univers University
Lines line Lines
: : :
61 61 61
In in In
article articl article
< < <
sehari sehari sehari
. . .
734022369 734022369 734022369
@ @ @
vincent vincent vincent
2 2 2
. . .
iastate iastat iastate
. . .
edu edu edu
> > >
, , ,
sehari sehari sehari
@ @ @
iastate iastat iastate
. . .
edu edu edu
( ( (
Babak babak Babak
Sehari sehari Sehari
) ) )
writes write write
: : :
| | |
> > >
- - -
- - -
- - -
| | |
> > >
| | |
> > >
| | |
> > >
| | |
> > >
With with With
my my my
limited limit limited
knowladge knowladg knowladge
about about about
the the the
PC pc PC
Geos geo Geos
, , ,
I i I
came came come
out out out
with with with
following follow follow
| | |
> > >
comparison comparison comparison
: : :
| | |
> > >
| | |
> > >
PC pc PC
Geos geo Geos
Windows window Windows
OS os OS
/ / /
2 2 2
Unix unix Unix
/ / /
X x X
11 11 11
| | |
> > >
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
| | |
> > >
| | |
> > >
1 1 1
. . .
Can can Can
run run run
dos dos dos
| | |
> > >
programs program program
yes yes yes
yes yes yes
yes yes yes
yes yes yes
( ( (
needed need need
add add add
. . .
) ) )
| | |
> > >
[ [ [
lines line line
deleted delet delete
] ] ]
| | |
> > >
| | |
> > >
7 7 7
. . .
price price price
$ $ $
120 120 120
$ $ $
70 70 70
$ $ $
120 120 120
free free free
- - -
$ $ $
1000 1000 1000
s s s
| | |
> > >
A a A
good good good
one one one
| | |
> > >
costs cost cost
$ $ $
400 400 400
- - -
$ $ $
700 700 700
| | |
> > >
avaliable avali avaliable
on on on
Ext ext Ext
. . .
| | |
> > >
card card card
too too too
. . .
| | |
> > >
| | |
> > >
8 8 8
. . .
C c C
compiler compil compiler
Don don Don
' ' '
t t t
think think think
so so so
yap yap yap
yap yap yap
yap yap yap
| | |
> > >
| | |
> > >
9 9 9
. . .
C c C
+ + +
+ + +
no no no
Yap yap Yap
Yap yap Yap
Yap yap Yap
| | |
> > >
| | |
> > >
10 10 10
. . .
Fortran fortran Fortran
no no no
yap yap yap
yap yap yap
yap yap yap
| | |
> > >
| | |
> > >
11 11 11
. . .
debuger debug debuger
? ? ?
yap yap yap
yap yap yap
yap yap yap
| | |
> > >
| | |
> > >
12 12 12
. . .
min min min
to to to
run run run
dos dos dos
2 2 2
M m M
& & &
10 10 10
Mb mb Mb
- - -
Hard hard Hard
? ? ?
386 386 386
| | |
> > >
| | |
> > >
You you You
guys guy guy
and and and
gals gal gal
add add add
to to to
this this this
list list list
, , ,
so so so
we we we
do do do
not not not
throw throw throw
our our our
many mani many
down down down
the the the
| | |
> > >
tubes tube tube
. . .
| | |
> > >
| | |
> > >
With with With
highest highest high
regards regard regard
, , ,
| | |
> > >
Babak babak Babak
Sehari sehari Sehari
. . .
| | |
> > >
This this This
list list list
appears appear appear
to to to
imply impli imply
, , ,
that that that
MS ms MS
- - -
windows window window
that that that
has has have
a a a
cost cost cost
listed list list
above abov above
at at at
$ $ $
70 70 70
, , ,
comes come come
with with with
a a a
C c C
compiler compil compiler
, , ,
C c C
+ + +
+ + +
and and and
