From from From
: : :
rhc rhc rhc
52134 52134 52134
@ @ @
uxa uxa uxa
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
Richard richard Richard
) ) )
Subject subject Subject
: : :
Re re Re
: : :
does doe do
dos dos do
6 6 6
defragment defrag defragment
? ? ?
? ? ?
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
news news news
. . .
C c C
51 51 51
H h H
9 9 9
M m M
. . .
46 46 46
p p p
Organization organ Organization
: : :
University univers University
of of of
Illinois illinoi Illinois
at at at
Urbana urbana Urbana
Lines line Lines
: : :
12 12 12
Geoffrey geoffrey Geoffrey
S s S
. . .
Elbo elbo Elbo
writes write write
: : :
> > >
Yes yes Yes
, , ,
and and and
it it it
is is be
the the the
fastest fastest fast
defrag defrag defrag
I i I
' ' '
ve ve ve
ever ever ever
watched watch watch
. . .
It it It
did did do
a a a
170 170 170
MB mb MB
> > >
hard hard hard
disk disk disk
in in in
20 20 20
minutes minut minute
. . .
I i I
found found find
the the the
MS ms MS
defrag defrag defrag
looks look look
very veri very
much much much
like like like
Norton norton Norton
Speedisk speedisk Speedisk
. . .
Is is Is
it it it
just just just
a a a
strip strip strip
- - -
down down down
version version version
of of of
the the the
later later later
? ? ?
I i I
have have have
both both both
Norton norton Norton
Speedisk speedisk Speedisk
and and and
Backup backup Backup
, , ,
so so so
I i I
was was be
wondering wonder wonder
if if if
I i I
need need need
to to to
install instal install
MS ms MS
Backup backup Backup
? ? ?
Richard richard Richard
