From from From
: : :
lisbon lisbon lisbon
@ @ @
vpnet vpnet vpnet
. . .
chi chi chi
. . .
il il il
. . .
us us u
( ( (
Gerry gerri Gerry
Swetsky swetski Swetsky
) ) )
Subject subject Subject
: : :
Program program Program
manager manag manager
* * *
* * *
two two two
questions question question
Organization organ Organization
: : :
Vpnet vpnet Vpnet
Public public Public
Access access Access
Lines line Lines
: : :
16 16 16
( ( (
1 1 1
) ) )
Is is Is
it it it
possible possibl possible
to to to
change chang change
the the the
icons icon icon
in in in
the the the
program program program
groups group group
? ? ?
I i I
' ' '
d d d
like like like
to to to
give give give
them them them
some some some
individuality individu individuality
. . .
( ( (
2 2 2
) ) )
Can can Can
you you you
set set set
up up up
a a a
short short short
- - -
cut cut cut
key key key
to to to
return return return
to to to
the the the
Program program Program
Manager manag Manager
? ? ?
I i I
know know know
< < <
CTL ctl CTL
> > >
< < <
ESC esc ESC
> > >
, , ,
< < <
ESC esc ESC
> > >
will will will
do do do
it it it
, , ,
but but but
I i I
' ' '
d d d
rather rather rather
set set set
it it it
up up up
so so so
I i I
can can can
avoid avoid avoid
the the the
task task task
list list list
and and and
get get get
back back back
to to to
the the the
P p P
/ / /
M m M
with with with
< < <
ALT alt ALT
> > >
< < <
F f F
1 1 1
> > >
. . .
Any ani Any
and and and
all all all
help help help
is is be
welcomed welcom welcome
. . .
- - -
- - -
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
| | |
Help help Help
stamp stamp stamp
out out out
stupid stupid stupid
. . .
signature signatur signature
files file file
! ! !
Gerry gerri Gerry
Swetsky swetski Swetsky
WB wb WB
9 9 9
EBO ebo EBO
| | |
| | |
vpnet vpnet vpnet
- - -
Public public Public
access access access
Unix unix Unix
and and and
Usenet usenet Usenet
| | |
| | |
Home home Home
( ( (
708 708 708
) ) )
833 833 833
- - -
8122 8122 8122
vpnet vpnet vpnet
( ( (
708 708 708
) ) )
833 833 833
- - -
8126 8126 8126
lisbon lisbon lisbon
@ @ @
vpnet vpnet vpnet
. . .
chi chi chi
. . .
il il il
. . .
us us u
| | |
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
