Subject subject Subject
: : :
Re re Re
: : :
Windows window Windows
for for for
WorkGroups workgroup WorkGroups
and and and
LAN lan LAN
Workplace workplac Workplace
From from From
: : :
Flint flint Flint
. . .
Waters water Waters
@ @ @
uwyo uwyo uwyo
. . .
edu edu edu
( ( (
Flint flint Flint
Waters water Waters
) ) )
Distribution distribut Distribution
: : :
comp comp comp
. . .
os os o
. . .
ms ms m
- - -
windows window window
. . .
apps app apps
, , ,
comp comp comp
. . .
os os o
. . .
ms ms m
- - -
windows window window
. . .
misc misc misc
, , ,
comp comp comp
. . .
os os o
. . .
ms ms m
- - -
, , ,
world world world
Organization organ Organization
: : :
University univers University
of of of
Wyoming wyom Wyoming
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
sheriff sheriff sheriff
. . .
uwyo uwyo uwyo
. . .
edu edu edu
Lines line Lines
: : :
13 13 13
> > >
Now now Now
does doe do
anyone anyon anyone
know know know
if if if
it it it
is is be
possible possibl possible
to to to
use use use
W w W
4 4 4
WG wg WG
and and and
Lan lan Lan
Workplace workplac Workplace
> > >
for for for
DOS dos DOS
at at at
the the the
same same same
time time time
. . .
> > >
ie ie ie
Can can Can
I i I
access access access
a a a
file file file
on on on
another anoth another
PC pc PC
while while while
being be be
logged log log
on on on
to to to
the the the
> > >
mainframe mainfram mainframe
at at at
the the the
same same same
time time time
, , ,
simultaneously simultan simultaneously
. . .
Yup yup Yup
. . .
We we We
' ' '
re re re
using use use
both both both
and and and
they they they
work work work
just just just
fine fine fine
. . .
Hopefully hope Hopefully
, , ,
someday someday someday
WFWG wfwg WFWG
will will will
communicate communic communicate
over over over
LWP lwp LWP
TCPIP tcpip TCPIP
. . .
Right right Right
now now now
we we we
have have have
to to to
load load load
NetBeui netbeui NetBeui
. . .
I i I
use use use
ODI odi ODI
with with with
ODINSUP odinsup ODINSUP
and and and
all all all
works work work
well well well
. . .
