From from From
: : :
hamish hamish hamish
@ @ @
cloud cloud cloud
. . .
apana apana apana
. . .
org org org
. . .
au au au
( ( (
Hamish hamish Hamish
Moffatt moffatt Moffatt
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Mouse mous Mouse
on on on
Com com Com
3 3 3
  
  
  
OM om OM
3 3 3
or or or
COM com COM
4 4 4
in in in
Windows window Windows
Organization organ Organization
: : :
Cloud cloud Cloud
Nine nine Nine
BBS bbs BBS
, , ,
Melbourne melbourn Melbourne
, , ,
Australia australia Australia
. . .
Lines line Lines
: : :
53 53 53
jpaparel jpaparel jpaparel
@ @ @
cs cs c
. . .
ulowell ulowel ulowell
. . .
edu edu edu
( ( (
Joseph joseph Joseph
Paparella paparella Paparella
) ) )
writes write write
: : :
> > >
I i I
am am be
having have have
a a a
problem problem problem
configuring configur configure
the the the
mouse mous mouse
in in in
windows window window
to to to
use use use
COM com COM
3 3 3
> > >
with with with
IRQ irq IRQ
5 5 5
. . .
I i I
don don don
' ' '
t t t
believe believ believe
IRQ irq IRQ
5 5 5
is is be
the the the
problem problem problem
. . .
I i I
tried tri try
a a a
mouse mous mouse
on on on
COM com COM
3 3 3
, , ,
IRQ irq IRQ
4 4 4
( ( (
the the the
usual usual usual
place place place
) ) )
and and and
it it it
still still still
did did do
not not not
like like like
it it it
. . .
Simply simpli Simply
, , ,
Windows window Windows
seems seem seem
to to to
only onli only
support support support
mice mice mouse
on on on
COM com COM
1 1 1
or or or
COM com COM
2 2 2
. . .
The the The
funny funni funny
part part part
is is be
, , ,
though though though
, , ,
that that that
Microsoft microsoft Microsoft
' ' '
s s s
own own own
mouse mous mouse
driver driver driver
( ( (
8 8 8
. . .
xx xx xx
) ) )
was was be
quite quit quite
happy happi happy
with with with
my my my
mouse mous mouse
sitting sit sit
on on on
COM com COM
3 3 3
. . .
Why whi Why
can can can
' ' '
t t t
Windows window Windows
use use use
the the the
mouse mous mouse
driver driver driver
, , ,
or or or
at at at
