From from From
: : :
hdsteven hdsteven hdsteven
@ @ @
solitude solitud solitude
. . .
Stanford stanford Stanford
. . .
EDU edu EDU
( ( (
H h H
. . .
D d D
. . .
Stevens steven Stevens
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Proton proton Proton
/ / /
Centaur centaur Centaur
? ? ?
Organization organ Organization
: : :
stanford stanford stanford
Lines line Lines
: : :
59 59 59
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
21 21 21
. . .
190156 190156 190156
. . .
7769 7769 7769
@ @ @
lmpsbbs lmpsbbs lmpsbbs
. . .
comm comm comm
. . .
mot mot mot
. . .
com com com
> > >
, , ,
dennisn dennisn dennisn
@ @ @
ecs ec ec
. . .
comm comm comm
. . .
mot mot mot
. . .
com com com
( ( (
Dennis denni Dennis
Newkirk newkirk Newkirk
) ) )
writes write write
: : :
| | |
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
20 20 20
. . .
211638 211638 211638
. . .
168730 168730 168730
@ @ @
zeus zeus zeus
. . .
calpoly calpoli calpoly
. . .
edu edu edu
> > >
jgreen jgreen jgreen
@ @ @
trumpet trumpet trumpet
. . .
calpoly calpoli calpoly
. . .
edu edu edu
( ( (
James jame James
Thomas thoma Thomas
Green green Green
) ) )
writes write write
: : :
| | |
> > >
> > >
Has has Has
anyone anyon anyone
looked look look
into into into
the the the
possiblity possibl possiblity
of of of
a a a
Proton proton Proton
/ / /
Centaur centaur Centaur
combo combo combo
? ? ?
| | |
> > >
> > >
What what What
would would would
be be be
the the the
benefits benefit benefit
and and and
problems problem problem
with with with
such such such
a a a
combo combo combo
( ( (
other other other
| | |
> > >
> > >
than than than
the the the
obvious obvious obvious
instability instabl instability
in in in
the the the
XSSR xssr XSSR
now now now
) ) )
? ? ?
| | |
> > >
| | |
> > >
| | |
> > >
The the The
Centaur centaur Centaur
for for for
the the the
Altas alta Altas
is is be
about about about
3 3 3
meters meter meter
dia dia dia
. . .
and and and
the the the
Proton proton Proton
| | |
> > >
is is be
4 4 4
so so so
that that that
' ' '
s s s
a a a
good good good
fit fit fit
for for for
their their their
existing exist existing
upper upper upper
stage stage stage
, , ,
the the the
Block block Block
- - -
D d D
| | |
> > >
which which which
sets set set
inside insid inside
a a a
shround shround shround
just just just
under under under
4 4 4
meters meter meter
dia dia dia
. . .
I i I
don don don
' ' '
t t t
know know know
about about about
| | |
> > >
launch launch launch
loads load load
, , ,
etc etc etc
. . .
. . .
but but but
since sinc since
the the the
Centaur centaur Centaur
survives surviv survive
Titan titan Titan
launches launch launch
which which which
| | |
> > >
are are be
probably probabl probably
worse wors bad
than than than
the the the
Proton proton Proton
( ( (
those those those
Titan titan Titan
SRB srb SRB
' ' '
s s s
probably probabl probably
shake shake shake
things thing thing
| | |
> > >
up up up
pretty pretti pretty
good good good
) ) )
it it it
seems seem seem
feasible feasibl feasible
. . .
EXCEPT except EXCEPT
, , ,
the the the
Centaur centaur Centaur
is is be
a a a
very veri very
fragile fragil fragile
| | |
> > >
thing thing thing
and and and
may may may
require requir require
integration integr integration
on on on
the the the
pad pad pad
which which which
is is be
not not not
available avail available
now now now
. . .
| | |
> > >
Protons proton Protons
are are be
assembled assembl assemble
and and and
transported transport transport
horizontially horizonti horizontially
. . .
Does doe Does
anyone anyon anyone
know know know
| | |
> > >
how how how
much much much
stress stress stress
in in in
the the the
way way way
of of of
a a a
payload payload payload
a a a
Centaur centaur Centaur
could could could
support support support
while while while
| | |
> > >
bolted bolt bolt
to to to
a a a
Proton proton Proton
horizontally horizont horizontally
and and and
then then then
taken taken take
down down down
the the the
rail rail rail
road road road
track track track
| | |
> > >
and and and
erected erect erect
on on on
the the the
pad pad pad
? ? ?
The the The
Centaur centaur Centaur
that that that
is is be
being be be
built built build
for for for
T t T
4 4 4
would would would
be be be
a a a
better better good
bet bet bet
to to to
integrate integr integrate
onto onto onto
the the the
Proton proton Proton
as as a
the the the
T t T
4 4 4
/ / /
Centaur centaur Centaur
is is be
designed design design
for for for
the the the
Extremely extrem Extremely
Harsh harsh Harsh
envorinment envorin envorinment
of of of
the the the
T t T
4 4 4
launch launch launch
. . .
It it It
is is be
also also also
closer closer closer
to to to
4 4 4
m m m
in in in
diameter diamet diameter
. . .
You you You
' ' '
ve ve ve
hit hit hit
on on on
the the the
real real real
kicker kicker kicker
, , ,
however howev however
. . .
The the The
Centaur centaur Centaur
is is be
pressure pressur pressure
stabilized stabil stabilize
. . .
It it It
cannot cannot cannot
hold hold hold
up up up
its it it
own own own
weight weight weight
without without without
pressure pressur pressure
in in in
the the the
tanks tank tank
. . .
Additionally addit Additionally
, , ,
the the the
pressure pressur pressure
difference differ difference
between between between
the the the
two two two
tanks tank tank
must must must
be be be
maintained maintain maintain
to to to
~ ~ ~
+ + +
/ / /
- - -
5 5 5
psi psi psi
. . .
That that That
is is be
rather rather rather
tight tight tight
to to to
be be be
rocking rock rock
and and and
rolling roll roll
on on on
the the the
train train train
. . .
The the The
pressure pressur pressure
stabilization stabil stabilization
is is be
how how how
centaur centaur centaur
achieves achiev achieve
the the the
performance perform performance
. . .
On on On
numerous numer numerous
occasions occas occasion
( ( (
when when when
I i I
was was be
there there there
88 88 88
- - -
91 91 91
) ) )
the the the
AF af AF
wanted want want
to to to
see see see
what what what
it it it
would would would
take take take
to to to
make make make
a a a
non non non
- - -
pressure pressur pressure
stabilized stabil stabilize
centaur centaur centaur
. . .
The the The
answer answer answer
- - -
- - -
a a a
centaur centaur centaur
not not not
worth worth worth
launching launch launch
. . .
The the The
Atlas atlas Atlas
/ / /
Centaur centaur Centaur
does doe do
not not not
require requir require
on on on
- - -
pad pad pad
integration integr integration
, , ,
however howev however
the the the
T t T
4 4 4
/ / /
Centaur centaur Centaur
does doe do
. . .
I i I
believe believ believe
the the the
on on on
- - -
pad pad pad
integration integr integration
is is be
to to to
a a a
great great great
extent extent extent
due due due
to to to
the the the
cleanliness cleanli cleanliness
requirements requir requirement
and and and
PFL pfl PFL
configuration configur configuration
, , ,
so so so
maybe mayb maybe
something someth something
can can can
be be be
done done do
there there there
. . .
. . .
. . .
. . .
. . .
. . .
. . .
. . .
| | |
> > >
| | |
> > >
They they They
would would would
also also also
need need need
LOX lox LOX
and and and
LH lh LH
facilities facil facility
added ad add
to to to
the the the
Proton proton Proton
pads pad pad
| | |
> > >
( ( (
unless unless unless
the the the
new new new
Proton proton Proton
second second second
stage stage stage
is is be
actually actual actually
built built build
) ) )
, , ,
and and and
of of of
course cours course
| | |
> > >
any ani any
Centaur centaur Centaur
support support support
systems system system
and and and
facilities facil facility
, , ,
no no no
doubt doubt doubt
imported import import
from from from
the the the
| | |
> > >
US us US
at at at
great great great
cost cost cost
. . .
These these These
systems system system
may may may
viloate viloat viloate
US us US
law law law
so so so
there there there
are are be
political polit political
| | |
> > >
problems problem problem
to to to
solve solv solve
in in in
addition addit addition
to to to
the the the
instabilities instabl instability
in in in
the the the
CIS cis CIS
you you you
mention mention mention
. . .
The the The
addition addit addition
of of of
LOX lox LOX
/ / /
LH lh LH
facilities facil facility
is is be
critical critic critical
as as a
the the the
centaur centaur centaur
tops top top
off off off
as as a
it it it
lifts lift lift
off off off
. . .
A a A
LHe lhe LHe
facility facil facility
is is be
also also also
needed need need
. . .
I i I
don don don
' ' '
t t t
know know know
what what what
the the the
proton proton proton
uses use use
for for for
fuel fuel fuel
, , ,
but but but
since sinc since
they they they
are are be
derived deriv derive
from from from
ICBM icbm ICBM
' ' '
s s s
I i I
would would would
suspect suspect suspect
that that that
they they they
use use use
storable storabl storable
propellants propel propellant
which which which
don don don
' ' '
t t t
have have have
the the the
ullage ullag ullage
problem problem problem
that that that
cryo cryo cryo
' ' '
s s s
do do do
. . .
If if If
there there there
is is be
no no no
cryo cryo cryo
at at at
the the the
sight sight sight
at at at
all all all
, , ,
the the the
addition addit addition
of of of
these these these
systems system system
could could could
be be be
big big big
$ $ $
$ $ $
, , ,
not not not
to to to
mention mention mention
the the the
real real real
tech tech tech
transfer transfer transfer
issues issu issue
involved involv involve
with with with
providing provid provide
centaur centaur centaur
GSE gse GSE
to to to
Russia russia Russia
. . .
That that That
issue issu issue
alone alon alone
might might might
be be be
enough enough enough
to to to
kill kill kill
this this this
idea idea idea
. . .
- - -
- - -
H h H
. . .
D d D
. . .
Stevens steven Stevens
Stanford stanford Stanford
University univers University
Email email Email
: : :
hdsteven hdsteven hdsteven
@ @ @
sun sun sun
- - -
valley valley valley
. . .
stanford stanford stanford
. . .
edu edu edu
Aerospace aerospac Aerospace
Robotics robot Robotics
Laboratory laboratori Laboratory
Phone phone Phone
: : :
( ( (
415 415 415
) ) )
725 725 725
- - -
3293 3293 3293
( ( (
Lab lab Lab
) ) )
Durand durand Durand
Building build Building
( ( (
415 415 415
) ) )
722 722 722
- - -
3296 3296 3296
( ( (
Bullpen bullpen Bullpen
) ) )
Stanford stanford Stanford
, , ,
CA ca CA
94305 94305 94305
Fax fax Fax
: : :
( ( (
415 415 415
) ) )
725 725 725
- - -
3377 3377 3377
