From from From
: : :
wallacen wallacen wallacen
@ @ @
CS cs CS
. . .
ColoState colost ColoState
. . .
EDU edu EDU
( ( (
nathan nathan nathan
wallace wallac wallace
) ) )
Subject subject Subject
: : :
ORION orion ORION
space space space
drive drive drive
Reply repli Reply
- - -
To to To
: : :
wallacen wallacen wallacen
@ @ @
CS cs CS
. . .
ColoState colost ColoState
. . .
EDU edu EDU
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
beethoven beethoven beethoven
. . .
cs cs c
. . .
colostate colost colostate
. . .
edu edu edu
Organization organ Organization
: : :
Colorado colorado Colorado
State state State
University univers University
- - -
= = =
- - -
Computer comput Computer
Science scienc Science
Dept dept Dept
. . .
Lines line Lines
: : :
16 16 16
An an An
excellent excel excellent
reference refer reference
for for for
non non non
- - -
technical technic technical
readers reader reader
on on on
the the the
ORION orion ORION
system system system
is is be
" " "
The the The
Starflight starflight Starflight
Handbook handbook Handbook
" " "
, , ,
by by by
Eugene eugen Eugene
Mallove mallov Mallove
and and and
Gregory gregori Gregory
Matloff matloff Matloff
, , ,
ISBN isbn ISBN
0 0 0
- - -
471 471 471
- - -
61912 61912 61912
- - -
4 4 4
. . .
The the The
relevant relev relevant
chapter chapter chapter
is is be
4 4 4
: : :
Nuclear nuclear Nuclear
Pulse puls Pulse
Propulsion propuls Propulsion
. . .
The the The
book book book
also also also
contains contain contain
lots lot lot
of of of
technical technic technical
references refer reference
for for for
the the the
more more more
academically academ academically
inclined inclin inclined
. . .
Enjoy enjoy Enjoy
! ! !
- - -
- - -
- - -
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
Nathan nathan Nathan
F f F
. . .
Wallace wallac Wallace
C c C
/ / /
C c C
/ / /
" " "
Reality realiti Reality
Is is Is
" " "
C c C
/ / /
C c C
/ / /
e e e
- - -
mail mail mail
: : :
wallacen wallacen wallacen
@ @ @
cs cs c
. . .
colostate colost colostate
. . .
edu edu edu
C c C
/ / /
C c C
/ / /
ancient ancient ancient
Alphaean alphaean Alphaean
proverb proverb proverb
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
