From from From
: : :
mccall mccall mccall
@ @ @
mksol mksol mksol
. . .
dseg dseg dseg
. . .
ti ti ti
. . .
com com com
( ( (
fred fred fred
j j j
mccall mccall mccall
575 575 575
- - -
3539 3539 3539
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Alaska alaska Alaska
Pipeline pipelin Pipeline
and and and
Space space Space
Station station Station
! ! !
Organization organ Organization
: : :
Texas texa Texas
Instruments instrument Instruments
Inc inc Inc
Lines line Lines
: : :
45 45 45
In in In
< < <
1 1 1
pq pq pq
7 7 7
rj rj rj
$ $ $
q q q
2 2 2
u u u
@ @ @
access access access
. . .
digex digex digex
. . .
net net net
> > >
prb prb prb
@ @ @
access access access
. . .
digex digex digex
. . .
com com com
( ( (
Pat pat Pat
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
5 5 5
. . .
160550 160550 160550
. . .
7592 7592 7592
@ @ @
mksol mksol mksol
. . .
dseg dseg dseg
. . .
ti ti ti
. . .
com com com
> > >
mccall mccall mccall
@ @ @
mksol mksol mksol
. . .
dseg dseg dseg
. . .
ti ti ti
. . .
com com com
( ( (
fred fred fred
j j j
mccall mccall mccall
575 575 575
- - -
3539 3539 3539
) ) )
writes write write
: : :
> > >
| | |
> > >
| | |
I i I
think think think
this this this
would would would
be be be
a a a
great great great
way way way
to to to
build build build
it it it
, , ,
but but but
unfortunately unfortun unfortunately
> > >
| | |
current current current
spending spend spending
rules rule rule
don don don
' ' '
t t t
permit permit permit
it it it
to to to
be be be
workable workabl workable
. . .
For for For
this this this
to to to
> > >
| | |
work work work
it it it
would would would
be be be
necessary necessari necessary
for for for
the the the
government govern government
to to to
guarantee guarante guarantee
a a a
certain certain certain
> > >
| | |
minimum minimum minimum
amount amount amount
of of of
business busi business
in in in
order order order
to to to
sufficiently suffici sufficiently
reduce reduc reduce
the the the
risk risk risk
> > >
| | |
enough enough enough
to to to
make make make
this this this
attractive attract attractive
to to to
a a a
private privat private
firm firm firm
. . .
Since sinc Since
they they they
> > >
| | |
generally general generally
can can can
' ' '
t t t
allocate alloc allocate
money money money
except except except
one one one
year year year
at at at
a a a
time time time
, , ,
the the the
> > >
| | |
government govern government
can can can
' ' '
t t t
provide provid provide
such such such
a a a
tenant tenant tenant
guarantee guarante guarantee
. . .
> > >
Fred fred Fred
. . .
> > >
Try tri Try
reading read read
a a a
bit bit bit
. . .
THe the THe
government govern government
does doe do
lots lot lot
of of of
multi multi multi
year year year
> > >
contracts contract contract
with with with
Penalty penalti Penalty
for for for
cancellation cancel cancellation
clauses claus clause
. . .
They they They
just just just
like like like
to to to
be be be
> > >
damn damn damn
sure sure sure
they they they
know know know
what what what
they they they
are are be
doing do do
before befor before
they they they
sign sign sign
a a a
multi multi multi
year year year
> > >
contract contract contract
. . .
THe the THe
reason reason reason
they they they
aren aren aren
' ' '
t t t
cutting cut cut
defense defens defense
spending spend spending
as as a
much much much
> > >
as as a
they they they
would would would
like like like
is is be
the the the
Reagan reagan Reagan
administration administr administration
signed sign sign
enough enough enough
> > >
Multi multi Multi
year year year
contracts contract contract
, , ,
that that that
it it it
' ' '
s s s
now now now
cheaper cheaper cheap
to to to
just just just
finish finish finish
them them them
out out out
. . .
I i I
don don don
' ' '
t t t
have have have
to to to
" " "
try tri try
reading read read
a a a
bit bit bit
" " "
, , ,
Pat pat Pat
. . .
I i I
* * *
work work work
* * *
as as a
a a a
government govern government
contractor contractor contractor
and and and
know know know
what what what
the the the
rules rule rule
are are be
like like like
. . .
Yes yes Yes
, , ,
they they they
sign sign sign
some some some
( ( (
damned damn damn
few few few
- - -
- - -
which which which
is is be
why whi why
everyone everyon everyone
is is be
always alway always
having have have
to to to
go go go
to to to
Washington washington Washington
to to to
see see see
about about about
next next next
week week week
' ' '
s s s
funding fund funding
) ) )
multi multi multi
- - -
year year year
contracts contract contract
; ; ;
they they they
also also also
aren aren aren
' ' '
t t t
willing will willing
to to to
include includ include
sufficient suffici sufficient
cancellation cancel cancellation
penalties penalti penalty
when when when
they they they
* * *
do do do
* * *
decide decid decide
to to to
cut cut cut
the the the
multi multi multi
- - -
year year year
contract contract contract
and and and
not not not
pay pay pay
on on on
it it it
( ( (
which which which
can can can
happen happen happen
arbitrarily arbitrarili arbitrarily
at at at
any ani any
time time time
, , ,
no no no
matter matter matter
what what what
previous previous previous
plans plan plan
were were be
) ) )
to to to
make make make
the the the
risk risk risk
acceptable accept acceptable
of of of
something someth something
like like like
putting put put
up up up
a a a
private privat private
space space space
station station station
with with with
the the the
government govern government
as as a
the the the
expected expect expected
prime prime prime
occupant occup occupant
. . .
I i I
' ' '
d d d
like like like
a a a
source sourc source
for for for
that that that
statement statement statement
about about about
" " "
the the the
reason reason reason
they they they
aren aren aren
' ' '
t t t
cutting cut cut
defense defens defense
spending spend spending
as as as
much much much
as as a
they they they
would would would
like like like
" " "
; ; ;
I i I
just just just
don don don
' ' '
t t t
buy buy buy
it it it
. . .
The the The
other other other
thing thing thing
I i I
find find find
a a a
bit bit bit
' ' '
funny funni funny
' ' '
about about about
your your your
posting post posting
, , ,
Pat pat Pat
, , ,
is is be
that that that
several sever several
other other other
people peopl people
answered answer answer
the the the
question question question
pretty pretti pretty
much much much
the the the
same same same
way way way
I i I
did did do
; ; ;
mine mine mine
is is be
the the the
one one one
you you you
comment comment comment
( ( (
and and and
incorrectly incorrect incorrectly
, , ,
I i I
think think think
) ) )
on on on
. . .
I i I
think think think
that that that
says say say
a a a
lot lot lot
. . .
You you You
and and and
Tommy tommi Tommy
should should should
move move move
in in in
together togeth together
. . .
- - -
- - -
" " "
Insisting insist Insisting
on on on
perfect perfect perfect
safety safeti safety
is is be
for for for
people peopl people
who who who
don don don
' ' '
t t t
have have have
the the the
balls ball ball
to to to
live live live
in in in
the the the
real real real
world world world
. . .
" " "
- - -
- - -
Mary mari Mary
Shafer shafer Shafer
, , ,
NASA nasa NASA
Ames ame Ames
Dryden dryden Dryden
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Fred fred Fred
. . .
McCall mccall McCall
@ @ @
dseg dseg dseg
. . .
ti ti ti
. . .
com com com
- - -
I i I
don don don
' ' '
t t t
speak speak speak
for for for
others other others
and and and
they they they
don don don
' ' '
t t t
speak speak speak
for for for
me me me
. . .
