From from From
: : :
moroney moroney moroney
@ @ @
world world world
. . .
std std std
. . .
com com com
( ( (
Michael michael Michael
Moroney moroney Moroney
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Vulcan vulcan Vulcan
? ? ?
( ( (
No no No
, , ,
not not not
the the the
guy guy guy
with with with
the the the
ears ear ear
! ! !
) ) )
Organization organ Organization
: : :
The the The
World world World
Public public Public
Access access Access
UNIX unix UNIX
, , ,
Brookline brooklin Brookline
, , ,
MA ma MA
Lines line Lines
: : :
21 21 21
victor victor victor
@ @ @
inqmind inqmind inqmind
. . .
bison bison bison
. . .
mb mb mb
. . .
ca ca ca
( ( (
Victor victor Victor
Laking lake Laking
) ) )
writes write write
: : :
> > >
Does doe Does
anyone anyon anyone
have have have
any ani any
info info info
on on on
the the the
apparent appar apparent
sightings sight sighting
of of of
Vulcan vulcan Vulcan
? ? ?
> > >
> > >
All all All
that that that
I i I
know know know
is is be
that that that
there there there
were were be
apparently appar apparently
two two two
sightings sight sighting
at at at
> > >
drastically drastic drastically
different differ different
times time time
of of of
a a a
small small small
planet planet planet
that that that
was was be
inside insid inside
Mercury mercuri Mercury
' ' '
s s s
> > >
orbit orbit orbit
. . .
Beyond beyond Beyond
that that that
, , ,
I i I
have have have
no no no
other other other
info info info
. . .
> > >
Does doe Does
anyone anyon anyone
know know know
anything anyth anything
more more more
specific specif specific
? ? ?
> > >
( ( (
Yes yes Yes
, , ,
this this this
happened happen happen
LONG long LONG
before befor before
Star star Star
Trek trek Trek
and and and
is is be
apparently appar apparently
where where where
they they they
> > >
got got get
the the the
reference refer reference
for for for
the the the
" " "
guy guy guy
with with with
the the the
ears ear ear
" " "
. . .
) ) )
Yes yes Yes
, , ,
long long long
before befor before
Star star Star
Trek trek Trek
. . .
Before befor Before
Einstein einstein Einstein
, , ,
in in in
fact fact fact
. . .
Vulcan vulcan Vulcan
as as a
a a a
planet planet planet
inside insid inside
Mercury mercuri Mercury
was was be
hypothesized hypothes hypothesize
to to to
explain explain explain
a a a
perturbation perturb perturbation
of of of
Mercury mercuri Mercury
' ' '
s s s
orbit orbit orbit
that that that
could could could
not not not
be be be
explained explain explain
by by by
the the the
known known know
planets planet planet
. . .
But but But
Einstein einstein Einstein
' ' '
s s s
theory theori theory
of of of
relativity relat relativity
explained explain explain
Mercury mercuri Mercury
' ' '
s s s
motion motion motion
, , ,
and and and
analysis analysi analysis
of of of
Mercury mercuri Mercury
' ' '
s s s
motion motion motion
now now now
shows show show
there there there
are are be
_ _ _
not not not
_ _ _
any ani any
planets planet planet
inside insid inside
its it it
orbit orbit orbit
. . .
- - -
Mike mike Mike
