From from From
: : :
keithley keithley keithley
@ @ @
apple appl apple
. . .
com com com
( ( (
Craig craig Craig
Keithley keithley Keithley
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Why whi Why
not not not
give give give
$ $ $
1 1 1
billion billion billion
to to to
first first first
year year year
- - -
lo lo lo
Organization organ Organization
: : :
Apple appl Apple
Computer comput Computer
, , ,
Inc inc Inc
. . .
Lines line Lines
: : :
80 80 80
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
21 21 21
. . .
150545 150545 150545
. . .
24058 24058 24058
@ @ @
iti iti iti
. . .
org org org
> > >
, , ,
aws aw aws
@ @ @
iti iti iti
. . .
org org org
( ( (
Allen allen Allen
W w W
. . .
Sherzer sherzer Sherzer
) ) )
wrote wrote write
: : :
> > >
> > >
In in In
article articl article
< < <
C c C
5 5 5
sJDp sjdp sJDp
. . .
F f F
23 23 23
@ @ @
zoo zoo zoo
. . .
toronto toronto toronto
. . .
edu edu edu
> > >
henry henri henry
@ @ @
zoo zoo zoo
. . .
toronto toronto toronto
. . .
edu edu edu
( ( (
Henry henri Henry
Spencer spencer Spencer
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
This this This
prize prize prize
isn isn isn
' ' '
t t t
big big big
enough enough enough
to to to
warrent warrent warrent
developing develop develop
a a a
SSTO ssto SSTO
, , ,
but but but
it it it
is is be
> > >
> > >
> > >
enough enough enough
to to to
do do do
it it it
if if if
the the the
vehicle vehicl vehicle
exists exist exist
. . .
> > >
> > >
> > >
Actually actual Actually
, , ,
there there there
are are be
people peopl people
who who who
will will will
tell tell tell
you you you
that that that
it it it
* * *
would would would
* * *
be be be
enough enough enough
> > >
> > >
to to to
do do do
SSTO ssto SSTO
development develop development
, , ,
if if if
done done do
privately privat privately
as as a
a a a
cut cut cut
- - -
rate rate rate
operation oper operation
. . .
Of of Of
> > >
> > >
course cours course
, , ,
they they they
may may may
be be be
over over over
- - -
optimistic optimist optimistic
. . .
> > >
> > >
In in In
spite spite spite
of of of
my my my
great great great
respect respect respect
for for for
the the the
people peopl people
you you you
speak speak speak
of of of
, , ,
I i I
think think think
their their their
> > >
cost cost cost
estimates estim estimate
are are be
a a a
bit bit bit
over over over
- - -
optimistic optimist optimistic
. . .
If if If
nothing noth nothing
else els else
, , ,
a a a
working work work
SSTO ssto SSTO
> > >
is is be
at at at
least least least
as as as
complex complex complex
as as a
a a a
large larg large
airliner airlin airliner
and and and
has has have
a a a
smaller smaller small
experience experi experience
> > >
base base base
. . .
It it It
therefore therefor therefore
seems seem seem
that that that
SSTO ssto SSTO
development develop development
should should should
cost cost cost
at at at
least least least
as as a
> > >
much much much
as as a
a a a
typical typic typical
airliner airlin airliner
development develop development
. . .
That that That
puts put put
it it it
in in in
the the the
$ $ $
3 3 3
G g G
to to to
$ $ $
5 5 5
G g G
> > >
range rang range
. . .
> > >
For for For
the the the
purpose purpos purpose
of of of
a a a
contest contest contest
, , ,
I i I
' ' '
d d d
bet bet bet
some some some
things thing thing
could could could
be be be
cut cut cut
. . .
Like like Like
fuel fuel fuel
for for for
re re re
- - -
entry entri entry
, , ,
any ani any
kind kind kind
of of of
heat heat heat
shielding shield shielding
, , ,
etc etc etc
. . .
, , ,
etc etc etc
. . .
Even even Even
still still still
, , ,
if if if
the the the
contest contest contest
participants particip participant
had had have
to to to
fund fund fund
DC dc DC
- - -
1 1 1
development develop development
, , ,
it it it
probably probabl probably
wouldn wouldn wouldn
' ' '
t t t
be be be
worth worth worth
it it it
to to to
develop develop develop
DC dc DC
- - -
1 1 1
( ( (
just just just
for for for
the the the
contest contest contest
) ) )
. . .
Just just Just
give give give
me me me
the the the
cheapest cheapest cheap
heaviest heaviest heavy
lift lift lift
man man man
rated rate rat
( ( (
or or or
at at at
least least least
under under under
6 6 6
or or or
so so so
Gs gs Gs
) ) )
booster booster booster
. . .
. . .
. . .
If if If
I i I
don don don
' ' '
t t t
have have have
to to to
pay pay pay
for for for
DC dc DC
- - -
1 1 1
development develop development
, , ,
great great great
! ! !
, , ,
I i I
' ' '
ll ll ll
use use use
it it it
. . .
But but But
back back back
to to to
the the the
contest contest contest
goals goal goal
, , ,
there there there
was was be
a a a
recent recent recent
article articl article
in in in
AW aw AW
& & &
ST st ST
about about about
a a a
low low low
cost cost cost
( ( (
it it it
' ' '
s s s
all all all
relative relat relative
. . .
. . .
. . .
) ) )
manned man man
return return return
to to to
the the the
moon moon moon
. . .
A a A
General general General
Dynamics dynam Dynamics
scheme scheme scheme
involving involv involve
a a a
Titan titan Titan
IV iv IV
& & &
Shuttle shuttl Shuttle
to to to
lift lift lift
a a a
Centaur centaur Centaur
upper upper upper
stage stage stage
, , ,
LEV lev LEV
, , ,
and and and
crew crew crew
capsule capsul capsule
. . .
The the The
mission mission mission
consists consist consist
of of of
delivering deliv deliver
two two two
unmanned unman unmanned
payloads payload payload
to to to
the the the
lunar lunar lunar
surface surfac surface
, , ,
followed follow follow
by by by
a a a
manned man manned
mission mission mission
. . .
Total total Total
cost cost cost
: : :
US us US
was was be
$ $ $
10 10 10
- - -
$ $ $
13 13 13
billion billion billion
. . .
Joint joint Joint
ESA esa ESA
( ( (
? ? ?
) ) )
/ / /
NASA nasa NASA
project project project
was was be
$ $ $
6 6 6
- - -
$ $ $
9 9 9
billion billion billion
for for for
the the the
US us US
share share share
. . .
I i I
didn didn didn
' ' '
t t t
find find find
a a a
mention mention mention
of of of
how how how
long long long
the the the
crew crew crew
could could could
stay stay stay
, , ,
but but but
I i I
' ' '
d d d
bet bet bet
that that that
its it it
around around around
30 30 30
days day day
. . .
And and And
the the the
total total total
payload payload payload
delivered deliv deliver
was was be
about about about
30 30 30
metric metric metric
tonnes tonn tonne
. . .
So so So
if if if
you you you
ignore ignor ignore
the the the
scientific scientif scientific
payload payload payload
, , ,
hitch hitch hitch
a a a
ride ride ride
in in in
the the the
crew crew crew
habitation habit habitation
module modul module
( ( (
no no no
return return return
trip trip trip
. . .
. . .
. . .
) ) )
, , ,
and and and
toss toss toss
in in in
a a a
few few few
more more more
tonnes tonn tonne
for for for
the the the
additional addit additional
consumables consum consumables
to to to
last last last
another anoth another
11 11 11
months month month
, , ,
then then then
you you you
* * *
might might might
* * *
be be be
able abl able
to to to
get get get
a a a
year year year
visit visit visit
out out out
of of of
15 15 15
tonnes tonn tonne
( ( (
and and and
in in in
case case case
its it it
not not not
obvious obvious obvious
, , ,
that that that
' ' '
s s s
a a a
wild wild wild
ass ass as
guess guess guess
) ) )
. . .
A a A
pretty pretti pretty
boring bore boring
visit visit visit
, , ,
since sinc since
every everi every
trip trip trip
outdoors outdoor outdoors
eats eat eat
up up up
a a a
bit bit bit
of of of
LOX lox LOX
. . .
And and And
I i I
' ' '
m m m
not not not
certain certain certain
if if if
a a a
home home home
brewed brew brew
( ( (
or or or
college colleg college
- - -
brewed brew brew
) ) )
life life life
support support support
system system system
could could could
last last last
a a a
year year year
. . .
But but But
let let let
' ' '
s s s
round round round
this this this
up up up
to to to
19 19 19
. . .
4 4 4
tonnes tonn tonne
( ( (
convient convient convient
, , ,
since sinc since
the the the
GD gd GD
plan plan plan
talks talk talk
about about about
9 9 9
. . .
7 7 7
ton ton ton
payloads payload payload
delivered deliv deliver
to to to
the the the
lunar lunar lunar
surface surfac surface
. . .
This this This
adds add add
up up up
to to to
two two two
Centaurs centaur Centaurs
, , ,
two two two
LEVs lev LEVs
, , ,
two two two
Shuttle shuttl Shuttle
flights flight flight
. . .
. . .
. . .
All all All
to to to
put put put
a a a
single singl single
man man man
on on on
the the the
moon moon moon
for for for
a a a
year year year
. . .
Hmmm hmmm Hmmm
. . .
Not not Not
really realli really
practical practic practical
. . .
Anyone anyon Anyone
got got get
a a a
cheaper cheaper cheap
/ / /
better better well
way way way
of of of
delivering deliv deliver
15 15 15
- - -
20 20 20
tonnes tonn tonne
to to to
the the the
lunar lunar lunar
surface surfac surface
within within within
the the the
decade decad decade
? ? ?
Anyone anyon Anyone
have have have
a a a
more more more
precise precis precise
guess guess guess
about about about
how how how
much much much
a a a
year year year
' ' '
s s s
supply suppli supply
of of of
consumables consum consumables
and and and
equipment equip equipment
would would would
weigh weigh weigh
? ? ?
And and And
I i I
was was be
wondering wonder wonder
about about about
the the the
GD gd GD
LEV lev LEV
. . .
Is is Is
it it it
reusable reusabl reusable
? ? ?
Or or Or
is is be
it it it
discarded discard discard
to to to
burn burn burn
up up up
on on on
return return return
to to to
LEO leo LEO
? ? ?
If if If
its it it
not not not
discarded discard discard
, , ,
could could could
it it it
be be be
refueled refuel refuel
? ? ?
Henry henri Henry
: : :
Do do Do
you you you
know know know
anything anyth anything
about about about
the the the
GD gd GD
LEV lev LEV
? ? ?
I i I
noted note note
that that that
it it it
uses use use
RL rl RL
- - -
10 10 10
engines engin engine
. . .
Aren aren Aren
' ' '
t t t
they they they
reusable reusabl reusable
/ / /
restartable restart restartable
? ? ?
Would would Would
a a a
LEV lev LEV
fit fit fit
in in in
a a a
DC dc DC
- - -
1 1 1
? ? ?
I i I
' ' '
ve ve ve
forgotten forgotten forgotten
( ( (
if if if
I i I
ever ever ever
knew knew know
) ) )
what what what
the the the
cargo cargo cargo
bay bay bay
dimensions dimens dimension
are are be
for for for
the the the
DC dc DC
- - -
1 1 1
. . .
All all All
in in in
all all all
, , ,
I i I
' ' '
m m m
not not not
certain certain certain
that that that
the the the
single singl single
goal goal goal
/ / /
prize prize prize
of of of
staying stay stay
on on on
the the the
moon moon moon
for for for
a a a
year year year
is is be
wise wise wise
and and and
/ / /
or or or
useful use useful
. . .
How how How
about about about
: : :
A a A
prize prize prize
for for for
the the the
first first first
non non non
- - -
government govern government
sponsered sponser sponsered
unmanned unman unmanned
moon moon moon
landing land landing
, , ,
then then then
another anoth another
for for for
a a a
manned man manned
moon moon moon
landing land landing
, , ,
then then then
yet yet yet
another anoth another
for for for
a a a
system system system
to to to
extract extract extract
consumables consum consumables
from from from
lunar lunar lunar
soil soil soil
, , ,
another anoth another
for for for
a a a
reusable reusabl reusable
earth earth earth
/ / /
moon moon moon
shuttle shuttl shuttle
, , ,
and and and
so so so
forth forth forth
. . .
Find find Find
some some some
way way way
to to to
build build build
civilian civilian civilian
moonbase moonbas moonbase
infrastructure infrastructur infrastructure
. . .
. . .
. . .
Having have Having
a a a
single singl single
goal goal goal
might might might
result result result
in in in
a a a
bunch bunch bunch
of of of
contestents contest contestents
giving give give
up up up
after after after
one one one
person person person
appeared appear appear
to to to
win win win
. . .
And and And
for for for
those those those
that that that
didn didn didn
' ' '
t t t
give give give
up up up
, , ,
I i I
find find find
something someth something
a a a
little littl little
scary scari scary
about about about
a a a
half half half
dozen dozen dozen
people peopl people
huddling huddl huddle
in in in
rickety ricketi rickety
little littl little
moon moon moon
shelters shelter shelter
. . .
I i I
' ' '
d d d
like like like
to to to
see see see
as as as
much much much
a a a
reward reward reward
for for for
co co co
- - -
operation oper operation
as as a
for for for
competition competit competition
. . .
Lastly last Lastly
, , ,
about about about
ten ten ten
or or or
fifteen fifteen fifteen
years year year
back back back
I i I
seem seem seem
to to to
recall recal recall
that that that
there there there
was was be
an an an
English english English
space space space
magazine magazin magazine
that that that
had had have
an an an
on on on
- - -
going go go
discussion discuss discussion
about about about
moonbases moonbas moonbases
on on on
the the the
cheap cheap cheap
. . .
I i I
recalled recal recall
it it it
discussed discuss discuss
things thing thing
like like like
how how how
much much much
heat heat heat
the the the
human human human
body bodi body
produced produc produce
, , ,
how how how
much much much
lunar lunar lunar
material materi material
it it it
' ' '
d d d
need need need
for for for
protection protect protection
from from from
solar solar solar
flares flare flare
, , ,
etc etc etc
. . .
Unfortunately unfortun Unfortunately
I i I
don don don
' ' '
t t t
remember rememb remember
the the the
name name name
of of of
this this this
magazine magazin magazine
. . .
Does doe Does
this this this
ring ring ring
a a a
bell bell bell
to to to
anyone anyon anyone
? ? ?
Craig craig Craig
Keithley keithley Keithley
| | |
" " "
I i I
don don don
' ' '
t t t
remember rememb remember
, , ,
I i I
don don don
' ' '
t t t
recall recal recall
, , ,
Apple appl Apple
Computer comput Computer
, , ,
Inc inc Inc
. . .
| | |
I i I
got got get
no no no
memory memori memory
of of of
anything anyth anything
at at at
all all all
" " "
keithley keithley keithley
@ @ @
apple appl apple
. . .
com com com
| | |
Peter peter Peter
Gabriel gabriel Gabriel
, , ,
Third third Third
Album album Album
( ( (
1980 1980 1980
) ) )
