From from From
: : :
prb prb prb
@ @ @
access access access
. . .
digex digex digex
. . .
com com com
( ( (
Pat pat Pat
) ) )
Subject subject Subject
: : :
Re re Re
: : :
space space space
food food food
sticks stick stick
Organization organ Organization
: : :
Express express Express
Access access Access
Online onlin Online
Communications communic Communications
USA usa USA
Lines line Lines
: : :
9 9 9
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
access access access
. . .
digex digex digex
. . .
net net net
Keywords keyword Keywords
: : :
food food food
dillon dillon dillon
comments comment comment
that that that
Space space Space
Food food Food
Sticks stick Sticks
may may may
have have have
bad bad bad
digestive digest digestive
properties properti property
. . .
I i I
don don don
' ' '
t t t
think think think
so so so
. . .
I i I
think think think
most most most
NASA nasa NASA
food food food
products product product
were were be
designed design design
to to to
be be be
low low low
fiber fiber fiber
' ' '
zero zero zero
- - -
residue residu residue
' ' '
products product product
so so so
as as a
to to to
minimize minim minimize
the the the
difficulties difficulti difficulty
of of of
waste wast waste
disposal dispos disposal
. . .
I i I
' ' '
d d d
doubt doubt doubt
they they they
' ' '
d d d
deploy deploy deploy
anything anyth anything
that that that
caused caus cause
whole whole whole
sale sale sale
GI gi GI
distress distress distress
. . .
There there There
aren aren aren
' ' '
t t t
enough enough enough
plastic plastic plastic
baggies baggi baggies
in in in
the the the
world world world
for for for
a a a
bad bad bad
case case case
of of of
GI gi GI
disease diseas disease
. . .
pat pat pat
