From from From
: : :
wallacen wallacen wallacen
@ @ @
CS cs CS
. . .
ColoState colost ColoState
. . .
EDU edu EDU
( ( (
nathan nathan nathan
wallace wallac wallace
) ) )
Subject subject Subject
: : :
Level level Level
5 5 5
Reply repli Reply
- - -
To to To
: : :
wallacen wallacen wallacen
@ @ @
CS cs CS
. . .
ColoState colost ColoState
. . .
EDU edu EDU
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
sor sor sor
. . .
cs cs c
. . .
colostate colost colostate
. . .
edu edu edu
Organization organ Organization
: : :
Colorado colorado Colorado
State state State
University univers University
- - -
= = =
- - -
Computer comput Computer
Science scienc Science
Dept dept Dept
. . .
Lines line Lines
: : :
15 15 15
According accord According
to to to
a a a
Software softwar Software
engineering engin engineering
professor professor professor
here here here
, , ,
what what what
was was be
actually actual actually
rated rate rat
level level level
five five five
was was be
an an an
ibm ibm ibm
unit unit unit
which which which
produced produc produce
part part part
of of of
the the the
software softwar software
for for for
the the the
shuttle shuttl shuttle
, , ,
by by by
not not not
means mean mean
all all all
of of of
it it it
. . .
Interesting interest Interesting
note note note
: : :
90 90 90
% % %
of of of
the the the
software softwar software
development develop development
groups group group
surveyed survey survey
were were be
at at at
level level level
1 1 1
. . .
The the The
ibm ibm ibm
shuttle shuttl shuttle
groups group group
was was be
the the the
* * *
only onli only
* * *
one one one
at at at
level level level
5 5 5
! ! !
- - -
- - -
- - -
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
Nathan nathan Nathan
F f F
. . .
Wallace wallac Wallace
C c C
/ / /
C c C
/ / /
" " "
Reality realiti Reality
Is is Is
" " "
C c C
/ / /
C c C
/ / /
e e e
- - -
mail mail mail
: : :
wallacen wallacen wallacen
@ @ @
cs cs c
. . .
colostate colost colostate
. . .
edu edu edu
C c C
/ / /
C c C
/ / /
ancient ancient ancient
Alphaean alphaean Alphaean
proverb proverb proverb
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
C c C
/ / /
