From from From
: : :
aws aw aws
@ @ @
iti iti iti
. . .
org org org
( ( (
Allen allen Allen
W w W
. . .
Sherzer sherzer Sherzer
) ) )
Subject subject Subject
: : :
Re re Re
: : :
NASA nasa NASA
" " "
Wraps wrap Wraps
" " "
Organization organ Organization
: : :
Evil evil Evil
Geniuses genius Geniuses
for for for
a a a
Better better Better
Tomorrow tomorrow Tomorrow
Lines line Lines
: : :
91 91 91
In in In
article articl article
< < <
17 17 17
APR apr APR
199316423628 199316423628 199316423628
@ @ @
judy judi judy
. . .
uh uh uh
. . .
edu edu edu
> > >
wingo wingo wingo
% % %
cspara cspara cspara
. . .
decnet decnet decnet
@ @ @
Fedex fedex Fedex
. . .
Msfc msfc Msfc
. . .
Nasa nasa Nasa
. . .
Gov gov Gov
writes write write
: : :
> > >
I i I
don don don
' ' '
t t t
care care care
who who who
told told tell
you you you
this this this
it it it
is is be
not not not
generally general generally
true true true
. . .
I i I
see see see
EVERY everi EVERY
single singl single
> > >
line line line
item item item
on on on
a a a
contract contract contract
and and and
I i I
have have have
to to to
sign sign sign
it it it
. . .
There there There
is is be
no no no
such such such
thing thing thing
as as a
> > >
wrap wrap wrap
at at at
this this this
university univers university
. . .
Dennis denni Dennis
, , ,
I i I
have have have
worked work work
on on on
or or or
written written write
proposals propos proposal
worth worth worth
tens ten ten
of of of
millions million million
of of of
$ $ $
$ $ $
. . .
Customers custom Customers
included includ include
government govern government
( ( (
including includ include
NASA nasa NASA
) ) )
, , ,
for for for
profit profit profit
and and and
non non non
- - -
profit profit profit
companies compani company
. . .
All all All
expected expect expect
a a a
wrap wrap wrap
( ( (
usually usual usually
called call call
a a a
fee fee fee
) ) )
. . .
Much much Much
of of of
the the the
work work work
involved involv involve
allocating alloc allocating
and and and
costing cost cost
the the the
work work work
of of of
subcontractors subcontractor subcontractor
. . .
The the The
subcontractors subcontractor subcontractor
where where where
universities univers university
, , ,
for for for
- - -
profits profit profit
, , ,
non non non
- - -
profits profit profit
, , ,
and and and
even even even
some some some
of of of
the the the
NASA nasa NASA
Centers center Centers
for for for
the the the
Commercialization commerci Commercialization
of of of
Space space Space
. . .
ALL all ALL
charged charg charge
fees fee fee
as as a
part part part
of of of
the the the
work work work
. . .
Down down Down
the the the
street street street
is is be
one one one
of of of
the the the
NASA nasa NASA
commercialization commerci commercialization
centers center center
; ; ;
they they they
charge charg charge
a a a
fee fee fee
. . .
Now now Now
, , ,
I i I
' ' '
m m m
sure sure sure
your your your
a a a
competent compet competent
engineer engin engineer
Dennis denni Dennis
, , ,
but but but
you you you
clearly clear clearly
lack lack lack
experience experi experience
in in in
several sever several
areas area area
. . .
Your your Your
posts post post
show show show
that that that
you you you
don don don
' ' '
t t t
understand understand understand
the the the
importance import importance
of of of
integration integr integration
in in in
large larg large
projects project project
. . .
You you You
also also also
show show show
a a a
lack lack lack
of of of
understanding understand understanding
of of of
costing cost cost
efforts effort effort
as as a
shown shown show
by by by
your your your
belief belief belief
that that that
it it it
is is be
reasonable reason reasonable
to to to
charge charg charge
incremental increment incremental
costs cost cost
for for for
everything everyth everything
. . .
This this This
isn isn isn
' ' '
t t t
a a a
flame flame flame
, , ,
jsut jsut jsut
a a a
statement statement statement
. . .
Your your Your
employer employ employer
DOES doe DOES
charge charg charge
a a a
fee fee fee
. . .
You you You
may may may
not not not
see see see
it it it
but but but
you you you
do do do
. . .
> > >
> > >
Sounds sound Sounds
like like like
they they they
are are be
adding ad add
it it it
to to to
their their their
overhead overhead overhead
rate rate rate
. . .
Go go Go
ask ask ask
your your your
> > >
> > >
costing cost cost
people peopl people
how how how
much much much
fee fee fee
they they they
add add add
to to to
a a a
project project project
. . .
> > >
I i I
did did do
they they they
never never never
heard heard heard
of of of
it it it
but but but
suggest suggest suggest
that that that
, , ,
like like like
our our our
president presid president
did did do
, , ,
that that that
> > >
any ani any
percentage percentag percentage
number number number
like like like
this this this
is is be
included includ include
in in in
the the the
overhead overhead overhead
. . .
Well well Well
there there there
you you you
are are be
Dennis denni Dennis
. . .
As as As
I i I
said said say
, , ,
they they they
simply simpli simply
include includ include
the the the
fee fee fee
in in in
their their their
overhead overhead overhead
. . .
Many mani Many
seoparate seopar seoparate
the the the
fee fee fee
since sinc since
the the the
fee fee fee
structure structur structure
can can can
change chang change
depending depend depend
on on on
the the the
customer custom customer
. . .
> > >
No no No
Allen allen Allen
you you you
did did do
not not not
. . .
You you You
merely mere merely
repeated repeat repeat
allegations alleg allegation
made made make
by by by
an an an
Employee employe Employee
> > >
of of of
the the the
Overhead overhead Overhead
capital capit capital
of of of
NASA nasa NASA
. . .
Integration integr Integration
, , ,
Dennis denni Dennis
, , ,
isn isn isn
' ' '
t t t
overhead overhead overhead
. . .
> > >
Nothing noth Nothing
that that that
Reston reston Reston
does doe do
could could could
not not not
be be be
dont dont dont
> > >
better better well
or or or
cheaper cheaper cheap
at at at
the the the
Other other Other
NASA nasa NASA
centers center center
where where where
the the the
work work work
is is be
going go go
on on on
. . .
Dennis denni Dennis
, , ,
Reston reston Reston
has has have
been been be
the the the
only onli only
NASA nasa NASA
agency agenc agency
working work work
to to to
reduce reduc reduce
costs cost cost
. . .
When when When
WP wp WP
02 02 02
was was be
hemoraging hemorag hemoraging
out out out
a a a
billion billion billion
$ $ $
$ $ $
, , ,
the the the
centers center center
you you you
love love love
so so so
much much much
where where where
doing do do
their their their
best best best
to to to
cover cover cover
it it it
up up up
and and and
ignore ignor ignore
the the the
problem problem problem
. . .
Reston reston Reston
was was be
the the the
only onli only
place place place
you you you
would would would
find find find
people peopl people
actually actual actually
interested interest interested
in in in
solving solv solve
the the the
problems problem problem
and and and
building build build
a a a
station station station
. . .
> > >
Kinda kinda Kinda
funny funni funny
isn isn isn
' ' '
t t t
it it it
that that that
someone someon someone
who who who
talks talk talk
about about about
a a a
problem problem problem
like like like
this this this
is is be
> > >
at at at
a a a
place place place
where where where
everything everyth everything
is is be
overhead overhead overhead
. . .
When when When
you you you
have have have
a a a
bit bit bit
more more more
experience experi experience
Dennis denni Dennis
, , ,
you you you
will will will
realize realiz realize
that that that
integration integr integration
isn isn isn
' ' '
t t t
overhead overhead overhead
. . .
It it It
is is be
the the the
single singl single
most most most
important import important
part part part
of of of
a a a
successful success successful
large larg large
scale scale scale
effort effort effort
. . .
> > >
Why whi Why
did did do
the the the
Space space Space
News news News
artice artic artice
point point point
out out out
that that that
it it it
was was be
the the the
congressionally congression congressionally
> > >
demanded demand demand
change chang change
that that that
caused caus cause
the the the
problems problem problem
? ? ?
Methinks methink Methinks
that that that
you you you
are are be
being be be
> > >
selective select selective
with with with
the the the
facts fact fact
again again again
. . .
The the The
story stori story
you you you
refer refer refer
to to to
said said say
that that that
some some some
NASA nasa NASA
people peopl people
blamed blame blame
it it it
on on on
Congress congress Congress
. . .
Suprise supris Suprise
suprise supris suprise
. . .
The the The
fact fact fact
remains remain remain
that that that
it it it
is is be
the the the
centers center center
you you you
support support support
so so so
much much much
who who who
