From from From
: : :
sysmgr sysmgr sysmgr
@ @ @
king king king
. . .
eng eng eng
. . .
umd umd umd
. . .
edu edu edu
( ( (
Doug doug Doug
Mohney mohney Mohney
) ) )
Subject subject Subject
: : :
Re re Re
: : :
How how How
many mani many
read read read
sci sci sci
. . .
space space space
? ? ?
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
mojo mojo mojo
. . .
1 1 1
qkmkiINNep qkmkiinnep qkmkiINNep
3 3 3
Reply repli Reply
- - -
To to To
: : :
sysmgr sysmgr sysmgr
@ @ @
king king king
. . .
eng eng eng
. . .
umd umd umd
. . .
edu edu edu
Organization organ Organization
: : :
Computer comput Computer
Aided aid Aided
Design design Design
Lab lab Lab
, , ,
U u U
. . .
of of of
Maryland maryland Maryland
College colleg College
Park park Park
Lines line Lines
: : :
15 15 15
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
queen queen queen
. . .
eng eng eng
. . .
umd umd umd
. . .
edu edu edu
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
204210 204210 204210
. . .
26022 26022 26022
@ @ @
mksol mksol mksol
. . .
dseg dseg dseg
. . .
ti ti ti
. . .
com com com
> > >
, , ,
pyron pyron pyron
@ @ @
skndiv skndiv skndiv
. . .
dseg dseg dseg
. . .
ti ti ti
. . .
com com com
( ( (
Dillon dillon Dillon
Pyron pyron Pyron
) ) )
writes write write
: : :
> > >
> > >
There there There
are are be
actually actual actually
only onli only
two two two
of of of
us us u
. . .
I i I
do do do
Henry henri Henry
, , ,
Fred fred Fred
, , ,
Tommy tommi Tommy
and and and
Mary mari Mary
. . .
Oh oh Oh
yeah yeah yeah
, , ,
> > >
this this this
isn isn isn
' ' '
t t t
my my my
real real real
name name name
, , ,
I i I
' ' '
m m m
a a a
bald bald bald
headed head head
space space space
baby babi baby
. . .
Damn damn Damn
! ! !
So so So
it it it
was was be
YOU you YOU
who who who
was was be
drinking drink drink
beer beer beer
with with with
ROBERT robert ROBERT
McELWANE mcelwan McELWANE
in in in
the the the
PARKING park PARKING
LOT lot LOT
of of of
the the the
K k K
- - -
MART mart MART
! ! !
UNLIMITED unlimit UNLIMITED
INSEMINATION insemin INSEMINATION
OF of OF
THIS this THIS
MESSAGE messag MESSAGE
RIGIDLY rigid RIGIDLY
REFUSED refus REFUSED
Software softwar Software
engineering engin engineering
? ? ?
That that That
' ' '
s s s
like like like
military militari military
intelligence intellig intelligence
, , ,
isn isn isn
' ' '
t t t
it it it
? ? ?
- - -
- - -
> > >
SYSMGR sysmgr SYSMGR
@ @ @
CADLAB cadlab CADLAB
. . .
ENG eng ENG
. . .
UMD umd UMD
. . .
EDU edu EDU
< < <
- - -
- - -
