From from From
: : :
shafer shafer shafer
@ @ @
rigel rigel rigel
. . .
dfrf dfrf dfrf
. . .
nasa nasa nasa
. . .
gov gov gov
( ( (
Mary mari Mary
Shafer shafer Shafer
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Space space Space
Research research Research
Spin spin Spin
Off off Off
In in In
- - -
Reply repli Reply
- - -
To to To
: : :
prb prb prb
@ @ @
access access access
. . .
digex digex digex
. . .
com com com
' ' '
s s s
message messag message
of of of
6 6 6
Apr apr Apr
1993 1993 1993
14 14 14
: : :
06 06 06
: : :
57 57 57
- - -
0400 0400 0400
Organization organ Organization
: : :
NASA nasa NASA
Dryden dryden Dryden
, , ,
Edwards edward Edwards
, , ,
Cal cal Cal
. . .
< < <
pgf pgf pgf
. . .
734062799 734062799 734062799
@ @ @
srl srl srl
03 03 03
. . .
cacs cac cacs
. . .
usl usl usl
. . .
edu edu edu
> > >
< < <
SHAFER shafer SHAFER
. . .
93 93 93
Apr apr Apr
6094402 6094402 6094402
@ @ @
rigel rigel rigel
. . .
dfrf dfrf dfrf
. . .
nasa nasa nasa
. . .
gov gov gov
> > >
< < <
1 1 1
psgs psgs psgs
1 1 1
$ $ $
so so so
4 4 4
@ @ @
access access access
. . .
digex digex digex
. . .
net net net
> > >
Lines line Lines
: : :
38 38 38
On on On
6 6 6
Apr apr Apr
1993 1993 1993
14 14 14
: : :
06 06 06
: : :
57 57 57
- - -
0400 0400 0400
, , ,
prb prb prb
@ @ @
access access access
. . .
digex digex digex
. . .
com com com
( ( (
Pat pat Pat
) ) )
said said say
: : :
Pat pat Pat
> > >
In in In
article articl article
< < <
SHAFER shafer SHAFER
. . .
93 93 93
Apr apr Apr
6094402 6094402 6094402
@ @ @
rigel rigel rigel
. . .
dfrf dfrf dfrf
. . .
nasa nasa nasa
. . .
gov gov gov
> > >
Pat pat Pat
> > >
shafer shafer shafer
@ @ @
rigel rigel rigel
. . .
dfrf dfrf dfrf
. . .
nasa nasa nasa
. . .
gov gov gov
( ( (
Mary mari Mary
Shafer shafer Shafer
) ) )
writes write write
: : :
> > >
successful success successful
we we we
were were be
. . .
( ( (
Mind mind Mind
you you you
, , ,
the the the
Avro avro Avro
Arrow arrow Arrow
and and and
the the the
X x X
- - -
15 15 15
were were be
both both both
> > >
fly fli fly
- - -
by by by
- - -
wire wire wire
aircraft aircraft aircraft
much much much
earlier earlier earlier
, , ,
but but but
analog analog analog
. . .
) ) )
> > >
Pat pat Pat
> > >
Gee gee Gee
, , ,
I i I
thought thought think
the the the
X x X
- - -
15 15 15
was was be
Cable cabl Cable
controlled control control
. . .
Didn didn Didn
' ' '
t t t
one one one
of of of
them them them
Pat pat Pat
> > >
have have have
a a a
total total total
electrical electr electrical
failure failur failure
in in in
flight flight flight
? ? ?
Was was Was
there there there
machanical machan machanical
Pat pat Pat
> > >
backup backup backup
systems system system
? ? ?
All all All
reaction reaction reaction
- - -
controlled control control
aircraft aircraft aircraft
are are be
fly fli fly
- - -
by by by
- - -
wire wire wire
, , ,
at at at
least least least
the the the
RCS rcs RCS
part part part
is is be
. . .
On on On
the the the
X x X
- - -
15 15 15
the the the
aerodynamic aerodynam aerodynamic
control control control
surfaces surfac surface
( ( (
elevator elev elevator
, , ,
rudder rudder rudder
, , ,
etc etc etc
) ) )
were were be
conventionally convent conventionally
controlled control control
( ( (
pushrods pushrod pushrods
and and and
cables cabl cable
) ) )
but but but
the the the
