From from From
: : :
drickel drickel drickel
@ @ @
bounce bounc bounce
. . .
mentorg mentorg mentorg
. . .
com com com
( ( (
Dave dave Dave
Rickel rickel Rickel
) ) )
Subject subject Subject
: : :
Re re Re
: : :
So so So
I i I
' ' '
m m m
an an an
idiot idiot idiot
, , ,
what what what
else els else
is is be
new new new
? ? ?
Originator origin Originator
: : :
drickel drickel drickel
@ @ @
bounce bounc bounce
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
bounce bounc bounce
. . .
mentorg mentorg mentorg
. . .
com com com
Organization organ Organization
: : :
Mentor mentor Mentor
Graphics graphic Graphics
Keywords keyword Keywords
: : :
Lines line Lines
: : :
17 17 17
In in In
article articl article
< < <
9303311213 9303311213 9303311213
. . .
AA aa AA
49462 49462 49462
@ @ @
jsc jsc jsc
. . .
nasa nasa nasa
. . .
gov gov gov
> > >
, , ,
mcelwre mcelwr mcelwre
@ @ @
cnsvax cnsvax cnsvax
. . .
uwec uwec uwec
. . .
edu edu edu
( ( (
R r R
. . .
E e E
. . .
McElwaine mcelwain McElwaine
) ) )
writes write write
: : :
| | |
> > >
RUSSIA russia RUSSIA
' ' '
S s S
OPERATIVE oper OPERATIVE
| | |
> > >
| | |
> > >
In in In
March march March
1993 1993 1993
, , ,
Russian russian Russian
President presid President
Boris bori Boris
Yeltsin yeltsin Yeltsin
| | |
> > >
proposed propos propose
to to to
the the the
United unit United
States state States
and and and
the the the
United unit United
Nations nation Nations
a a a
global global global
| | |
> > >
defense defens defense
shield shield shield
( ( (
with with with
" " "
Star star Star
Wars war Wars
" " "
- - -
type type type
weapons weapon weapon
) ) )
AGAINST against AGAINST
. . .
. . .
. . .
Funny funni Funny
. . .
A a A
bit bit bit
disturbing disturb disturb
. . .
Forging forg Forging
a a a
posting post posting
seems seem seem
somewhat somewhat somewhat
unethical uneth unethical
, , ,
even even even
if if if
the the the
subject subject subject
is is be
as as as
notorious notori notorious
as as a
McElwaine mcelwain McElwaine
. . .
Followups followup Followups
should should should
definitely definit definitely
not not not
go go go
to to to
sci sci sci
. . .
space space space
. . .
david david david
rickel rickel rickel
drickel drickel drickel
@ @ @
sjc sjc sjc
. . .
mentorg mentorg mentorg
. . .
com com com
