From from From
: : :
Leigh leigh Leigh
Palmer palmer Palmer
< < <
palmer palmer palmer
@ @ @
sfu sfu sfu
. . .
ca ca ca
> > >
Subject subject Subject
: : :
Re re Re
: : :
Orion orion Orion
drive drive drive
in in in
vacuum vacuum vacuum
- - -
- - -
how how how
? ? ?
X x X
- - -
Xxmessage xxmessag Xxmessage
- - -
Id id Id
: : :
< < <
A a A
7 7 7
F f F
6002 6002 6002
BF bf BF
6011 6011 6011
C c C
1 1 1
D d D
@ @ @
rs rs rs
14 14 14
- - -
annex annex annex
3 3 3
. . .
sfu sfu sfu
. . .
ca ca ca
> > >
X x X
- - -
Xxdate xxdate Xxdate
: : :
Sat sat Sat
, , ,
17 17 17
Apr apr Apr
93 93 93
02 02 02
: : :
42 42 42
: : :
51 51 51
GMT gmt GMT
Organization organ Organization
: : :
Simon simon Simon
Fraser fraser Fraser
University univers University
X x X
- - -
Useragent userag Useragent
: : :
Nuntius nuntius Nuntius
v v v
1 1 1
. . .
1 1 1
. . .
1 1 1
d d d
17 17 17
Lines line Lines
: : :
11 11 11
In in In
article articl article
< < <
C c C
5 5 5
nGxq ngxq nGxq
. . .
663 663 663
@ @ @
zoo zoo zoo
. . .
toronto toronto toronto
. . .
edu edu edu
> > >
Henry henri Henry
Spencer spencer Spencer
, , ,
henry henri henry
@ @ @
zoo zoo zoo
. . .
toronto toronto toronto
. . .
edu edu edu
writes write write
: : :
> > >
The the The
National nation National
Air air Air
& & &
Space space Space
Museum museum Museum
has has have
both both both
the the the
prototype prototyp prototype
and and and
the the the
film film film
. . .
> > >
When when When
I i I
was was be
there there there
, , ,
some some some
years year year
ago ago ago
, , ,
they they they
had had have
the the the
prototype prototyp prototype
on on on
display display display
and and and
> > >
the the the
film film film
continuously continu continuously
repeating repeat repeat
. . .
Great great Great
! ! !
I i I
' ' '
ll ll ll
visit visit visit
the the the
National nation National
Air air Air
and and and
Space space Space
Museum museum Museum
at at at
the the the
end end end
of of of
the the the
month month month
with with with
my my my
wife wife wife
, , ,
who who who
was was be
also also also
working work work
at at at
General general General
Atomic atom Atomic
at at at
the the the
time time time
. . .
Once onc Once
again again again
netnews netnew netnews
has has have
enriched enrich enrich
my my my
life life life
. . .
Leigh leigh Leigh
