From from From
: : :
welchg welchg welchg
@ @ @
cs cs c
. . .
unc unc unc
. . .
edu edu edu
( ( (
Gregory gregori Gregory
Welch welch Welch
) ) )
Subject subject Subject
: : :
Re re Re
: : :
TechWorks techwork TechWorks
- - -
- - -
What what What
You you You
Say say Say
? ? ?
Organization organ Organization
: : :
The the The
University univers University
of of of
North north North
Carolina carolina Carolina
at at at
Chapel chapel Chapel
Hill hill Hill
Lines line Lines
: : :
30 30 30
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
sirius sirius sirius
. . .
cs cs c
. . .
unc unc unc
. . .
edu edu edu
Well well Well
, , ,
although although although
this this this
may may may
be be be
an an an
uncommon uncommon uncommon
occurrence occurr occurrence
( ( (
or or or
not not not
) ) )
I i I
had had have
a a a
" " "
bad bad bad
" " "
experience experi experience
with with with
TechWorks techwork TechWorks
. . .
This this This
past past past
summer summer summer
I i I
upgraded upgrad upgrade
( ( (
increased increas increase
) ) )
the the the
memory memori memory
in in in
a a a
powerbook powerbook powerbook
and and and
a a a
ci ci ci
. . .
When when When
I i I
called call call
to to to
place place place
the the the
order order order
for for for
the the the
PB pb PB
RAM ram RAM
, , ,
I i I
was was be
told told tell
by by by
the the the
sales sale sale
person person person
that that that
they they they
would would would
give give give
me me me
a a a
$ $ $
50 50 50
rebate rebat rebate
if if if
I i I
would would would
return return return
the the the
original origin original
RAM ram RAM
( ( (
which which which
was was be
also also also
TechWorks techwork TechWorks
RAM ram RAM
. . .
) ) )
I i I
followed follow follow
the the the
instructions instruct instruction
for for for
returning return return
the the the
old old old
RAM ram RAM
, , ,
expecting expect expect
to to to
see see see
a a a
credit credit credit
on on on
my my my
VISA visa VISA
within within within
a a a
few few few
weeks week week
. . .
Well well Well
, , ,
months month month
went went go
by by by
, , ,
and and and
no no no
credit credit credit
. . .
After after After
many mani many
calls call call
( ( (
almost almost almost
none none none
of of of
which which which
were were be
ever ever ever
returned return return
- - -
arghhh arghhh arghhh
) ) )
I i I
finally final finally
found found find
someone someon someone
who who who
told told tell
me me me
" " "
Why whi Why
we we we
never never never
received receiv receive
your your your
old old old
chips chip chip
. . .
" " "
I i I
then then then
explained explain explain
I i I
the the the
procedure procedur procedure
that that that
I i I
had had have
followed follow follow
to to to
return return return
them them them
, , ,
to to to
which which which
the the the
person person person
replied repli reply
" " "
You you You
mean mean mean
you you you
sent sent send
them them them
US us US
Mail mail Mail
? ? ?
" " "
( ( (
which which which
I i I
had had have
, , ,
per per per
the the the
original origin original
sales sale sale
person person person
' ' '
s s s
instructions instruct instruction
. . .
) ) )
I i I
was was be
told told tell
that that that
they they they
their their their
loss loss loss
of of of
US us US
mail mail mail
shipments shipment shipment
is is be
not not not
uncommon uncommon uncommon
( ( (
come come come
on on on
) ) )
and and and
that that that
I i I
should should should
have have have
sent sent send
the the the
stuff stuff stuff
via via via
FedEx fedex FedEx
, , ,
etc etc etc
. . .
I i I
reasoned reason reason
that that that
I i I
had had have
done done do
exactly exact exactly
what what what
I i I
had had have
been been be
told told tell
to to to
, , ,
but but but
they they they
would would would
not not not
budge budg budge
, , ,
the the the
people peopl people
I i I
spoke spoke speak
with with with
were were be
absolutely absolut absolutely
no no no
help help help
. . .
I i I
sent sent send
letters letter letter
, , ,
copies copi copy
of of of
the the the
original origin original
receipts receipt receipt
, , ,
attempted attempt attempt
to to to
trace trace trace
the the the
package packag package
through through through
the the the
US us US
mail mail mail
, , ,
made made make
* * *
many mani many
* * *
more more more
phone phone phone
calls call call
to to to
TechWorks techwork TechWorks
, , ,
all all all
to to to
no no no
avail avail avail
( ( (
I i I
wouldn wouldn wouldn
' ' '
t t t
give give give
- - -
up up up
because becaus because
I i I
was was be
so so so
disgusted disgust disgusted
. . .
) ) )
Sales sale Sales
/ / /
support support support
people peopl people
, , ,
supervisors supervisor supervisor
, , ,
there there there
was was be
nothing noth nothing
I i I
could could could
do do do
to to to
pursuade pursuad pursuade
them them them
to to to
" " "
make make make
it it it
right right right
. . .
" " "
I i I
finally final finally
( ( (
in in in
total total total
disgust disgust disgust
) ) )
wrote wrote write
a a a
letter letter letter
to to to
my my my
credit credit credit
card card card
company compani company
, , ,
asking ask ask
them them them
to to to
investigate investig investigate
the the the
problem problem problem
. . .
Three three Three
weeks week week
later later later
, , ,
the the the
credit credit credit
miraculously miracul miraculously
appeared appear appear
on on on
my my my
statement statement statement
. . .
I i I
have have have
not not not
( ( (
in in in
recent recent recent
memory memori memory
) ) )
been been be
so so so
disgusted disgust disgusted
with with with
the the the
service servic service
that that that
I i I
received receiv receive
from from from
a a a
company compani company
. . .
In in In
all all all
fairness fair fairness
, , ,
they they they
had had have
no no no
way way way
of of of
knowing know know
that that that
was was be
not not not
trying tri try
to to to
rip rip rip
them them them
off off off
, , ,
but but but
I i I
went went go
to to to
* * *
such such such
* * *
great great great
lengths length length
to to to
prove prove prove
to to to
them them them
that that that
this this this
really realli really
happened happen happen
. . .
Oh oh Oh
well well well
, , ,
c c c
' ' '
est est est
la la la
vie vie vie
. . .
I i I
will will will
never never never
buy buy buy
another anoth another
product product product
from from from
them them them
again again again
. . .
( ( (
There there There
- - -
had had have
to to to
get get get
that that that
off off off
my my my
chest chest chest
! ! !
) ) )
